moment,node,buffer_cache,free,map,used
1,3,4122924,101206940,59608,2153548
1,2,4111660,101292328,60100,2079424
1,5,4081652,101311556,60732,2090204
1,4,4171240,101216388,59820,2095784
1,1,4422960,100861104,60232,2199348
1,7,4169248,101152492,59900,2161672
1,6,4475260,100914848,59992,2093304
2,2,4329212,101049256,71416,2104944
2,3,4123012,101207400,59948,2153000
2,5,4213776,101176216,59928,2093420
2,4,4171248,101216680,59820,2095484
2,1,4598400,100686404,60232,2198608
2,7,4169248,101152828,59900,2161336
2,6,4475268,100914096,60180,2094048
3,3,4297652,100971912,71928,2213848
3,2,4329640,100373852,72708,2779920
3,5,4388284,100937436,71888,2157692
3,4,4345772,100986644,72164,2150996
3,1,4773192,100452088,72280,2258132
3,7,4343772,100788208,72212,2351432
3,6,4649808,100516200,72512,2317404
4,2,4329896,99570008,72992,3583508
4,3,4297692,100238664,72592,2947056
4,4,4345900,100273888,72600,2863624
4,5,4388456,100209764,72532,2885192
4,1,4773076,99692700,72824,3017636
4,7,4343980,100203812,72512,2935620
4,6,4716492,99601732,74888,3165188
5,4,4479036,98481644,76940,4522732
5,5,4521572,98948584,77088,4013256
5,2,4529572,97254852,79596,5698988
5,3,4430824,99039732,77108,4012856
5,1,4906184,98174576,77352,4402652
5,7,4477108,99043436,77044,3962868
5,6,4783064,97770520,77164,4929828
6,3,4430836,97217524,77108,5835052
6,4,4479052,97138692,76940,5865668
6,2,4529772,94757556,79596,8196084
6,1,4906200,96665572,77352,5911640
6,5,4521588,96723384,77088,6238440
6,7,4477376,97006292,77044,5999744
6,6,4783072,96187288,77164,6513052
7,3,4430844,96142840,77108,6909728
7,1,4906200,95494676,77352,7082536
7,4,4479060,95853552,76940,7150800
7,2,4530040,93107956,79596,9845416
7,5,4521596,95389268,77088,7572548
7,6,4783072,95035904,77164,7664436
7,7,4477580,95792156,77044,7213676
8,3,4430852,95317056,77108,7735504
8,1,4906208,94618860,77352,7958344
8,4,4479060,94930164,76940,8074188
8,2,4530368,92307488,80260,10645556
8,5,4521604,94728288,77088,8233520
8,6,4783080,94213396,77276,8486936
8,7,4477908,94996092,77044,8009412
9,1,4906236,94398244,77352,8178932
9,3,4430860,95085252,77108,7967300
9,4,4479060,94431668,76940,8572684
9,2,4530652,90918632,79596,12034128
9,5,4521604,94153764,77088,8808044
9,6,4783088,93948932,77164,8751392
9,7,4478168,94383216,77044,8622028
10,1,4906256,93452932,77352,9124224
10,4,4479060,93441108,76940,9563244
10,3,4430880,94293800,77108,8758732
10,2,4530856,89821312,80260,13131244
10,5,4521612,93266900,77752,9694900
10,6,4783088,93056824,77164,9643500
10,7,4478384,93769992,77044,9235036
11,1,4906272,92615928,77352,9961212
11,4,4479076,92785308,76940,10219028
11,3,4430896,93364240,77108,9688276
11,2,4531204,88993560,79596,13958648
11,5,4521628,93173568,77088,9788216
11,6,4783096,92675644,77164,10024672
11,7,4478720,93111048,77044,9893644
12,1,4906292,92121500,77352,10455620
12,3,4430904,93068292,77108,9984216
12,4,4479084,92129120,76940,10875208
12,2,4531408,88097332,80260,14854672
12,5,4521644,92304524,77184,10657244
12,6,4783112,92177060,77164,10523240
12,7,4478916,92176864,77348,10827632
13,1,4906304,91712452,77352,10864656
13,4,4479092,91654948,76940,11349372
13,3,4430912,92348216,77108,10704284
13,2,4531728,87431716,79596,15519968
13,5,4521652,91996316,77088,10965444
13,7,4479244,91998444,77044,11005724
13,6,4783120,91863432,77164,10836860
14,1,4906312,91275196,77352,11301904
14,3,4430920,92051156,77108,11001336
14,4,4479092,91022060,76940,11982260
14,2,4531996,86458232,80260,16493184
14,5,4521660,90975956,77088,11985796
14,7,4479512,91471060,77044,11532840
14,6,4783128,90806020,77164,11894264
15,3,4430920,92004120,77108,11048372
15,1,4906320,90995276,77352,11581816
15,4,4479100,90719744,76940,12284568
15,2,4532192,85599420,79596,17351800
15,5,4521660,90873784,77088,12087968
15,7,4479704,91050724,77044,11952984
15,6,4783136,90466312,77164,12233964
16,1,4906328,90344372,77352,12232712
16,3,4430928,91440388,77112,11612096
16,4,4479100,90614892,76940,12389420
16,2,4532528,85351428,80260,17599456
16,5,4521668,90386016,77752,12575728
