moment,node,recv_packets,send_bytes,send_packets
1,3,36,10618,42
1,2,63,24089,65
1,5,36,23786,39
1,4,38,31733,41
1,1,64,35526,65
1,7,53,16741,54
1,6,56,27031,58
2,2,6749,44637445,4719
2,3,59,83333,68
2,5,9460,135902629,8044
2,4,13,4203,19
2,1,8552,136054577,9361
2,7,14,5010,21
2,6,14,4505,20
3,3,5144,401268,3025
3,2,2970,177446889,3663
3,5,3490,135560073,3401
3,4,4941,194783,2851
3,1,7283,450670771,9013
3,7,5028,238661,3081
3,6,4872,200510,2888
4,2,201,160800,207
4,3,142,74463,150
4,4,96,18797,107
4,5,137,33600,144
4,1,96,322687,108
4,7,236,157712,238
4,6,977,83552,670
5,4,52473,3075540,44287
5,5,36834,2172190,31320
5,2,48043,2560336,35509
5,3,26931,1563023,22275
5,1,46772,2716341,39388
5,7,7797,417307,4920
5,6,74719,4132986,58994
6,3,173607,9725962,145475
6,4,174679,9460352,141531
6,2,178274,8919390,132572
6,1,151947,8114450,121140
6,5,205978,11340735,169465
6,7,176208,10154607,148123
6,6,165896,9053360,135183
7,3,149299,8324438,124635
7,1,151058,8003771,119285
7,4,189216,10404994,155644
7,2,168408,8384184,124604
7,5,195192,10718599,160152
7,6,166912,9098963,135950
7,7,172670,9655360,141160
8,3,182877,10183161,152294
8,1,140873,7764765,115377
8,4,178143,9873329,147638
8,2,177489,8815857,130512
8,5,149891,8100162,121007
8,6,133535,7040690,104932
8,7,196745,11416958,166184
9,1,144291,7730819,115343
9,3,172017,9407779,140444
9,4,173326,9055047,135014
9,2,152560,7442853,110494
9,5,187551,10391297,155207
9,6,127410,6839323,102024
9,7,218738,12552549,183600
10,1,174793,9253570,138319
10,4,171708,8930151,133030
10,3,179610,9820488,146725
10,2,198254,9450087,140136
10,5,168988,9383472,140603
10,6,148065,8102190,121151
10,7,169144,9679695,141905
11,1,173338,9606406,143169
11,4,189970,10457697,156517
11,3,168916,9374028,140386
11,2,184447,9163678,136163
11,5,174172,9508695,141858
11,6,140215,7409512,110671
11,7,187585,10687518,155461
12,1,147602,7985779,119481
12,3,189560,10581124,158049
12,4,183998,10052082,150048
12,2,185503,9200591,136903
12,5,208716,11703097,175176
12,6,161563,8497125,126662
12,7,160861,9435810,137350
13,1,141095,7738409,115291
13,4,184332,9941264,148807
13,3,164222,9209326,137567
13,2,187051,9179914,135785
13,5,175612,9298914,138960
13,7,196558,10960037,158818
13,6,128723,6831774,101656
14,1,148466,8029150,119974
14,3,144733,7908801,118081
14,4,189313,9979312,148693
14,2,167729,8505981,126196
14,5,226290,11972407,178956
14,7,150069,8797855,127693
14,6,161803,8479409,126255
15,3,158634,8442629,126315
15,1,162364,8487911,126371
15,4,164573,8992502,134239
15,2,169849,8152001,121013
15,5,165329,9270204,138643
15,7,191002,10652627,156076
15,6,154500,8172425,121773
16,1,136015,7372655,110105
16,3,189372,10624196,158368
16,4,160829,9000687,134671
16,2,147734,6921943,102084
16,5,183955,10071377,150538
16,7,190081,11012891,160008
16,6,152348,8242332,123053
17,1,161203,8444025,125678
17,3,166357,9053342,135394
17,2,155448,7599142,111943
17,4,152530,8375432,125191
17,5,180770,10209396,152473
17,7,128994,7310758,104823
17,6,165198,8842327,131684
18,1,175453,9642062,143935
