moment,node,load5,load10,load15,procs
23,3,5.03,4.37,3.75,637
23,1,6.18,4.72,4.06,636
23,2,9.49,6.9,7.13,773
23,4,5.7,4.99,4.37,643
23,6,6.77,4.8,4.11,639
23,7,6.13,4.47,3.7,636
23,5,5.83,4.81,4.54,636
24,3,5.35,4.45,3.78,637
24,2,9.77,7.01,7.16,772
24,1,6.41,4.79,4.09,636
24,4,5.8,5.02,4.38,644
24,5,5.84,4.83,4.54,636
24,6,6.55,4.78,4.11,639
24,7,6.12,4.49,3.71,635
25,2,9.87,7.07,7.18,772
25,3,5.88,4.57,3.82,637
25,1,6.54,4.84,4.11,636
25,4,5.9,5.05,4.39,644
25,6,6.58,4.82,4.12,639
25,5,6.01,4.88,4.56,636
25,7,6.35,4.57,3.74,636
26,2,9.8,7.1,7.19,771
26,3,6.21,4.66,3.85,636
26,1,6.66,4.9,4.13,636
26,4,5.83,5.05,4.4,644
26,6,6.46,4.82,4.13,639
26,5,6.17,4.94,4.58,636
26,7,6.48,4.62,3.77,636
27,2,10.06,7.2,7.22,772
27,3,6.19,4.68,3.87,635
27,1,6.76,4.95,4.15,634
27,4,6.16,5.13,4.43,644
27,6,6.42,4.84,4.14,639
27,5,6.32,4.99,4.6,635
27,7,6.44,4.65,3.78,636
28,2,10.05,7.25,7.24,772
28,3,6.34,4.74,3.89,636
28,1,6.86,5,4.17,636
28,4,6.47,5.21,4.46,644
28,6,6.39,4.86,4.15,639
28,5,6.29,5,4.61,636
28,7,6.49,4.69,3.8,636
29,2,10.05,7.29,7.25,772
29,3,6.47,4.79,3.91,636
29,1,6.95,5.05,4.19,636
29,4,6.43,5.23,4.47,643
29,6,6.59,4.93,4.17,639
29,5,6.11,4.99,4.6,636
29,7,6.29,4.68,3.8,636
30,2,10.04,7.34,7.27,771
30,3,6.75,4.88,3.94,636
30,1,7.04,5.1,4.21,636
30,4,6.64,5.29,4.49,644
30,6,6.71,4.98,4.2,639
30,5,6.18,5.02,4.62,636
30,7,6.42,4.73,3.82,635
31,2,10.04,7.38,7.28,771
31,3,6.69,4.9,3.95,636
31,4,6.99,5.39,4.53,643
31,1,7.11,5.15,4.24,636
31,6,6.65,5,4.2,639
31,5,6.09,5.02,4.62,636
31,7,6.55,4.79,3.84,636
32,2,10.28,7.48,7.31,771
32,3,6.72,4.93,3.97,635
32,4,6.99,5.41,4.54,644
32,1,7.19,5.19,4.26,636
32,6,6.76,5.05,4.23,638
32,7,6.75,4.86,3.87,636
32,5,6.16,5.05,4.63,636
33,2,10.25,7.52,7.33,763
33,3,6.66,4.95,3.98,629
33,4,7.07,5.46,4.56,638
33,1,7.25,5.24,4.28,630
33,6,6.54,5.03,4.22,633
33,7,6.85,4.91,3.89,630
33,5,6.23,5.09,4.65,629
34,2,10.31,7.58,7.35,763
34,3,6.85,5.02,4.01,630
34,4,7.22,5.52,4.58,638
34,1,7.15,5.25,4.29,630
34,6,6.41,5.03,4.23,633
34,7,6.86,4.94,3.91,630
34,5,6.37,5.13,4.66,630
35,2,10.69,7.7,7.39,762
35,3,6.94,5.07,4.03,630
35,1,6.98,5.25,4.29,629
35,4,7.21,5.54,4.6,638
35,6,6.38,5.05,4.24,632
35,7,6.95,4.99,3.93,629
35,5,6.26,5.13,4.67,629
36,2,10.71,7.76,7.41,762
36,3,7.18,5.15,4.06,630
36,4,7.35,5.6,4.62,638
36,1,7.06,5.3,4.31,628
36,7,6.96,5.03,3.95,630
36,6,6.51,5.1,4.26,633
36,5,6.56,5.21,4.69,629
37,2,10.42,7.74,7.41,762
37,3,7.17,5.18,4.08,629
37,4,7.16,5.59,4.62,638
37,1,7.06,5.32,4.32,629
37,6,6.71,5.16,4.28,633
37,7,7.2,5.11,3.98,629
37,5,6.67,5.26,4.71,629
38,2,10.62,7.83,7.44,762
38,3,7.16,5.21,4.1,629
38,4,7.15,5.61,4.64,638
38,1,7.13,5.37,4.34,629
38,7,7.26,5.16,4,628
38,6,6.73,5.19,4.3,633
38,5,6.78,5.31,4.73,629
39,2,10.41,7.83,7.44,762
39,3,6.98,5.21,4.1,629
39,4,7.3,5.67,4.66,638
39,1,7.04,5.38,4.35,629
39,7,7.24,5.19,4.02,629
39,6,6.59,5.19,4.3,632
39,5,6.88,5.35,4.75,628
40,2,10.46,7.89,7.46,762
40,3,7.14,5.27,4.13,628
40,4,7.11,5.66,4.66,636
40,1,7.04,5.41,4.37,628
40,7,7.06,5.19,4.03,629
40,6,6.79,5.25,4.33,633
40,5,6.97,5.39,4.77,629
41,2,10.42,7.92,7.47,761
41,3,7.13,5.3,4.14,629
