moment,node,recv_packets,send_bytes,send_packets
30,5,36275,2078564,30954
30,3,1824,71475,991
31,7,3048,199988,2824
31,2,23575,1152017,17008
31,4,28064,1479439,22291
31,6,29479,1542581,23245
31,5,21094,1277783,18863
31,1,22211,1198467,17881
31,3,41009,2394229,35722
32,7,19996,1336180,17954
32,2,17953,880741,13222
32,4,2768,170498,2370
32,6,1555,30362,396
32,5,16,14313,27
32,1,4406,268056,3765
32,3,1300,97949,1230
33,7,8228,484773,7128
33,2,5375,299590,4208
33,4,18,9019,27
33,6,8300,473669,7126
33,1,15,5041,21
33,5,21,6992,28
33,3,26,19484,35
34,7,34,42951,34
34,2,19622,1066603,15648
34,4,7549,469499,6686
34,6,17285,1101531,16146
34,1,21,9406,28
34,5,12,4918,18
34,3,29,7478,35
35,7,32905,602807191,34070
35,2,42622,883645833,48034
35,4,34431,654579584,35725
35,6,35676,724791337,38967
35,5,28259,522476896,29924
35,1,33651,632284662,35126
35,3,32342,583431887,33587
36,7,2682,83762331,2415
36,2,10376,29556486,10561
36,4,3028,71234019,2879
36,6,3537,89227961,3847
36,5,8918,163593065,8930
36,1,2513,64278280,2440
36,3,1971,64573970,2091
37,7,29373,482889333,27642
37,2,19868,848586374,20414
37,6,23861,615450110,21671
37,4,29212,510615534,26061
37,5,27011,478670593,24269
37,1,28301,469984718,24860
37,3,26880,446574710,24069
38,7,5327,206096709,5180
38,2,27964,67824542,24896
38,6,10681,200827403,9817
38,4,4957,217003193,4906
38,1,5324,228731014,5506
38,5,7032,210230527,7070
38,3,5573,203698681,5603
39,7,28451,474612512,26284
39,2,17511,823383090,16735
39,6,21564,621198053,19578
39,4,29023,506073342,25912
39,1,28475,479949960,25431
39,5,28188,473447072,25668
39,3,26618,451886974,24394
40,7,13746,334057976,13251
40,2,28304,364202765,25419
40,6,15434,356254226,14285
40,4,12844,341062323,11828
40,1,18520,313521426,17234
40,5,15094,338393757,14515
40,3,9261,328881752,9872
41,7,20756,395344057,19494
41,2,18124,611574020,16760
41,6,22593,467337261,20269
41,4,20483,407635021,17661
41,1,15982,427862833,14761
41,5,18626,386002704,16442
41,3,24393,346200517,22180
42,7,23353,383994644,21405
42,2,19138,638259999,18165
42,4,24797,400901311,22517
42,6,19778,556619525,18485
42,1,25534,398464819,23090
42,5,22297,438054315,20470
42,3,16571,418723163,15691
43,7,2711,79237163,2436
43,2,6457,73829020,5503
43,4,3386,94313237,2963
43,6,1445,45957162,1263
43,5,2123,40478614,1888
43,1,2496,60149859,2115
43,3,3488,66327860,3145
44,7,209,2531598,183
44,2,170,1941945,149
44,4,197,2493422,172
44,6,96,626248,86
44,5,109,1297717,104
44,1,147,1947444,130
44,3,163,1534355,143
45,7,13,5351,19
45,2,17,6340,25
45,4,16,6168,25
45,6,13,4913,19
45,5,20,6708,27
45,1,12,4810,18
45,3,22,7046,29
46,7,14,5825,21
46,2,13,5525,19
46,4,20,22013,27
46,6,20,7012,28
46,5,32,75883,35
46,1,21,6900,29
46,3,16,5851,22
47,7,35,46747,40
47,2,18,6838,25
47,4,20,115245,29
47,6,14,5477,21
47,5,19,8197,26
47,1,16,5463,21
47,3,16,5624,23
48,7,14,5368,20
48,2,15,6144,22
48,4,27,20357,35
48,6,20,6897,26
48,5,24,18527,26
48,1,24,252917,31
48,3,32,43172,33
49,7,32,72149,34
49,2,34,7897,37
49,4,29,6432,33
49,6,36,29866,37
49,5,35,391310,41
49,1,36,24074,38
49,3,33,7278,37
50,7,282,47899,287
50,2,85,33019,94
50,4,233,36574,230
50,6,115,29693,123
50,5,485,53395,467
50,1,337,357558,335
50,3,154,33020,156
51,7,7373,119145807,5962
51,2,37596,48231605,29749
51,4,93669,112602940,74448
51,6,8426,63701400,6114
51,5,51332,196003699,46063
51,1,6393,84286168,5125
51,3,6187,63278092,5000
52,7,64931,3488740,51211
52,2,38467,1785275,26386
52,4,44850,2747152,36301
52,6,76660,4028632,60317
52,5,27403,1775357,23245
52,1,71116,3807706,54771
52,3,10395,368405,4526
53,7,41662,2233928,30000
53,2,101912,4990970,73991
53,6,33907,1675621,24397
53,4,61177,3485950,49511
53,5,49896,2567995,38179
53,1,46363,2397393,35107
53,3,79222,4046047,60527
54,7,66826,3799257,54432
54,2,40499,2046755,30033
54,6,39611,2093362,30877
54,5,63301,3537714,52270
54,4,66229,3777530,56051
54,1,59794,3241836,48160
54,3,30366,1764273,25869
55,7,68339,3980323,58335
55,2,65928,3126928,46489
55,6,56074,3017972,45022
55,5,41785,2346322,34900
55,4,72123,4173697,62391
55,1,50975,2875367,42674
55,3,77180,4389547,65579
56,7,36135,2167882,29025
56,2,51362,2708823,39726
56,6,61556,3349588,49528
56,4,59049,3319292,49184
56,5,60942,3407472,50832
56,1,55702,3028119,45045
56,3,54580,2969651,43961
57,7,70018,3974867,57248
57,2,74459,3794473,56328
57,6,52684,2855769,42496
57,4,60131,3489252,51936
57,5,41527,2391917,35234
57,1,57566,3208724,47669
57,3,53067,3012922,44866
58,2,47612,2483001,36568
58,7,37000,2204655,29723
58,6,54606,2927686,43482
58,5,64190,3595310,53757
58,4,56388,3042684,45229
58,1,56149,2919238,43435
58,3,65766,3858492,57308
59,2,57533,3055225,45449
59,7,59723,3275439,48085
59,6,45564,2545393,37854
59,5,41287,2463735,36401
59,4,82457,4571740,68592
59,1,52220,2968570,44384
59,3,53220,3027543,45170
60,2,31860,1808417,26866
60,7,13030,950362,10459
60,6,52524,2846180,42651
60,5,25085,1499217,22394
60,4,10497,618977,9115
60,1,15889,944300,14062
60,3,30183,1697711,25220
61,7,17,5889,30
61,2,25,6756,31
61,6,18,9006,23
61,5,23,10156,31
61,1,21,5425,28
61,4,13,4787,19
61,3,18,5614,25
62,7,9943,111406397,9962
62,2,8682,154021477,8583
62,6,6554,76300601,5813
62,5,7893,91681649,7804
62,1,10280,142939881,9654
62,4,6108,80179605,5552
62,3,7174,101874152,6700
63,7,4492,60396888,4746
63,2,8193,49660910,7575
63,6,6431,78052190,6225
63,5,5486,85050628,5530
63,1,4302,61666923,4116
63,4,7831,148836655,7501
63,3,6176,75187576,6613
64,7,6798,31082398,7262
64,2,3046,72252821,4585
64,6,3332,45543843,3735
64,5,4787,39150906,5675
64,1,2435,49535447,2687
64,4,4697,52651957,5036
64,3,1976,47250750,2364
65,7,23,6619,28
65,2,26,155359,33
65,1,13,46416,19
65,6,12,104529,21
65,5,17,100005,28
65,4,20,96706,27
65,3,27,190163,33
66,7,149,23062,155
66,2,214,52800,219
66,5,150,89481,155
66,6,159,49680,159
66,1,150,23788,154
66,4,152,24796,160
66,3,147,78692,153
67,7,35,7879,41
67,2,36,64015,41
67,5,43,14527,46
67,1,32,7376,38
67,6,31,63080,40
67,4,39,55816,41
67,3,36,105399,43
68,7,17,5930,22
68,2,16,6302,23
68,5,13,6765,21
68,1,19,8258,27
68,6,18,6447,24
68,4,21,8930,30
68,3,14,5617,20
69,7,25,7863,29
69,2,19,6694,25
69,5,19,6554,25
69,1,11,4718,17
69,6,17,20048,23
69,4,14,5926,23
69,3,26,6540,31
70,7,4004,62411212,3758
70,2,3859,43044150,3999
70,6,2266,37438766,2126
70,5,3714,52245875,3539
70,1,3319,54718554,3087
70,4,2342,25238624,2081
70,3,3510,33321563,3136
71,7,2089,43012135,1983
71,2,2327,53875207,2172
71,6,2898,25903443,2730
71,1,1993,21457633,1775
71,5,2077,37630526,1976
71,4,3038,58900468,2877
71,3,2362,59145210,2268
72,7,98,280647,115
72,2,41,38766,54
72,6,48,42163,61
72,1,68,105416,87
72,5,36,156203,50
72,4,76,132520,96
72,3,91,84868,112
73,7,99,389996,118
73,2,88,348766,112
73,6,65,65843,84
73,1,70,65798,90
73,5,117,120058,129
73,4,58,52412,73
73,3,83,60263,98
74,7,111,414732,129
74,2,113,210671,129
74,1,96,72377,111
74,5,52,60553,73
74,6,72,63516,89
74,4,88,185696,109
74,3,94,98362,106
75,7,54,271350,63
75,2,36,102377,60
75,5,23,28321,35
75,1,18,18566,28
75,6,21,23807,34
75,4,51,58620,75
75,3,32,14500,39
76,7,15,6221,22
76,2,14,5510,20
76,5,12,4661,17
76,1,25,7469,30
76,6,18,9211,25
76,4,18,11351,26
76,3,14,8032,23
77,7,11063,169384099,11418
77,2,10272,239712756,10866
77,5,11588,162244334,11314
77,6,10725,127597389,9743
77,1,13671,167636694,12977
77,4,10954,158546714,10640
77,3,13113,147718392,13013
78,7,7775,64198206,7668
78,2,5721,34802663,5649
78,5,6101,95503225,6672
78,6,8518,128853913,9361
78,1,6538,88192710,6907
78,4,9859,133891074,10340
78,3,7376,75306254,7267
79,7,2024,27028134,2366
79,2,9499,86704371,9452
79,6,2963,27555867,3278
79,5,1829,29884045,2200
79,1,2068,26366602,2158
79,4,2537,36050462,2804
79,3,2142,27106266,2784
80,7,37,64717,42
80,2,36,8662,45
80,6,38,10023,43
80,5,33,8944,37
80,1,43,33588,51
80,4,40,10499,50
80,3,56,12807,59
81,7,12,4957,18
81,2,18,6577,25
81,6,15,24994,22
81,5,19,7044,29
81,1,14,6472,20
81,4,15,9060,24
81,3,28,6484,33
82,7,15,6170,22
82,2,17,5590,21
82,6,25,6449,30
82,5,12,4712,17
82,1,19,6579,26
82,4,25,25801,30
82,3,18,6890,25
83,7,16,6055,23
83,2,21,6984,29
83,6,14,5477,21
83,5,19,6708,27
83,1,12,5296,19
83,4,17,6270,26
83,3,18,5620,24
84,7,22,5686,25
84,2,17,6185,23
84,6,19,5676,24
84,5,12,5345,19
84,1,19,6409,24
84,4,27,8155,37
84,3,23,5749,30
85,2,6374,125753111,5912
85,7,5850,92665252,5419
85,6,4036,50564517,3788
85,5,5352,77368998,5165
85,1,5339,88263113,4876
85,4,4847,50566394,4531
85,3,4955,71454623,4578
86,2,774,12868961,769
86,7,433,4332362,426
86,6,1092,8470649,1059
86,5,521,17010797,550
86,1,428,16664392,448
86,4,393,4837776,410
86,3,528,4429019,460
87,2,50,56151,64
87,7,100,652930,116
87,6,59,549894,73
87,5,64,67226,80
87,1,103,97768,112
87,4,83,619259,101
87,3,103,84431,115
88,2,69,73980,88
88,7,115,567693,133
88,6,96,139660,119
88,5,56,48263,71
88,1,65,204358,85
88,4,57,58217,74
88,3,85,70304,103
89,2,40,37600,55
89,6,62,58823,79
89,7,104,337767,125
89,5,46,50207,64
89,1,64,60321,81
89,4,70,63470,91
89,3,84,67694,101
90,2,71,143699,93
90,7,55,198958,69
90,6,28,40655,43
90,5,24,21914,34
90,1,38,42007,56
90,4,59,72413,82
90,3,50,44917,64
91,2,20,20136,30
91,7,41,218673,46
91,6,19,12994,26
91,5,18,10746,23
91,1,13,8472,19
91,4,18,14145,27
91,3,24,9146,33
92,2,4766,95129901,4546
92,6,4794,96460575,4559
92,7,5736,84634204,5179
92,5,4703,51509617,4202
92,1,3249,51468404,2974
92,4,4176,82946347,3847
92,3,7653,65928129,6764
93,2,14549,157436432,14413
93,7,4390,60128484,4561
93,6,11592,121262164,11742
93,5,10582,153226750,12279
93,1,9681,173753627,9776
93,4,12066,195681413,11908
93,3,8936,139839391,9373
94,2,8436,174123646,9386
