moment,node,recv_packets,send_bytes,send_packets
1,5,2403,135536834,2734
1,3,1469,85813478,1774
1,2,90,35316,88
1,4,70,18043,68
1,7,47,8638,53
1,1,69,17348,67
1,6,68,47516,69
2,5,6906,135843714,7620
2,2,6562,44633427,4591
2,3,24,18781,33
2,4,22,5506,28
2,7,1751,110964,1488
2,1,9329,135937868,7545
2,6,23,5547,28
3,3,4953,216063,2965
3,7,7098,177626204,5750
3,5,7787,406693915,8996
3,2,960,44531608,1179
3,1,3533,135874092,3553
3,4,4943,201032,2906
3,6,4969,211614,2996
4,3,1831,127387,1376
4,5,1934,191514,1441
4,1,1793,130045,1275
4,7,3365,172306,1801
4,2,4130,280703,2884
4,4,1765,156376,1496
4,6,2625,187627,1872
5,3,154247,8091834,118858
5,7,189721,10100405,150952
5,5,9307,374493,4103
5,1,9834,381872,4291
5,4,9191,368922,4147
5,2,92324,4845047,69691
5,6,14011,481022,6161
6,3,99506,5294691,79328
6,7,114081,5902622,88527
6,5,82924,4165556,59825
6,4,82059,3799853,56644
6,1,162386,8179022,121961
6,2,173788,9449859,141423
6,6,115086,5655654,84599
7,7,162088,8833552,132535
7,1,107697,6045841,90733
7,3,120101,6787274,101464
7,4,149992,8032708,120226
7,5,108208,6252283,90626
7,2,126236,6959217,104241
7,6,139614,7439910,110305
8,7,156641,8142975,122392
8,1,114545,6140873,91566
8,3,147499,8187428,122769
8,5,95942,5268244,76686
8,4,115677,6384271,95553
8,2,191054,10935323,163833
8,6,154384,7931658,118856
9,7,113250,5891584,88461
9,1,98070,5354284,80282
9,4,86595,4603316,68754
9,3,137919,7943945,119508
9,5,97645,5300619,77808
9,6,149892,8308015,124704
9,2,120266,6851748,103257
10,7,65098,4328665,50925
10,1,22405,1327988,19043
10,3,12439,610027,8410
10,4,47868,2720305,40100
10,5,36717,2286978,30526
10,2,25015,1414220,20396
10,6,50140,2896668,42240
11,7,35061,1581242,23883
11,1,40242,1845958,27712
11,3,37619,1821129,27421
11,5,37873,1685222,25404
11,4,25983,1027783,15208
11,2,31302,1499396,22578
11,6,24441,850961,12586
12,7,29717,1328601,20027
12,3,26612,1101828,16463
12,1,23034,876893,13040
12,5,35901,1712876,25785
12,4,44622,2147937,32401
12,2,38308,2038101,30588
12,6,50636,2003867,30088
13,7,63059,3230900,48550
13,1,41268,2206952,32682
13,3,16498,938558,13592
13,5,4595,80183,1152
13,4,25600,1239029,18065
13,6,8341,318246,4735
13,2,19436,956883,14438
14,7,19676,1018172,15262
14,1,13294,585715,8783
14,5,2096,71773,803
14,3,35715,2103552,31579
14,2,1919,34939,457
14,6,30164,1773634,25585
14,4,26950,1455688,21846
15,7,37083,1969418,28559
15,1,3061,54618,772
15,5,25639,1503193,22030
15,4,2474,137111,1794
15,6,50115,2654347,39706
15,3,26122,1430531,20929
15,2,22743,1339522,20123
16,7,7038,304008,4443
16,1,29992,1732493,25839
16,5,3817,265366,2320
16,2,15135,928085,13420
16,3,31964,1664661,24394
16,6,8889,431417,6363
16,4,54950,3139717,46493
17,7,54395,2778885,41678
17,1,19740,1120379,15740
17,5,18362,1104369,15120
17,4,19303,1021521,15000
17,2,2311,107061,993
