moment,node,load5,load10,load15,procs
1,5,0.09,0.42,2.7,517
1,3,0.36,0.41,0.87,516
1,2,0.05,0.46,2.53,516
1,4,0.11,0.5,2.55,514
1,7,3.32,3.99,4.26,514
1,1,0.15,0.46,2.6,513
1,6,0.15,0.59,3.89,503
2,5,0.08,0.42,2.68,516
2,2,0.44,0.54,2.55,556
2,3,0.33,0.4,0.86,515
2,4,0.1,0.49,2.53,513
2,7,3.06,3.92,4.23,514
2,1,0.14,0.46,2.59,513
2,6,0.14,0.58,3.87,503
3,3,0.38,0.41,0.86,620
3,7,3.45,3.99,4.26,603
3,5,0.15,0.43,2.67,627
3,2,0.49,0.55,2.54,707
3,1,0.37,0.5,2.59,624
3,4,0.1,0.48,2.52,618
3,6,0.29,0.6,3.86,674
4,3,0.51,0.44,0.87,647
4,5,0.14,0.42,2.66,647
4,1,0.34,0.49,2.58,643
4,7,3.17,3.92,4.23,644
4,2,0.61,0.57,2.54,736
4,4,0.09,0.47,2.51,645
4,6,0.35,0.61,3.85,698
5,3,1.19,0.58,0.91,655
5,7,3.56,3.99,4.25,650
5,5,0.69,0.53,2.68,654
5,1,0.79,0.58,2.6,651
5,4,0.64,0.58,2.53,650
5,2,1.2,0.69,2.56,743
5,6,1.04,0.75,3.87,711
6,3,1.98,0.75,0.97,655
6,7,4,4.07,4.28,650
6,5,1.44,0.68,2.72,654
6,4,1.39,0.74,2.57,650
6,1,1.29,0.69,2.62,651
6,2,1.51,0.77,2.58,743
6,6,2,0.95,3.92,711
7,7,4.24,4.12,4.29,650
7,1,1.99,0.84,2.66,651
7,3,2.62,0.91,1.01,655
7,4,1.84,0.84,2.59,650
7,5,2.12,0.84,2.76,654
7,2,2.35,0.95,2.63,743
7,6,2.96,1.17,3.98,711
8,7,4.62,4.2,4.32,650
8,1,2.47,0.96,2.69,651
8,3,3.29,1.08,1.07,655
8,5,2.67,0.98,2.79,654
8,4,2.41,0.98,2.63,650
8,2,2.56,1.02,2.64,743
8,6,3.76,1.37,4.03,711
9,7,4.73,4.23,4.33,650
9,1,2.83,1.06,2.71,651
9,4,2.78,1.08,2.65,650
9,3,3.03,1.06,1.06,655
9,5,2.78,1.03,2.8,653
9,6,4.1,1.48,4.05,710
9,2,2.84,1.1,2.66,742
10,7,4.83,4.26,4.34,653
10,1,2.61,1.05,2.7,652
10,3,3.1,1.11,1.08,656
10,4,2.56,1.06,2.64,651
10,5,2.56,1.01,2.79,655
10,2,2.61,1.08,2.65,743
10,6,3.77,1.45,4.03,713
11,7,5.89,4.49,4.41,652
11,1,2.96,1.15,2.72,651
11,3,4.3,1.39,1.17,655
11,5,2.67,1.06,2.79,654
11,4,3.07,1.19,2.67,650
11,2,3.04,1.2,2.67,742
11,6,4.75,1.69,4.09,711
12,7,5.58,4.45,4.4,651
12,3,4.51,1.48,1.2,655
12,1,3.6,1.31,2.77,651
12,5,4.54,1.47,2.92,652
12,4,4.35,1.49,2.76,650
12,2,4.24,1.48,2.76,742
12,6,5.65,1.93,4.16,709
13,7,6.73,4.71,4.48,650
13,1,4.6,1.55,2.84,652
13,3,5.27,1.69,1.27,655
13,5,5.3,1.68,2.98,652
13,4,4.48,1.56,2.78,650
13,6,8.24,2.53,4.34,710
13,2,4.38,1.55,2.77,741
14,7,6.99,4.8,4.51,650
14,1,6.31,1.96,2.96,651
14,5,4.95,1.67,2.97,652
14,3,5.73,1.84,1.32,653
14,2,4.83,1.69,2.81,740
14,6,8.79,2.74,4.39,710
14,4,4.44,1.6,2.78,650
15,7,7.55,4.95,4.56,652
15,1,6.93,2.16,3.02,651
15,5,5.2,1.77,2.99,652
15,4,4.57,1.68,2.8,648
15,6,10.48,3.19,4.53,707
15,3,5.99,1.96,1.36,653
15,2,4.84,1.75,2.83,718
16,7,7.43,4.97,4.57,649
16,1,6.85,2.22,3.04,647
16,5,5.02,1.8,2.99,650
16,2,5.34,1.9,2.87,718
16,3,6.88,2.21,1.45,651
16,6,12.21,3.67,4.68,705
