moment,node,buffer_cache,free,map,used
1,2,3759828,101672484,60092,2051100
1,5,3730268,101697124,59700,2056020
1,7,3806980,101557240,59860,2119192
1,4,3819496,101605156,59824,2058760
1,1,3896228,101415192,59876,2171992
1,6,3948324,101453696,59440,2081392
1,3,3759960,101617744,59624,2105708
2,2,3759916,101673276,59776,2050220
2,5,3773732,101654852,59612,2054828
2,7,3806988,101557772,59820,2118652
2,4,3993880,101264452,72328,2225080
2,6,3948328,101454528,59928,2080556
2,1,4028424,101280012,60048,2174976
2,3,3934848,101455420,59924,2093144
3,2,3934568,100684736,72680,2864108
3,5,3948080,101217844,72564,2317488
3,7,3981616,101118408,72428,2383388
3,4,3994136,100669708,72432,2819568
3,6,4122892,101011744,72488,2348776
3,1,4203060,100826232,72800,2454120
3,3,4109920,101008084,72500,2365408
4,2,3934692,100325440,73036,3223280
4,5,3948200,100716004,72252,2819208
4,4,4060192,100016888,74488,3406332
4,7,3981696,100607308,72320,2894408
4,6,4122988,100450656,72524,2909768
4,1,4203084,100285872,72900,2994456
4,3,4110084,100500836,72588,2872492
5,7,4114828,99467744,77028,3900840
5,2,4134356,96052812,79528,7296244
5,5,4081304,99477568,77160,3924540
5,4,4127404,98782632,77028,4573376
5,6,4256120,98215088,77068,5012204
5,1,4336204,98151468,77352,4995740
5,3,4243236,98072580,77104,5167596
6,2,4134372,95311828,79528,8037212
6,7,4114904,98067988,77028,5300520
6,4,4127412,96836496,77028,6519504
6,5,4081320,98171868,77160,5230224
6,6,4256140,97465868,77068,5761404
6,1,4336220,97002548,77352,6144644
6,3,4243308,96193088,77104,7047016
7,7,4115108,96717388,77028,6650916
7,2,4134380,93570720,79528,9778312
7,4,4127420,95980216,77028,7375776
7,5,4081336,96079252,77160,7322824
7,6,4256148,96338056,77068,6889208
7,1,4336228,95000096,77352,8147088
7,3,4243504,94569764,77104,8670144
8,7,4115308,95454668,77040,7913436
8,2,4134380,92135888,79528,11213144
8,4,4127428,95136372,77028,8219612
8,5,4081336,95237444,77160,8164632
8,6,4256152,95659880,77068,7567380
8,1,4336240,94517896,77352,8629276
8,3,4243712,94113476,77104,9126224
9,7,4115508,94474624,77028,8893280
9,4,4127428,94884456,77028,8471528
9,2,4134380,91225420,79528,12123612
9,6,4256160,94776404,77068,8450848
9,5,4081352,94627152,77160,8774908
9,1,4336256,94078836,77352,9068320
9,3,4243920,93662868,77104,9576624
10,4,4127436,94862512,77232,8493464
10,7,4115640,94215448,77028,9152324
10,2,4134396,90813668,79528,12535348
10,6,4256172,94666728,77068,8560512
10,5,4081352,94255720,77160,9146340
10,1,4336272,93808280,77352,9338860
10,3,4244052,93215764,77104,10023596
11,4,4127460,94208812,77028,9147140
11,7,4115740,92192416,77028,11175256
11,2,4134416,89300108,79528,14048888
11,6,4256196,92776960,77068,10450256
11,5,4081368,91686852,77160,11715192
11,1,4336300,93629092,77352,9518020
11,3,4244136,91650480,77104,11588796
12,4,4127476,92552988,77028,10802948
12,7,4115756,90116032,76812,13251624
12,2,4134440,86823788,79528,16525184
12,6,4256212,91911656,77068,11315544
12,1,4336316,92940008,77560,10207088
12,5,4081368,90869324,77160,12532720
12,3,4244144,89851500,77104,13387768
13,4,4251588,89730524,77028,13501300
13,7,4115756,88993888,77028,14373768
13,2,4134448,84127184,79528,19221780
13,5,4104624,89699544,77160,13679244
13,6,4256224,89451120,77068,13776068
13,1,4447348,90384540,77352,12651524
13,3,4254116,87852568,77104,15376728
14,4,4251612,85569664,77028,17662136
14,7,4115764,87268580,76836,16099068
14,2,4134448,82755800,79528,20593164
14,5,4210148,85299660,77160,17973604
14,6,4507400,87317452,77068,15658560
14,1,4657420,86877128,77352,15948864
14,3,4491800,83246800,77104,19744812
15,7,4312880,85276596,77028,17893936
15,2,4144420,78997996,79528,24340996
15,4,4251612,85532664,77028,17699136
15,5,4244888,83906768,77160,19331756
15,6,4927652,84674860,77068,17880900
15,1,4657436,86194572,77352,16631404
15,3,4493264,82236104,77104,20754044
16,7,4312908,83415244,77028,19755260
16,2,4562588,75993664,79528,26927160
16,4,4298472,85371312,77028,17813628
16,5,4244896,83889536,77160,19348980
16,6,4929096,82329220,77068,20225096
16,1,4659440,86165716,77148,16658256
16,3,4493264,81816460,77104,21173688
17,2,5215664,74099272,79528,28168476
17,4,4354164,84521776,77028,18607472
17,7,4786076,82599792,77028,20097544
17,6,4929104,82280228,77068,20274080
17,1,5060812,83935780,77352,18486820
17,5,4306576,83791716,77160,19385120
17,3,4493272,81809300,77104,21180840
18,7,4844504,79374320,77028,23264588
18,2,5748112,71870344,79528,29864956
18,4,4832920,83921508,77028,18728984
18,6,5044580,82113188,77068,20325644
18,1,5331428,82436468,77420,19715516
18,5,4550312,81950680,77160,20982420
18,3,4493412,81808580,77104,21181420
19,7,4892728,79275188,77028,23315496
19,2,5771288,68373080,79528,33339044
19,4,5058840,83103680,77028,19320892
19,6,5577708,81407560,77068,20498144
19,1,5428100,80237312,77352,21818000
19,5,5184452,80627736,77160,21671224
19,3,5184980,81026932,77104,21271500
20,7,5256472,77736660,77028,24490280
20,2,5969196,67671016,79528,33843200
20,4,5266804,81157664,77028,21058944
20,6,5666300,81191884,77068,20625228
20,1,5428132,79865132,77352,22190148
20,5,5201164,79709288,77160,22572960
20,3,5289384,80316152,77104,21877876
21,7,5636920,77225332,77028,24621160
21,2,6138488,66862280,79528,34482644
21,4,5563584,78836496,77028,23083332
21,6,6140004,79012152,77068,22331256
21,5,5231712,77692172,77160,24559528
21,1,5428140,79849988,77352,22205284
21,3,5557352,78925684,77104,23000376
22,7,5723236,74539748,77028,27220428
22,2,6250420,66707232,79528,34525760
22,4,5663404,76982376,77028,24837632
22,6,6187768,79233440,77068,22062204
22,1,5574848,79650816,77352,22257748
22,5,5237696,77652216,77160,24593500
22,3,5674052,77556120,77104,24253240
23,7,5731320,74442040,77028,27310052
23,2,6582032,66330092,79528,34571288
23,4,5882324,76143036,77028,25458052
23,6,6298040,79061296,77072,22124076
23,1,6116752,79132852,77352,22233808
23,5,5466804,77436392,77160,24580216
23,3,6104544,75663440,77104,25715428
24,7,5876716,74247584,76860,27359112
24,2,6598312,66273908,79528,34611192
24,4,6061816,75909940,77028,25511656
24,6,6427136,78926560,77068,22129716
24,1,6386436,78739720,77352,22357256
24,5,5937088,76064016,77160,25482308
24,3,6123564,74606108,77104,26753740
25,7,5892164,74233852,77028,27357396
25,2,6827084,65975600,79528,34680728
25,4,6330868,74379192,77028,26773352
25,6,6512744,78841912,77068,22128756
25,1,6493476,77085824,77352,23904112
25,5,6111836,76220876,77160,25150700
25,3,6174600,73800172,77104,27508640
26,7,5892220,74231280,77028,27359912
26,4,6477012,74157864,77028,26848536
26,2,6918668,65888356,79528,34676388
26,6,6654804,78727504,77068,22101104
26,1,6630536,76947676,77352,23905200
26,5,6379396,75957200,77160,25146816
26,3,6401940,75338392,77104,25743080
27,7,6389204,73676760,77028,27417448
27,2,7288536,65491768,79528,34703108
27,4,6661948,73958012,77028,26863452
27,6,6654864,78670220,77068,22158328
27,5,6528216,75799068,77160,25156128
27,1,6770016,76840868,77352,23872528
27,3,6579044,75159444,77104,25744924
28,7,6716048,73361760,76884,27405604
28,2,7673260,64934012,79528,34876140
28,4,6792980,73848696,77028,26841736
28,6,6790464,78522008,77068,22170940
28,1,6803652,76812044,77352,23867716
28,5,6616016,75698976,77160,25168420
28,3,6828152,74908188,77104,25747072
29,7,6810512,73274228,77028,27398672
29,2,7937780,64327856,79528,35217776
29,4,6991164,73623156,77028,26869092
29,6,7189964,77791468,77068,22501980
29,1,7010844,76574756,77352,23897812
29,5,6637896,75657908,77160,25187608
29,3,6828192,74885160,77104,25770060
30,7,7013956,73119916,77028,27349540
30,2,8217068,62768452,79528,36497892
30,4,7011504,73552580,77028,26919328
30,6,7562116,76444168,77068,23477128
30,1,7371748,76202328,77352,23909336
30,5,6913676,75514436,77160,25055300
30,3,6841936,74893396,77104,25748080
31,7,7187540,72944984,77028,27350888
31,2,8406544,61059016,79528,38017852
31,4,7337768,73230388,77028,26915256
31,6,7626136,74209124,77068,25648152
31,5,7455724,75015384,77160,25012304
31,1,7745984,75222512,77352,24514916
31,3,7211352,74613020,77104,25659040
32,7,7352244,72771304,77028,27359864
32,2,8667892,60321996,79528,38493524
32,4,7568192,72996944,77028,26918276
32,6,7626156,74176276,77068,25680980
32,5,7527200,74941800,77160,25014412
32,1,7833132,74956928,77352,24693352
32,3,7488324,74323328,77284,25671760
33,7,7556860,72560976,77028,27365576
33,2,8763764,59817088,79528,38902560
33,4,7609976,72953808,77028,26919628
33,6,7658880,74135052,77212,25689480
33,1,7833160,74957096,77352,24693156
33,5,7527208,74942008,77160,25014196
33,3,7498164,74313164,77104,25672084
34,7,7564100,72553868,77232,27365444
34,2,9012232,60005032,79528,38466148
34,4,7772656,72779096,77028,26931660
34,6,8237340,73505648,77068,25740424
