moment,node,load5,load10,load15,procs
23,2,14.28,8.05,6.58,698
23,4,9.79,3.32,2.73,703
23,6,9.07,3.12,2.6,628
23,1,8.34,3.29,2.5,631
23,5,7.01,2.63,3.42,633
23,3,7.73,2.79,2.17,637
24,7,9.45,3.4,2.18,630
24,2,15.3,8.37,6.69,698
24,4,9.49,3.36,2.74,702
24,6,9.62,3.33,2.67,629
24,1,9.43,3.6,2.61,631
24,5,6.85,2.67,3.43,634
24,3,8.56,3.05,2.25,637
25,7,9.81,3.58,2.25,630
25,2,15.59,8.55,6.76,699
25,4,9.37,3.44,2.77,704
25,6,9.33,3.38,2.69,629
25,1,9.8,3.77,2.67,629
25,5,7.5,2.87,3.49,633
25,3,8.27,3.08,2.27,637
26,7,9.18,3.55,2.24,631
26,4,9.82,3.63,2.84,704
26,2,14.9,8.52,6.76,698
26,6,8.99,3.4,2.7,628
26,1,10.3,3.97,2.74,630
26,5,9.06,3.28,3.62,634
26,3,7.77,3.06,2.27,637
27,7,8.69,3.54,2.25,632
27,2,14.67,8.58,6.79,700
27,4,10.16,3.81,2.9,704
27,6,8.51,3.4,2.7,628
27,5,8.82,3.32,3.63,633
27,1,9.95,4.01,2.76,630
27,3,8.03,3.19,2.31,635
28,7,8.63,3.61,2.28,631
28,2,15.9,8.93,6.92,698
28,4,9.66,3.81,2.9,704
28,6,8.06,3.39,2.71,629
28,1,9.96,4.11,2.8,629
28,5,9.23,3.5,3.69,634
28,3,8.27,3.32,2.36,636
29,7,9.22,3.82,2.35,632
29,2,17.75,9.43,7.09,700
29,4,10.73,4.13,3.01,704
29,6,8.86,3.63,2.79,630
29,1,9.56,4.12,2.81,630
29,5,9.62,3.67,3.75,634
29,3,9.21,3.6,2.46,636
30,7,9.93,4.06,2.44,632
30,2,18.17,9.66,7.17,700
30,4,10.99,4.29,3.07,703
30,6,8.79,3.7,2.82,629
30,1,9.59,4.22,2.85,630
30,5,9.25,3.7,3.75,632
30,3,8.63,3.57,2.45,635
31,7,10.25,4.22,2.5,631
31,2,18.48,9.86,7.25,701
31,4,11.39,4.49,3.14,703
