moment,node,recv_packets,send_bytes,send_packets
1,3,59,27611,60
1,5,58,15003,61
1,2,88,34070,85
1,7,41,25898,42
1,4,78,45848,80
1,1,57,26298,58
1,6,55,26419,55
2,3,60,108810,68
2,5,2209,44470825,2479
2,2,2969,44400021,2287
2,7,5042,205991,3029
2,4,4590,338411,4687
2,1,11356,271376286,10238
2,6,12,4884,19
3,2,4398,44700359,3015
3,3,5136,344763,3012
3,5,5770,133262087,4734
3,7,143,58399,164
3,4,3485,135565813,3425
3,1,7374,406561207,8512
3,6,4844,237731,2807
4,2,930,115916,621
4,3,142,91000,149
4,5,181,70339,185
4,7,143,64180,163
4,4,197,96977,190
4,1,136,44307,139
4,6,205,60054,213
5,3,19690,1188241,16796
5,7,18452,1156668,15705
5,2,41632,2383732,33608
5,5,25440,1529763,21091
5,4,10338,630605,8309
5,1,20814,1270477,18033
5,6,17932,1071865,14627
6,3,103985,5808388,87096
6,7,116893,6610267,98865
6,5,136779,7222064,107603
6,2,97094,5078111,75246
6,4,130628,7284443,109130
6,1,91616,4995958,74860
6,6,87680,4895625,72198
7,3,159461,8751730,130611
7,2,123920,6712552,100459
7,5,217104,11136371,166107
7,7,158026,8810357,131776
7,4,139746,7794087,116125
7,1,117878,6207292,92522
7,6,156271,8596778,123255
8,3,127960,7230820,108180
8,5,168308,8888238,132822
8,2,147242,7690346,114836
8,7,142038,8049953,120390
8,4,141555,7856712,117713
8,1,186351,9950766,148792
8,6,117111,6216574,91725
9,2,150515,8010878,119628
9,5,192374,10162655,151588
9,3,179087,10169657,152355
9,7,157887,8732247,130505
9,4,130960,7348559,109692
9,1,159343,8692835,129764
9,6,137979,7822409,111995
10,3,139537,8073546,120834
10,5,187858,9699596,144544
10,2,138874,7197035,107453
10,7,155144,8709381,130182
10,4,121456,6593651,98644
10,1,141455,7544644,112482
10,6,148447,8154590,118886
11,5,192846,10010532,149414
11,3,159174,8675566,129731
11,2,178283,9224121,137414
11,7,128943,7043224,105410
11,4,142483,7928440,118503
11,6,119715,6623631,95868
11,1,116673,5971589,89055
12,3,186727,10590418,158507
12,5,141426,7284998,108754
12,7,160255,8895377,132972
12,2,97634,5257602,78118
12,4,107864,5796230,86575
12,6,140360,7442701,107911
12,1,179018,9547491,142828
13,5,198244,10272210,152879
13,3,127847,7218586,108179
13,7,131003,7363897,110316
13,2,151537,7529083,112021
13,4,210509,11666242,174431
13,1,142389,7510301,112200
13,6,98046,5299957,76310
14,3,162274,9336265,139587
14,5,174793,9138920,136339
14,2,117756,6022084,89921
14,7,135643,7414174,111068
14,4,140652,7460046,111298
14,1,190824,10206733,152353
14,6,163872,9137425,133688
15,3,162475,9035184,134946
15,5,214602,11485010,171755
15,2,132413,6801941,101321
15,7,139996,7900170,117894
15,4,142371,7673948,114846
15,1,122330,6307811,94368
15,6,124164,6649008,96082
16,5,158481,8596122,128134
16,3,125888,6698480,100090
16,2,137433,7124616,106284
16,7,133469,7403914,110470
16,4,165719,8772186,131024
16,1,105188,5499187,81882
16,6,143650,7789036,113450
17,3,163326,9241165,138150
17,5,148400,7687699,114969
17,2,148204,7583555,113338
17,7,186919,10581160,158161
17,4,135404,7388471,110337
17,1,133275,7052010,105206
17,6,113277,5962612,85700
18,3,145453,8143942,121817
18,5,182002,9610103,143459
18,2,166836,8940675,133489
18,7,118972,6427629,96162
18,4,138777,7628820,114217
18,1,122718,6306469,93933
18,6,140531,7757066,112625
19,3,134001,7428566,111079
19,5,153719,8169545,122084
19,2,134241,7334330,109757
19,7,142031,7691224,115158
19,4,149274,8144161,121411
19,1,151458,8388515,125299
19,6,168795,9007526,131191
20,3,181641,10392404,155540
20,5,171315,8940755,133266
20,2,130543,6995078,104313
20,7,162151,8969474,134003
20,4,146691,8480671,126998
20,1,159560,8686915,129759
20,6,137198,7330610,106534
21,3,131690,7292161,109024
21,2,182867,9623671,143675
21,5,195444,10439043,156056
21,7,127627,6810760,101349
21,4,135959,7273891,108658
21,1,119391,6322577,94456
21,6,132359,7392809,107363
22,3,137266,7927534,118996
22,2,148449,8239310,123591
22,5,169282,8929244,133729
22,7,146042,7976880,119552
22,4,161235,9009406,135299
22,1,133353,7224213,108101
22,6,144056,7948530,116108
23,3,103216,6511068,90810
23,2,55521,3826159,49530
23,5,122053,7462951,103451
23,7,55059,3825787,48699
23,4,49179,3685727,46237
23,1,53438,3617220,44261
23,6,71005,7459410,63839
24,3,21635,388451782,24650
24,2,21241,417916056,23868
24,5,30543,463046612,33811
24,7,20235,391737785,23077
24,4,20848,384766666,24029
24,1,20626,407068648,23554
24,6,21271,419388830,24031
25,3,32092,617004980,37780
25,2,29935,612616472,36081
25,5,40406,713165802,49670
25,7,30667,575576923,37404
25,4,29299,553197628,36276
25,1,31260,559950877,39047
25,6,33484,591165436,41334
26,3,32576,614219391,37727
26,2,32852,628658677,39446
26,5,40886,729619070,50645
26,7,31856,588372715,37409
26,4,33261,617587599,39928
26,1,31121,591114780,36913
26,6,34063,628148883,40576
27,3,39040,776246388,45391
27,2,43303,833370921,51539
27,5,53081,941400072,64600
27,7,41248,787552709,46952
27,4,42093,765320022,49490
27,1,39281,826511265,46560
27,6,42823,819557537,51269
28,3,42748,781610319,49473
28,5,54999,935163957,66943
28,2,42962,834298101,52039
28,7,38281,773101823,45384
28,4,38091,761686022,45856
28,6,39759,841464269,48354
28,1,41395,795179203,49000
29,3,40591,773829490,47308
29,5,54238,929065497,66662
29,7,38536,748711367,45619
29,2,39663,829378219,47803
29,4,39240,763436286,47301
29,6,41086,828675398,48666
29,1,40959,784645622,48287
30,3,45965,860483647,55113
30,5,54784,1019447981,68993
30,7,43890,821285191,52825
30,2,42079,880481201,51438
30,4,42596,813027503,51441
30,6,43793,885722974,52248
30,1,44534,861270354,52248
31,3,31730,606562249,38396
31,5,44727,734131504,56239
31,7,33939,597718775,40353
31,2,34189,660829553,41248
