moment,node,load5,load10,load15,procs
1,2,20.61,29.38,24.93,515
1,3,26.94,32.15,25.96,515
1,5,24.73,32.32,26.29,516
1,4,18.47,29.83,25.35,515
1,1,35.61,48.79,41.2,518
1,7,20.02,27.81,23.87,514
1,6,25.58,30.98,25.23,501
2,2,18.96,28.9,24.79,516
2,3,24.78,31.62,25.82,515
2,5,22.75,31.78,26.15,556
2,4,16.99,29.34,25.21,514
2,1,32.76,47.98,40.98,519
2,6,23.53,30.46,25.09,501
2,7,18.42,27.35,23.74,514
3,2,17.44,28.42,24.66,622
3,3,22.8,31.09,25.68,622
3,5,21.01,31.27,26.01,743
3,4,15.63,28.85,25.08,619
3,1,30.14,47.19,40.76,627
3,6,21.64,29.96,24.96,604
3,7,16.94,26.89,23.61,605
4,2,16.2,27.98,24.54,638
4,5,19.49,30.78,25.88,794
4,3,20.97,30.58,25.54,643
4,4,14.54,28.4,24.95,643
4,1,27.8,46.42,40.55,646
4,6,20.23,29.53,24.85,629
4,7,15.66,26.46,23.49,643
5,2,14.9,27.51,24.41,654
5,5,18.01,30.29,25.75,807
5,4,13.45,27.95,24.83,653
5,3,19.85,30.18,25.44,654
5,6,18.77,29.07,24.72,639
5,1,25.74,45.68,40.34,656
5,7,14.89,26.12,23.4,651
6,2,14.35,27.19,24.32,654
6,4,13.01,27.62,24.74,653
6,5,17.76,30.04,25.69,806
6,3,18.98,29.83,25.36,654
6,6,17.99,28.73,24.64,639
6,1,24.4,45.07,40.17,656
6,7,14.26,25.81,23.31,651
7,2,13.92,26.89,24.24,654
7,4,12.61,27.29,24.64,653
7,3,18.18,29.49,25.27,654
7,5,17.46,29.77,25.63,806
7,7,13.52,25.46,23.21,650
7,1,22.92,44.42,39.99,656
7,6,17.11,28.37,24.54,639
8,2,13.29,26.54,24.14,654
8,4,12.32,26.99,24.56,653
8,3,17.53,29.16,25.19,654
8,5,17.67,29.61,25.6,805
8,1,21.57,43.79,39.81,655
8,7,13.07,25.17,23.13,651
8,6,16.22,28,24.44,639
9,2,12.86,26.23,24.05,654
9,4,12.14,26.7,24.48,653
9,3,16.85,28.83,25.1,654
9,5,17.53,29.38,25.55,806
9,1,20.4,43.17,39.63,656
9,7,12.75,24.9,23.05,651
9,6,15.48,27.65,24.35,639
10,2,12.39,25.91,23.96,654
10,4,11.72,26.38,24.39,652
10,3,16.06,28.46,25,653
10,5,17.25,29.12,25.49,805
10,7,12.45,24.64,22.98,651
10,1,19.25,42.56,39.45,656
10,6,14.64,27.28,24.25,637
11,2,11.96,25.6,23.87,653
11,4,11.51,26.09,24.3,653
11,3,15.65,28.17,24.93,654
11,5,16.99,28.87,25.42,805
11,1,18.27,41.97,39.28,656
11,7,11.77,24.29,22.88,650
11,6,13.95,26.92,24.15,638
12,2,11.56,25.29,23.78,653
12,3,14.96,27.82,24.83,654
12,4,11.15,25.77,24.21,652
12,5,16.83,28.64,25.37,805
12,7,11.55,24.04,22.8,650
12,1,17.44,41.4,39.11,653
12,6,13.63,26.64,24.07,638
13,2,11.2,24.98,23.69,653
13,4,11.05,25.51,24.13,652
13,3,14.48,27.51,24.74,653
13,5,16.6,28.4,25.31,805
13,7,11.26,23.77,22.72,650
13,1,16.77,40.86,38.95,650
13,6,13.02,26.3,23.97,637
14,2,11.1,24.73,23.61,652
14,3,13.8,27.15,24.64,653
14,5,16.23,28.13,25.23,803
14,4,10.97,25.25,24.06,653
14,7,11.16,23.54,22.65,650
14,1,16.15,40.34,38.78,651
14,6,12.46,25.96,23.88,636
15,2,10.69,24.42,23.52,652
15,3,13.42,26.85,24.56,651
15,5,15.97,27.88,25.17,784
15,7,10.91,23.29,22.57,648
15,4,10.81,24.98,23.98,652
15,1,15.57,39.81,38.62,650
15,6,12.26,25.7,23.8,636
16,2,10.64,24.18,23.45,650
16,3,12.98,26.54,24.47,650
16,5,15.82,27.64,25.11,780
