moment,node,buffer_cache,free,map,used
1,2,11620300,93565084,60072,2298028
1,3,11633228,93094224,59948,2755960
1,5,11927980,92749652,60548,2805780
1,4,11359816,93371228,60196,2752368
1,1,11350448,93781124,60248,2351840
1,7,11885180,93187936,60076,2410296
1,6,12016384,92655524,60216,2811504
2,2,11663644,93519788,60072,2299980
2,3,11765196,92967856,60228,2750360
2,5,12102500,92345204,72948,3035708
2,4,11359836,93371436,60196,2752140
2,1,11525788,93624728,60248,2332896
2,6,12016388,92655860,60216,2811164
2,7,11885188,93188352,60076,2409872
3,2,11838216,92839308,72420,2805888
3,3,11940000,92260060,72756,3283352
3,5,12102684,91518952,72856,3861776
3,4,11534308,92667828,72796,3281276
3,1,11700488,92911348,72864,2871576
3,6,12191032,91947960,72772,3344420
3,7,12059840,92527332,72664,2896240
4,2,11838324,92598532,72696,3046556
4,5,12169476,90754516,75368,4559420
4,3,11940024,92003500,72756,3539888
4,4,11534532,92403284,72812,3545596
4,1,11700560,92675852,72864,3107000
4,6,12191052,91684228,72808,3608132
4,7,12059852,92193628,72892,3229932
5,2,11971420,90545308,77228,4966684
5,5,12302600,87445324,79880,7735488
5,4,11667668,90228472,77364,5587272
5,3,12073128,89829260,77268,5581024
5,6,12324148,89518448,77340,5640816
5,1,11833656,90538792,77412,5110964
5,7,12192956,90485840,77180,4804616
6,2,11971432,88136220,77228,7375760
6,4,11667872,88384256,77364,7431284
6,5,12302800,83835596,79880,11345016
6,3,12073140,87694904,77268,7715368
6,6,12324172,87539012,77340,7620228
6,1,11833672,88203416,77412,7446324
6,7,12192972,88661092,77180,6629348
7,2,11971432,85462512,77228,10049468
7,4,11668068,85706236,77364,10109108
7,3,12073140,85446904,77268,9963368
7,5,12302992,80767908,79880,14412512
7,7,12192972,85928484,77180,9361956
7,1,11833672,85655024,77412,9994716
7,6,12324180,84987432,77340,10171800
8,2,11971440,83886740,77228,11625232
8,4,11668268,83784912,77364,12030232
8,3,12073148,83245884,77268,12164380
8,5,12303200,77806968,79880,17373244
8,1,11833680,84714768,77412,10934964
8,7,12192980,84492228,77180,10798204
8,6,12324180,83375472,77340,11783760
9,2,11971460,81587560,77228,13924392
9,4,11668528,82207632,77364,13607252
9,3,12073160,81403640,77268,14006612
9,5,12303460,75921952,79880,19258000
9,1,11833700,83301112,77412,12348600
9,7,12192988,82695152,77180,12595272
9,6,12324188,81053260,77340,14105964
10,2,11971476,79613452,77228,15898484
10,4,11668672,80487876,77364,15326864
10,3,12073188,79640980,77268,15769244
10,5,12303604,73275672,79880,21904136
10,7,12193008,81219796,77180,14070608
10,1,11833724,81213184,77412,14436504
10,6,12324196,78308884,77340,16850332
11,2,11971504,77590008,77228,17921900
11,4,11668872,78610560,77364,17203980
11,3,12073204,78063720,77268,17346488
11,5,12303812,69658612,79880,25520988
11,1,11833756,79288216,77412,16361440
11,7,12193012,79522508,76728,15767892
11,6,12324220,76992208,77340,18166984
12,2,11971512,77317888,77228,18194012
12,3,12073216,75875592,77268,19534604
12,4,11669068,76073024,77364,19741320
12,5,12304076,67478312,79880,27701024
12,7,12193028,78351268,77180,16939116
12,1,11833764,77486240,77412,18163408
12,6,12324236,74941120,77340,20218056
13,2,11971512,75939748,77228,19572152
13,4,11669340,75774468,77364,20039604
13,3,12073216,75277068,77268,20133128
13,5,12304208,67477572,79880,27701632
13,7,12193036,77033760,77180,18256616
13,1,11833772,76727320,77416,18922320
13,6,12324236,74636592,77340,20522584
14,2,11971512,74663872,77228,20848028
14,3,12073216,74569304,77268,20840892
14,5,12304464,64765848,79880,30413100
14,4,11669544,74544836,77364,21269032
14,7,12193036,74839788,77180,20450588
14,1,11833772,75088308,77416,20561332
14,6,12324236,73020920,77340,22138256
15,2,11971512,73204148,77228,22307752
15,3,12073216,73195632,77268,22214564
15,5,12304720,61426112,79880,33752580
15,7,12193044,74276172,77180,21014196
15,4,11669804,72858228,77364,22955380
15,1,11833780,74343696,77416,21305936
15,6,12324236,71595340,77340,23563836
16,2,11971520,72168004,77232,23343888
16,3,12073224,72335952,77268,23074236
16,5,12304928,61423600,79880,33754884
16,4,11669876,70900108,77364,24913428
16,7,12193052,73686232,77180,21604128
16,1,11833788,72918668,77416,22730956
16,6,12324244,70540892,77340,24618276
17,2,11971528,72147060,77228,23364824
17,3,12073232,70609452,77268,24800728
17,5,12305124,60765180,79880,34413108
17,4,11670196,70907276,77364,24905940
17,7,12193052,71230176,77180,24060184
17,1,11833796,71950652,77416,23698964
17,6,12324252,69981804,77340,25177356
18,2,11971528,71016080,77228,24495804
18,3,12073240,70056508,77268,25353664
18,4,11670400,69649260,77364,26163752
18,5,12305324,58568660,79880,36609428
18,7,12193052,71209076,77180,24081284
18,1,11833796,71456052,77416,24193564
18,6,12324252,69351408,77340,25807752
19,2,11971536,70568940,77228,24942936
19,3,12073240,69476524,77268,25933648
19,5,12305524,57598256,79880,37579632
19,4,11670604,68732596,77364,27080212
19,6,12324252,68114516,77340,27044644
19,7,12193052,70546816,77180,24743544
19,1,11833796,70718388,77416,24931228
20,2,11971536,69213104,77228,26298772
20,3,12073240,68823632,77268,26586540
20,4,11670732,68733752,77364,27078928
20,5,12305720,55934060,79880,39243632
20,6,12324260,67213928,77340,27945224
20,1,11833800,70120436,77416,25529176
20,7,12193060,69573676,77180,25716676
21,2,11971536,68214556,77228,27297320
21,3,12073240,67427808,77268,27982364
21,4,11670996,67984608,77364,27827808
21,5,12305924,54419496,79880,40757992
21,6,12324260,65810136,77340,29349016
21,7,12193068,69566904,77180,25723440
21,1,11833808,69072884,77416,26576720
22,2,11971544,67198352,77228,28313516
22,3,12073248,67039888,77268,28370276
22,4,11671072,66796112,77364,29016228
22,5,12306000,54427672,79880,40749740
22,6,12324268,64812732,77340,30346412
22,7,12193068,68577428,77180,26712916
22,1,11833808,68044004,77416,27605600
23,2,12404272,66586416,79516,28492724
23,3,12495280,66468320,79636,28519812
23,4,12106684,66163652,79656,29213076
23,5,12920332,53143172,82472,41419908
23,6,12787412,64185444,79660,30510556
23,7,12582620,66715872,79516,28184920
23,1,12246016,66610540,79852,28626856
24,2,12620900,66324936,79516,28537576
24,3,12706152,66185356,79636,28591904
24,4,12335596,65109384,79656,30038432
24,5,13276536,51951876,82472,42255000
24,7,12783908,66462116,79516,28237388
24,6,13021328,63943296,79660,30518788
24,1,12452608,66344244,79852,28686560
25,2,12526560,65727996,79516,29228856
25,3,12625336,65088004,79636,29770072
25,5,13111492,51376192,82472,42995728
25,4,12264544,65222076,79656,29996792
25,6,12904568,64037300,79660,30541544
25,1,12368128,66432656,79852,28682628
25,7,12687812,66547344,79516,28248256
26,2,12653440,64951284,79516,29878688
26,3,12759928,64956964,79636,29766520
26,5,13362180,49787088,82472,44334144
26,4,12419960,65050984,79656,30012468
26,6,13072612,63143084,79660,31267716
26,1,12510680,66273060,79852,28699672
26,7,12823548,66410448,79516,28249416
27,2,12276328,65105708,79516,30101376
27,3,12375948,64993944,79636,30113520
27,5,12781736,50387064,82472,44314612
27,6,12634608,63551356,79660,31297448
27,4,12039300,65000936,79656,30443176
27,1,12130452,66240772,79852,29112188
27,7,12458316,66744916,79516,28280180
28,2,12517540,64847104,79516,30118768
28,3,12611792,64757996,79636,30113624
28,5,13134764,49991596,82472,44357052
28,4,12299860,64736724,79656,30446828
28,6,12891320,63290468,79660,31301624
28,1,12363784,65724536,79852,29395092
28,7,12672508,66542164,79516,28268740
29,2,12543596,64802332,79516,30137484
29,3,12625784,64704816,79636,30152812
29,5,13239884,49878044,82472,44365484
29,4,12354328,64646768,79656,30482316
29,6,12946804,63229840,79660,31306768
29,1,12372596,65719268,79852,29391548
29,7,12728936,66434740,79516,28319736
30,2,12506704,64830600,79516,30146108
30,3,12580244,64753292,79636,30149876
30,5,13210700,49879628,82472,44393084
30,4,12323736,64694604,79656,30465072
30,1,12343904,65736148,79852,29403360
30,6,12877884,63273632,79660,31331896
30,7,12677228,66530448,79516,28275736
31,2,12603264,64720328,79516,30159820
31,3,12676140,64671832,79636,30135440
31,5,13290112,49819864,82472,44373436
31,4,12407160,64606808,79656,30469444
31,1,12459552,65599656,79852,29424204
31,6,12948472,63206908,79660,31328032
31,7,12786780,66406008,79516,28290624
32,2,12466284,64852956,79516,30164172
32,3,12568188,64738044,79636,30177180
32,5,13157384,49929736,82472,44396292
32,4,12307180,64690760,79656,30485472
32,1,12360480,65713724,79852,29409208
