moment,node,load5,load10,load15,procs
23,7,9.39,10.71,7.19,702
23,4,5.9,9.77,7.61,704
23,5,6.56,9.88,7.63,704
23,3,5.63,9.79,8.89,705
23,1,6.35,9.95,7.82,706
23,6,9.79,16.63,10.92,692
24,2,8.34,10.1,7.46,870
24,7,8.63,10.53,7.16,702
24,5,6.04,9.72,7.59,704
24,4,5.43,9.61,7.57,706
24,3,6.06,9.81,8.9,705
24,1,6.4,9.9,7.82,704
24,6,9.01,16.35,10.86,690
25,2,8.95,10.2,7.51,870
25,7,8.18,10.4,7.13,703
25,5,6.11,9.67,7.58,704
25,4,4.99,9.45,7.53,706
25,3,5.97,9.73,8.88,705
25,1,6.85,9.94,7.84,704
25,6,8.69,16.16,10.83,691
26,2,8.55,10.1,7.49,872
26,7,8.01,10.33,7.13,705
26,5,6.18,9.63,7.58,706
26,4,4.83,9.35,7.5,708
26,3,6.22,9.72,8.88,707
26,1,6.78,9.87,7.83,706
26,6,8.15,15.93,10.79,692
27,2,8.35,10.03,7.48,872
27,7,8.01,10.29,7.13,705
27,4,4.77,9.26,7.49,708
27,5,6.09,9.55,7.57,706
27,3,5.96,9.61,8.85,707
27,1,6.64,9.79,7.81,706
27,6,7.74,15.71,10.74,692
28,2,8.24,9.98,7.48,872
28,5,5.92,9.46,7.55,706
28,7,7.53,10.15,7.1,705
28,4,4.62,9.15,7.46,708
28,3,5.96,9.55,8.83,707
28,1,6.59,9.73,7.8,706
28,6,7.6,15.55,10.72,692
29,2,8.38,9.98,7.49,872
29,7,7.16,10.04,7.08,705
29,5,6.01,9.42,7.54,706
29,4,4.73,9.1,7.45,710
29,3,5.72,9.44,8.8,707
29,1,6.54,9.67,7.79,706
29,6,7.39,15.38,10.69,692
