moment,node,load5,load10,load15,procs
1,2,0.08,2.75,4.94,509
1,3,0.01,2.53,5.76,509
1,5,0.2,2.6,4.96,508
1,4,0.03,2.51,4.91,508
1,1,0.16,2.66,5.12,508
1,7,0.22,2.83,4.68,506
1,6,0.01,4.16,7.01,493
2,2,0.08,2.7,4.91,509
2,3,0,2.49,5.73,510
2,5,0.26,2.57,4.94,509
2,4,0.02,2.46,4.88,550
2,1,0.15,2.61,5.1,508
2,7,0.2,2.78,4.66,507
2,6,0.01,4.09,6.97,493
3,2,0.07,2.66,4.88,620
3,3,0.33,2.52,5.72,623
3,5,0.4,2.56,4.92,619
3,4,0.1,2.44,4.86,701
3,1,0.3,2.6,5.08,656
3,7,0.19,2.73,4.63,610
3,6,0.01,4.02,6.93,602
4,2,0.06,2.61,4.86,658
4,3,0.86,2.59,5.72,654
4,5,0.45,2.53,4.9,655
4,4,0.09,2.4,4.83,732
4,7,0.17,2.69,4.61,650
4,1,0.35,2.58,5.06,722
4,6,0.01,3.95,6.89,635
5,2,0.86,2.74,4.88,656
5,5,1.13,2.64,4.92,653
5,3,1.59,2.72,5.75,652
5,4,0.73,2.49,4.85,731
5,7,0.96,2.81,4.64,648
5,1,1.61,2.8,5.12,720
5,6,0.73,4.04,6.9,633
6,2,1.75,2.89,4.92,654
6,5,2.24,2.85,4.98,651
6,4,1.95,2.72,4.91,729
6,3,2.1,2.8,5.76,650
6,7,1.36,2.86,4.65,648
6,1,2.68,3,5.17,720
6,6,1.39,4.12,6.92,631
7,2,2.33,2.99,4.94,656
7,5,2.95,2.98,5.01,653
7,4,2.6,2.84,4.94,730
7,3,2.74,2.92,5.78,652
7,7,1.97,2.96,4.67,646
7,1,3.67,3.2,5.22,717
7,6,2,4.2,6.93,631
8,2,2.87,3.09,4.97,654
8,5,3.43,3.08,5.03,651
8,4,3.19,2.96,4.97,730
8,3,3.24,3.02,5.8,650
8,7,2.62,3.08,4.7,648
8,1,4.57,3.4,5.27,720
8,6,2.64,4.3,6.94,633
9,2,3.44,3.21,4.99,656
9,5,3.88,3.18,5.05,653
9,4,3.73,3.07,4.99,731
9,3,3.7,3.12,5.82,652
9,7,3.21,3.2,4.73,647
9,1,5.49,3.61,5.33,717
9,6,3.15,4.38,6.95,633
10,2,3.8,3.29,5.01,655
10,5,4.29,3.28,5.08,652
10,3,4.05,3.2,5.83,652
10,4,4,3.14,5,730
10,1,6.17,3.78,5.38,720
