moment,node,buffer_cache,free,map,used
1,2,11452624,93636008,60040,2394780
1,3,11236908,93807704,60112,2438800
1,5,11529252,93488184,60192,2465976
1,4,11271392,93771088,60168,2440932
1,1,11261072,93781192,60176,2441148
1,7,11766728,93225564,60008,2491120
1,6,11860380,93122540,60188,2500492
2,2,11452632,93635824,60040,2394956
2,3,11412268,93628876,60112,2442268
2,5,11661360,93352832,60204,2469220
2,4,11445908,93318056,72744,2719448
2,1,11261080,93780968,60172,2441364
2,7,11766804,93225396,60020,2491212
2,6,11903800,93077416,60192,2502196
3,2,11627304,92902740,72612,2953368
3,3,11586904,92879792,72764,3016716
3,5,11836052,92583544,72784,3063816
3,4,11446144,92677948,72920,3359320
3,1,11435816,92864388,72812,3183208
3,7,11941468,92581832,72684,2960112
3,6,12078372,92323452,72792,3081588
4,2,11760456,91247216,77140,4475740
4,3,11720032,91313300,77280,4450080
4,5,11969204,91035992,77428,4478216
4,4,11579276,91090220,77452,4813916
4,7,12074596,91345452,77260,4063364
4,1,11635540,90983256,79604,4864616
4,6,12211512,90862008,77304,4409892
5,2,11760472,87143092,77140,8579848
5,5,11969220,86895608,77428,8618584
5,3,11720048,87649860,77280,8113504
5,4,11579296,87087300,77452,8816816
5,7,12074612,87734548,77260,7674252
5,1,11635556,87068048,79604,8779808
5,6,12211528,87204860,77304,8067024
6,2,11770828,84970528,77140,10742056
6,5,11979568,84424548,77428,11079296
6,4,11589456,84771032,77452,11122924
6,3,11730208,84827992,77280,10925212
6,7,12082992,85884072,77260,9516348
6,1,11645604,81854960,79604,13982848
6,6,12221688,85292640,77304,9969084
7,2,11773904,82344000,77140,13365508
7,5,11986052,81378588,77428,14118772
7,4,11590476,81904056,77452,13988880
7,3,11734252,82506292,77280,13242868
7,7,12084780,83585876,77260,11812756
7,1,11650928,78443808,79604,17388676
7,6,12221704,81954520,77304,13307188
8,2,11781248,80583372,77140,15118792
8,5,11990000,80297968,77428,15195444
8,4,11599628,80502504,77452,15381280
8,3,11740388,80810372,77280,14932652
8,7,12092916,81990160,77260,13400336
8,1,11665560,76059016,79604,19758836
8,6,12231872,80801696,77304,14449844
9,2,11791196,80427780,77140,15264436
9,5,12000296,80059824,77428,15423292
9,4,11609796,80239264,77452,15634352
9,3,11750580,80433020,77280,15299812
9,7,12094956,80289864,77260,15098592
9,1,11666280,74236940,79604,21580192
9,6,12241700,79891236,77304,15350476
10,2,11792636,80287736,77140,15403040
10,5,12002408,79921936,77428,15559068
10,3,11753320,80377272,77280,15352820
10,4,11611856,79940340,77452,15931216
10,1,11680596,74133532,79604,21669284
10,7,12103172,80240600,77260,15139640
10,6,12242068,79754164,77304,15487180
11,2,11801984,80269460,77140,15411968
11,5,12010764,79770416,77428,15702232
11,3,11760832,80347840,77280,15374740
11,7,12105228,80184248,77260,15193936
11,4,11620000,79844496,77452,16018916
11,1,11681648,73772136,79604,22029628
11,6,12252236,79723836,77304,15507340
12,2,11811272,80215808,77140,15456332
12,5,12021128,79722504,77428,15739780
12,3,11768952,80318144,77280,15396316
12,7,12114424,80137776,77260,15231212
12,1,11696960,73564892,79604,22221560
12,4,11628440,79751480,77452,16103492
12,6,12259204,79696992,77304,15527216
13,2,11813152,80205384,77140,15464876
13,5,12024316,79634464,77428,15824632
