moment,node,recv_packets,send_bytes,send_packets
1,1,23,5819,29
1,3,16,5040,24
1,6,15,4304,21
1,5,16,4989,22
1,7,21,4951,24
1,2,22,6009,29
1,4,23,7157,29
2,5,14,4963,22
2,1,11095,135910802,7688
2,3,42,78304,52
2,6,37,78650,48
2,7,1533,120502,1636
2,2,15,3727,20
2,4,8006,89236597,8805
3,5,4983,196368,2867
3,1,2413,135603113,3045
3,3,5126,353819,3127
3,6,4907,336631,2828
3,7,5378,88927543,4203
3,2,4950,252774,3012
3,4,10177,630779007,12697
4,5,2898,221827,1876
4,6,2462,206300,1764
4,1,2612,229977,1795
4,3,2905,268739,2014
4,7,3450,277998,2588
4,4,3045,336971,1896
4,2,2863,314823,1934
5,6,22806,1175799,17513
5,5,24569,1199973,17959
5,3,25735,1250363,18595
5,7,28532,1349459,19998
5,1,24167,1214784,18092
5,4,25718,1268020,18966
5,2,24523,1314933,18719
6,3,25008,1234238,17356
6,5,25166,1274552,17823
6,6,22685,1195664,16735
6,7,33027,1667497,24804
6,1,22991,1248360,17340
6,4,24859,1249392,17328
6,2,24106,1441917,17517
7,3,28171,1373726,20534
7,5,28065,1395057,20978
7,6,25241,1318603,19701
7,1,24536,1274142,19133
7,7,30577,1575860,21887
7,4,28151,1405526,21247
7,2,26912,1339394,20145
8,3,25613,1238489,17446
8,5,25950,1297608,18142
8,7,33551,1727615,25314
8,6,24059,1264132,17829
8,4,25770,1292619,18042
8,1,23905,1255834,17583
8,2,25395,1517673,18622
9,3,27689,1390444,19918
9,5,26424,1322868,18791
9,6,26134,1420282,20579
9,7,32814,1669189,23806
9,4,26505,1321999,18810
9,1,26352,1426450,21115
9,2,24808,1547242,19208
10,5,26707,1287712,19145
10,3,27775,1332413,19744
10,7,34948,1841667,26189
10,6,25040,1310956,19221
10,4,27029,1332765,19760
10,1,25426,1342015,19195
10,2,26684,1430306,20338
11,3,25676,1295612,18081
11,5,26874,1302788,18430
11,7,33719,1654817,24478
11,4,26726,1330148,18990
11,6,24920,1295759,18192
11,1,25380,1315301,18645
11,2,24584,1446662,17499
12,3,27404,1349852,20263
12,5,27286,1348606,19269
12,7,34156,1780607,24818
12,4,26498,1334021,19071
12,1,26128,1346521,19793
12,2,26406,1543264,19474
12,6,25962,1339554,20063
13,5,28328,1427411,21163
13,7,34921,1775965,26731
13,3,25562,1260931,17673
13,4,27953,1405624,20803
