moment,node,user,system,iowait,softirq,idle
1,1,0.2125,0.025,0.025,0,99.7375
1,5,0.18738288569644,0.0374765771392879,0.0374765771392879,0,99.737663960025
1,6,0.162337662337662,0.024975024975025,0.024975024975025,0,99.7877122877123
1,4,0.124906320259805,0.024981264051961,0.024981264051961,0,99.8251311516363
1,3,0.187336080929187,0.0499562882477832,0,0.0124890720619458,99.7502185587611
1,2,0.162357936805295,0.0124890720619458,0.0374672161858374,0,99.7876857749469
1,7,0.137396952285786,0.024981264051961,0.0374718960779415,0.0124906320259805,99.7876592555583
2,1,0.0749344323716748,0.0124890720619458,0,0,99.9125764955664
2,5,0.0874235044336206,0.0249781441238916,0,0,99.8875983514425
2,6,5.16766766766767,0.875875875875876,0.025025025025025,0.0125125125125125,93.9189189189189
2,4,0.2,0.3,0.0125,0.0375,99.45
2,3,0.224943764058985,0.274931267183204,0,0.0374906273431642,99.4626343414146
2,2,0.149887584311766,0.0999250562078441,0,0,99.7501873594804
2,7,0.0999250562078441,0.0499625281039221,0,0,99.8501124156882
3,1,10.367683841921,1.40070035017509,0,0.0250125062531266,88.2066033016508
3,6,13.1375,0.875,0.1125,0,85.875
3,5,8.26776570500812,1.29886349444236,0.0124890720619458,0.0249781441238916,90.3959035843637
3,7,8.34168336673347,1.45290581162325,0.0125250501002004,0.0125250501002004,90.1803607214429
3,4,8.54101440200376,1.17720726361929,0.225422667501565,0.0751408891671885,89.9812147777082
3,3,9.2967967967968,1.3013013013013,0.025025025025025,0.0125125125125125,89.3643643643644
3,2,8.93638295213098,1.28733908261467,0.0124984376952881,0.0374953130858643,89.7262842144732
4,1,28.935156152013,2.13219616204691,0.351185250219491,0.0627116518249091,68.5187507838957
4,6,21.7184368737475,1.52805611222445,0.263026052104208,0.062625250501002,76.4278557114229
4,5,19.937343358396,1.56641604010025,0.025062656641604,0.025062656641604,78.4461152882206
4,7,21.52359437751,1.83232931726908,0.08785140562249,0.0251004016064257,76.531124497992
4,3,18.7570621468927,1.43126177024482,0.0125549278091651,0.0502197112366604,79.7489014438167
4,4,21.6141584034141,1.45600602485252,0.263587297602611,0.0502071043052592,76.6160411698255
4,2,22.234762979684,1.69300225733634,0.0125407574617507,0.0250815149235014,76.0346124905944
5,5,52.8636021100226,2.52449133383572,0.0125596583772921,0.150715900527506,44.4486309972369
5,1,78.2926215059179,3.09745656006044,0,0.18886930244271,18.4210526315789
5,7,53.4766754683767,2.92971205834276,0.0125738714950333,0.163460329435433,43.4175782723501
5,4,58.5503963759909,2.8060903485592,0.0251667295834906,0.201333836667925,38.4170127091984
5,3,57.5829979879276,3.05583501006036,0.0125754527162978,0.163480885311871,39.1851106639839
5,2,55.5904917620425,2.60344610740787,0.0125770343353037,0.150924412023645,41.6299836498554
5,6,62.2655758338578,2.98300818124607,0.012586532410321,0.151038388923851,34.587791063562
