moment,node,load5,load10,load15,procs
23,4,3.72,5.3,8.91,697
23,3,4.96,5.45,8.08,699
23,2,4.56,5.02,7.85,858
23,5,4.38,5.51,10.12,697
23,1,5.06,7.88,9.89,697
23,6,4.35,5.01,8.2,682
23,7,4.17,4.82,8.29,697
24,4,3.83,5.3,8.89,698
24,3,4.72,5.4,8.05,698
24,2,4.2,4.93,7.8,857
24,5,4.03,5.42,10.06,697
24,1,4.89,7.8,9.85,696
24,6,4,4.93,8.16,681
24,7,3.83,4.74,8.24,697
25,4,4,5.31,8.88,700
25,3,5.3,5.51,8.07,700
25,2,4.66,5.02,7.81,860
25,5,4.51,5.49,10.06,699
25,1,4.9,7.75,9.83,698
25,6,3.84,4.88,8.12,683
25,7,3.93,4.75,8.22,699
