moment,node,recv_packets,send_bytes,send_packets
1,4,69,19645,67
1,2,49,13234,49
1,3,67,31850,66
1,5,67,31912,66
1,7,48,32890,47
1,6,68,31059,65
1,1,69,39734,66
2,2,2264,44499567,2515
2,3,3063,44474558,2439
2,4,42,77957,50
2,7,14,4491,20
2,6,4716,342197,4783
2,5,16,5842,23
2,1,10463,135918519,8303
3,2,4522,44535374,3164
3,3,6121,133287511,5025
3,4,5073,445227,3034
3,7,4990,210020,3094
3,5,5093,211978,3018
3,6,8002,406605518,8917
3,1,4606,271322610,5789
4,7,13359,649262,7686
4,2,11128,524472,6301
4,5,11548,599208,6327
4,3,17259,772553,9613
4,4,12810,578267,6815
4,6,9653,496211,5422
4,1,13789,782440,8023
5,7,24605,1060835,12050
5,2,22752,1034738,11674
5,3,32925,1479663,17071
5,5,26184,1211108,13644
5,4,26593,1214832,13314
5,6,19783,838312,8974
5,1,26531,2054895,13490
6,7,10394,66048625,10684
6,2,10456,66526322,10637
6,3,13256,91447140,12666
6,5,15707,120519363,13130
6,6,13686,90281724,12876
6,4,15992,117321391,13835
6,1,13875,129269260,12139
7,7,17409,195421080,20004
7,2,18249,190275260,20703
7,3,19666,179241495,23805
7,5,19156,184526773,21217
7,6,20142,196871465,23509
7,4,20479,210558899,22439
7,1,14605,121041317,17299
8,7,5212,31727731,5870
8,2,5388,32524785,5612
8,3,5954,31525313,6652
8,5,6585,37583734,6886
8,6,5512,35643786,5977
8,4,6438,39863476,6863
8,1,5224,29979942,5903
9,2,5512,31101233,5917
9,3,5757,30396523,6419
9,7,4874,30265905,5499
9,5,6136,37408477,6626
9,6,6257,35304000,6923
9,4,6495,35861603,6731
9,1,4505,27598460,4896
10,7,4701,30870983,5313
10,3,5181,31194116,5718
10,2,4826,31337535,5217
10,5,6005,38564179,6248
10,6,5027,34231146,5318
10,4,5726,37039990,6027
10,1,4845,29118465,5424
11,5,7664,39266242,8243
11,7,5736,33918933,6327
11,6,6786,42500348,7487
11,3,6280,36286187,6669
11,2,5656,36056903,6010
11,4,7781,40691318,8353
11,1,4940,32324668,5270
12,7,4488,32778298,5037
12,3,5220,32590703,5851
12,5,5319,42374979,5667
12,6,5706,32506067,6130
12,2,5372,32371987,5850
12,1,4537,31176981,4976
12,4,5907,38189791,6092
13,3,5627,31510475,6138
13,5,6315,34141052,6760
13,7,5392,29105869,5973
13,6,6145,38531006,6761
13,2,4826,31581393,5220
13,1,4852,27016626,5430
13,4,6150,37800856,6389
14,3,5472,35269076,6116
14,7,4714,35309164,5257
14,5,5591,45387854,5845
14,6,5580,34092790,6190
14,2,5611,33942478,6175
14,4,5860,40662831,6124
14,1,4660,34129437,5157
15,3,4960,27975098,5468
15,7,4440,26128313,4907
15,5,5559,30118906,5804
15,2,4522,27980076,4832
15,6,4907,36984780,5130
15,4,5368,34209117,5393
15,1,4213,23562034,4619
16,3,5048,33515403,5515
16,7,4453,33817894,5162
16,4,5715,38482548,5884
16,5,5221,43562673,5657
16,2,4691,33361771,4953
16,6,5358,31968310,6130
16,1,4211,33028538,4486
17,3,4736,27897715,5378
17,7,4276,26013303,4852
17,4,5359,34243546,5415
17,5,5440,30115611,5703
17,6,4775,37033246,5083
17,2,4497,27983603,4805
17,1,4084,23520540,4480
18,3,8254,51005746,9474
18,5,7727,64568789,8247
18,6,8145,56518984,8841
18,7,6844,51165297,7380
18,2,7200,52029585,7586
18,4,8278,61874771,8554
18,1,6469,48512061,7115
19,5,5708,38775985,6074
19,3,4827,31370112,5473
19,2,4777,31538695,5069
19,6,4746,34710345,4936
19,7,4442,31113683,5028
19,4,5349,37633183,5451
19,1,4242,29280402,4804
20,5,7567,40009975,8075
20,3,5700,37186724,6171
20,7,5631,34346886,6217
20,2,5322,36887529,5659
20,6,6677,43223246,7381
20,4,7736,41638006,8153
20,1,4754,33185861,5116
21,5,5622,47486415,5857
21,3,5184,36820636,5888
21,7,4656,36859451,5191
21,2,5561,35543910,6130
21,6,6242,35289629,6986
21,4,5958,42753749,6218
21,1,4938,35116760,5638
22,3,5200,28129539,5900
22,5,5742,30075374,5981
22,7,4542,26249331,4963
22,6,5105,37161465,5482
22,2,4727,28087056,5064
22,4,5494,34251244,5586
22,1,4324,23665978,4850
23,3,4870,33454947,5516
23,5,5245,43489166,5489
23,6,5294,31855317,5853
23,7,4284,33684938,4866
23,4,5485,38605385,5690
23,2,4625,33376709,4991
23,1,4091,33162578,4449
24,5,5433,30157742,5612
24,3,4619,27909189,5106
24,6,4848,37095846,5125
24,7,4290,26121637,4707
24,2,4458,28010271,4764
24,4,5387,34037435,5371
24,1,4116,23689051,4791
25,3,8060,51061573,9129
25,5,7979,64769627,8359
25,7,6889,51000961,7584
25,6,7979,56654369,8812
25,2,7164,52043567,7548
25,4,8283,62102786,8491
25,1,6414,48462784,7150
26,3,4762,31974229,5337
26,5,5792,38869132,6409
26,7,4336,31935347,4853
26,6,4624,35353932,5025
26,2,4573,32232075,4872
26,4,5305,38742435,5610
26,1,4170,30389804,4825
27,3,5526,37127793,6220
27,5,6854,40428471,7195
27,6,6514,42866028,7326
27,7,5545,34121672,6187
27,2,5103,36661695,5507
27,4,7186,41152530,7569
27,1,4592,32487400,5026
28,5,5548,46795499,5737
28,3,5264,36340360,5790
28,6,5942,34929469,6539
28,7,4657,36423682,5112
28,2,5513,35060753,6026
28,4,5944,42029016,6022
28,1,4822,34797393,5314
29,5,5580,30227641,5822
29,6,4689,37052006,5108
29,3,4694,28097095,5170
29,7,4300,26037434,4638
29,2,4534,28070378,4987
29,4,5382,34287493,5379
29,1,4060,23693507,4632
30,5,5189,43378795,5450
30,3,5061,33413165,5578
30,6,5458,31844316,6034
30,7,4462,33797123,4993
30,2,4673,33386173,5109
30,4,5549,38532225,5700
30,1,4293,33194792,4656
31,3,4630,28124895,4966
31,5,5275,30290366,5608
31,6,4684,37117178,5141
31,2,4341,28027267,4588
31,7,4346,26139308,4695
31,4,5289,34259893,5350
31,1,4073,23950662,4608
32,3,7793,50801764,8647
32,5,7709,64649172,8200
32,6,7482,56645218,8724
32,2,6985,51966969,7582
32,7,6552,51004136,7606
32,4,7931,61922012,8221
32,1,6339,48373827,6985
33,3,4689,31332526,5190
33,5,5448,38646510,5799
33,6,4529,34642724,4974
33,2,4485,31649926,4932
33,7,4385,31110618,4888
33,1,4159,29520095,4686
33,4,5199,37473127,5396
34,5,7151,40200172,7893
34,3,5673,37400674,6210
34,6,6448,43522614,7465
34,2,5479,37230138,6057
34,7,5598,34569061,6276
34,1,4809,33158861,5322
34,4,7357,41907856,7728
35,3,5002,35224802,5473
