moment,node,user,system,iowait,softirq,idle
1,2,0.174847008867241,0.062445360309729,0.574497314849507,0,99.1882103159735
1,4,0.137448456828689,0.0374859427714607,0.462326627514682,0,99.3627389728852
1,5,0.1998001998002,0.0374625374625375,0.711788211788212,0,99.0509490509491
1,3,0.187406296851574,0.0624687656171914,0.499750124937531,0,99.2503748125937
1,7,0.137431284357821,0.0499750124937531,0.487256371814093,0,99.3253373313343
1,1,0.0999500249875062,0.0499750124937531,0.574712643678161,0,99.2753623188406
1,6,0.174825174825175,0.0374625374625375,0.874125874125874,0,98.9135864135864
2,2,0.162418790604698,0.249875062468766,0.0124937531234383,0.0124937531234383,99.5627186406797
2,4,0.0749531542785759,0.0249843847595253,0,0,99.9000624609619
2,5,0.112415688233825,0.0999250562078441,0.024981264051961,0.0124906320259805,99.7501873594804
2,3,0.212526565820728,0.262532816602075,0,0.0625078134766846,99.4624328041005
2,7,0.112387612387612,0.04995004995005,0.0124875124875125,0,99.8251748251748
2,1,3.48837209302326,0.775193798449612,0.0125031257814454,0.0250062515628907,95.6989247311828
2,6,0.137396952285786,0.149887584311766,0.0124906320259805,0.024981264051961,99.6752435673245
3,2,5.35937891309792,0.964187327823691,0.162784873528675,0.0125219133483596,93.5011269722013
3,3,5.28882220555139,1.12528132033008,0.425106276569142,0.0250062515628907,93.1357839459865
3,4,6.50761928553585,0.97426929802648,0,0.024981264051961,92.4931301523857
3,5,5.08241758241758,1.03646353646354,0.024975024975025,0.024975024975025,93.8311688311688
3,7,4.80060007500938,1.0501312664083,0,0.0125015626953369,94.136767095887
3,1,11.7219787100814,0.73888541014402,0.375704445835942,0,87.1634314339386
3,6,12.7017895132024,1.73945688900013,0.0125140783381304,0.0250281566762608,85.5212113627831
4,4,22.1887550200803,1.78212851405622,0.0376506024096386,0.08785140562249,75.9036144578313
4,2,21.9842164599775,1.7662532882375,0.0125266190655142,0.100212952524114,76.1242640611299
4,3,23.1145076421949,1.64119268353796,0.0125281884239539,0.0626409421197695,75.1691305437234
4,5,20.8865514650639,1.67793638868019,0.100175306786877,0.0751314800901578,77.2602053593789
4,7,20.8171935524178,1.76183931025865,0.312382856428839,0.112457828314382,76.9961264525803
4,1,19.7094916103181,1.46506386175808,0.0500876533934385,0.0876533934385174,78.6877034810919
