moment,node,load5,load10,load15,procs
26,1,4.01,5.1,6.1,695
26,6,3.89,5.35,6.35,681
26,4,6.95,6.59,6.92,695
26,3,4.67,5.49,6.5,697
26,7,5.42,7.64,7.96,694
27,2,4.42,5.55,6.42,759
27,5,5.29,6.35,8.84,791
27,6,3.66,5.28,6.32,681
27,1,4.17,5.11,6.1,695
27,4,6.95,6.6,6.92,695
27,3,5.42,5.64,6.54,697
27,7,5.71,7.66,7.96,694
28,2,4.71,5.59,6.43,759
28,5,5.99,6.48,8.87,791
28,6,3.93,5.31,6.33,681
28,1,4.56,5.18,6.11,695
28,4,7.04,6.62,6.92,695
28,3,5.47,5.64,6.53,697
28,7,6.05,7.7,7.98,694
29,2,5.05,5.64,6.45,759
29,5,6.15,6.51,8.87,791
29,6,3.69,5.24,6.3,681
29,1,4.75,5.21,6.12,695
29,4,7.11,6.64,6.93,695
29,3,5.03,5.55,6.5,697
29,7,5.97,7.66,7.96,694
30,2,5.13,5.65,6.44,759
30,5,5.66,6.4,8.82,791
30,6,3.88,5.25,6.3,681
30,1,4.93,5.24,6.12,695
30,4,7.43,6.72,6.95,695
30,3,4.63,5.46,6.46,697
30,7,5.49,7.53,7.92,694
31,2,4.72,5.56,6.41,759
31,5,5.21,6.29,8.77,791
31,1,4.54,5.15,6.09,695
31,6,4.05,5.26,6.29,681
31,3,4.26,5.36,6.43,697
31,4,7.39,6.72,6.95,695
31,7,5.05,7.4,7.87,694
32,2,4.34,5.46,6.37,759
32,5,4.79,6.19,8.72,791
32,1,4.25,5.08,6.06,695
32,6,3.72,5.18,6.26,681
32,3,4.72,5.44,6.45,697
32,4,6.96,6.64,6.92,695
32,7,5.2,7.4,7.87,694
33,2,3.99,5.37,6.34,759
33,5,4.41,6.08,8.68,791
33,1,3.91,5,6.03,695
33,6,3.43,5.09,6.23,681
33,3,5.14,5.52,6.47,697
33,4,6.72,6.6,6.91,695
33,7,5.59,7.44,7.88,694
34,2,4.31,5.42,6.35,759
34,5,4.93,6.17,8.69,791
34,1,4,5,6.02,695
34,6,4.03,5.19,6.25,681
34,3,5.37,5.56,6.48,697
34,4,6.9,6.64,6.92,695
34,7,5.94,7.48,7.89,694
35,2,4.77,5.49,6.37,759
35,5,5.82,6.33,8.73,791
35,1,4.48,5.08,6.04,695
35,6,4.43,5.25,6.27,681
35,3,5.34,5.55,6.47,697
35,4,6.91,6.65,6.92,695
35,7,6.11,7.49,7.89,694
36,2,5.19,5.57,6.39,759
36,5,6.56,6.47,8.76,791
36,1,4.76,5.13,6.05,695
36,6,4.8,5.31,6.28,681
36,4,7.08,6.68,6.93,695
36,3,5.31,5.54,6.46,697
36,7,5.86,7.42,7.87,694
37,2,5.33,5.59,6.39,759
37,5,7.07,6.58,8.79,791
37,1,5.18,5.21,6.08,695
37,6,4.81,5.31,6.27,681
37,4,7.07,6.69,6.93,695
37,3,5.21,5.51,6.45,697
37,7,5.95,7.41,7.86,694
38,2,5.63,5.65,6.41,759
38,5,6.75,6.52,8.75,791
38,1,4.93,5.16,6.05,695
38,6,4.51,5.24,6.25,681
38,4,7.15,6.71,6.94,695
38,3,4.87,5.44,6.42,697
38,7,5.55,7.3,7.82,694
39,2,5.42,5.61,6.39,759
39,5,6.2,6.41,8.71,791
39,1,5.17,5.2,6.06,695
39,6,4.23,5.17,6.22,681
39,4,6.97,6.68,6.93,695
39,3,4.48,5.35,6.38,697
39,7,5.11,7.18,7.78,694
40,2,4.98,5.51,6.35,759
40,5,5.71,6.31,8.66,791
40,1,4.76,5.12,6.03,695
40,6,4.29,5.16,6.21,681
40,4,6.5,6.59,6.89,695
40,3,4.68,5.38,6.38,697
40,7,4.7,7.06,7.74,694
41,2,4.58,5.42,6.32,759
41,5,5.25,6.2,8.61,790
41,1,4.38,5.03,6,695
41,6,3.94,5.08,6.18,681
41,4,6.06,6.5,6.86,695
41,3,5.11,5.45,6.4,697
41,7,4.72,7.03,7.72,694
42,2,4.78,5.45,6.32,759
42,5,6.03,6.35,8.65,790
42,1,4.67,5.08,6.01,695
42,6,4.03,5.08,6.17,681
42,4,6.21,6.52,6.87,695
42,3,5.1,5.45,6.4,697
42,7,4.43,6.93,7.69,694
43,2,4.56,5.39,6.3,761
43,5,5.95,6.33,8.63,793
43,6,4.11,5.07,6.16,683
43,1,4.45,5.03,5.99,697
43,4,5.79,6.43,6.84,697
43,3,5.17,5.45,6.39,699
43,7,4.95,7,7.71,697
44,2,4.75,5.42,6.3,761
44,5,6.99,6.54,8.68,793
44,6,5.38,5.32,6.24,683
44,1,4.98,5.13,6.02,697
44,4,5.89,6.44,6.84,697
44,3,5.56,5.53,6.41,699
44,7,6,7.18,7.76,697
