moment,node,buffer_cache,free,map,used
1,4,2848296,102642324,59776,1992792
1,2,2788020,102710588,60120,1984804
1,3,2800688,102592096,59944,2090628
1,5,2853520,102618956,59452,2010936
1,7,2797228,102631104,59684,2055080
1,6,2894512,102591872,59932,1997028
1,1,2894060,102497344,60180,2092008
2,2,2830980,102666796,60120,1985636
2,3,2843440,102548988,59944,2090984
2,4,2848392,102643312,59776,1991708
2,7,2797228,102632320,59844,2053864
2,6,3025844,102465304,59932,1992264
2,5,2853528,102619896,59452,2009988
2,1,3200768,101943668,72772,2338976
3,2,3005948,101708040,72764,2769424
3,3,3018888,101462952,72624,3001572
3,4,3023064,101696796,72344,2763552
3,7,2971732,102100800,72236,2410880
3,5,3028164,101673212,72468,2782036
3,6,3201284,101797568,72476,2484560
3,1,3200952,101294728,72800,2987732
4,7,3104956,100892100,76840,3486356
4,2,3139056,100949860,77276,3394496
4,5,3161280,100810992,76996,3511140
4,3,3218568,100070692,79416,4194152
4,4,3156168,101041924,76916,3285320
4,6,3334464,100748416,77052,3400532
4,1,3334212,100200140,77372,3949060
5,7,3104972,99770796,76996,4607644
5,2,3139072,100022244,77276,4322096
5,3,3218620,98369876,79416,5894916
5,5,3161296,99695656,76996,4626460
5,4,3156184,99807548,76916,4519680
5,6,3335344,99633608,77068,4514460
5,1,3335072,99047812,77396,5100528
6,7,3279216,95606596,76996,8597600
6,2,3309348,96007392,77264,8166672
6,3,3391300,94005368,79416,10086744
6,5,3391480,95024720,76944,9067212
6,6,3535168,95007276,77216,8940968
6,4,3401228,94346924,77008,9735260
6,1,3529180,95111840,77396,8842392
7,7,3413724,91102796,79864,12966892
7,2,3441652,92732272,80188,11309488
7,3,3538672,88640524,82604,15304216
7,5,3528772,90467216,80004,13487424
7,6,3682604,90567564,79852,13233244
7,4,3556452,90700764,79744,13226196
7,1,3620240,92849536,79812,11013636
8,7,3452908,91041824,80832,12988680
8,2,3480272,92173948,81224,11829192
8,3,3576316,88411964,83932,15495132
8,5,3579116,90427580,80960,13476716
8,6,3722504,89889948,81040,13870960
8,4,3603076,89833416,80876,14046920
8,1,3656580,92671496,81224,11155336
9,2,3510612,91324508,81240,12648292
9,3,3607472,87656052,83932,16219888
