moment,node,user,system,iowait,softirq,idle
1,2,0.0499687695190506,0.0124921923797626,0,0,99.9375390381012
1,3,0.137396952285786,0.0499625281039221,0.23732200849363,0,99.5753185111167
1,5,0.137362637362637,0.0874125874125874,0,0,99.7752247752248
1,4,0.162398500936914,0.0749531542785759,0.224859462835728,0,99.5377888819488
1,1,0.0999250562078441,0.0374718960779415,0.287284536597552,0,99.5753185111167
1,6,0.187312687312687,0.0624375624375624,0.1998001998002,0,99.5504495504496
1,7,0.312148832563366,0.0499438132101386,0,0,99.6379073542265
2,2,2.64867566216892,0.849575212393803,0,0.0374812593703148,96.464267866067
2,3,0.0999125764955664,0.124890720619458,0.0124890720619458,0,99.762707630823
2,5,0.112387612387612,0.04995004995005,0.024975024975025,0,99.8126873126873
2,4,0.087467199800075,0.0999625140572285,0.0124953142571536,0.0249906285143071,99.7750843433712
2,1,0.137396952285786,0.024981264051961,0.024981264051961,0,99.8126405196103
2,6,0.0999250562078441,0.0374718960779415,0.0124906320259805,0,99.8501124156882
2,7,0.237410970885918,0.274896913657379,0.0124953142571536,0.0374859427714607,99.4377108584281
3,2,12.1238606567611,0.836558871269821,0.16231739293295,0.0499438132101386,86.8273192658259
3,3,2.94926268432892,0.887278180454886,0.0124968757810547,0.0249937515621095,96.125968507873
3,5,3.27009485771343,0.736395406889666,0.112331502745881,0.0249625561657514,95.8562156764853
3,4,2.34735922087651,1.07379198401798,0.0124859533025346,0.0499438132101386,96.5164190285928
3,1,2.85071267816954,0.800200050012503,0,0,96.349087271818
3,6,3.11094452773613,0.812093953023488,0,0.0374812593703148,96.0394802598701
3,7,2.81355508315618,0.97536576216081,0.125046892584719,0.0375140677754158,96.0485181943229
4,2,30.5020762551906,2.50408959355732,0.251667295834906,0.0503334591669813,66.6918333962502
4,3,21.1540868694455,1.73989235198398,0.0125172111653524,0.0375516334960571,77.0559519339091
4,4,22.7587074060103,1.78548975229473,0.0125738714950333,0,75.4432289701999
4,5,19.6352735448414,1.68623532350737,0.024981264051961,0.0624531601299026,78.5910567074694
4,1,20.1781904881415,1.91993976659556,0.125486259254612,0.0125486259254612,77.7638348600828
4,6,21.7021276595745,1.71464330413016,0.112640801001252,0.0375469336670839,76.433041301627
4,7,23.2216785848702,1.88182160331201,0.0125454773554134,0.0376364320662401,74.8463179023962
5,2,62.4858898783394,2.49592374263138,0,0.225761946569673,34.7924244324595
5,4,46.1143143645024,1.75482577086989,0,0.150413637503134,51.9804462271246
5,3,41.7337695017615,1.97533970810267,0.0125817815802718,0.163563160543533,56.1147458480121
5,5,45.062115698331,2.09562052955201,0,0.138034885180073,52.7042288869369
5,1,45.3481052499056,2.17801838096437,0.025179403248143,0.151076419488858,52.297620546393
5,6,46.4384596023156,1.98842184747043,0,0.188774226025673,51.3843443241883
5,7,49.299861233758,1.94272738741012,0.0126151129052605,0.151381354863126,48.5934149110635
6,2,76.1719729255452,6.00401103033342,0.0125344697919278,0.200551516670845,17.6109300576586
6,4,53.6842105263158,4.72431077694236,0,0.200501253132832,41.390977443609
