moment,node,user,system,iowait,softirq,idle
1,2,0.18738288569644,0.0249843847595253,0,0,99.787632729544
1,3,0.212287712287712,0.0374625374625375,0.024975024975025,0,99.7252747252747
1,4,0.187359480389708,0.024981264051961,0.0499625281039221,0,99.7376967274544
1,1,0.14986886474335,0.0124890720619458,0.0499562882477832,0,99.7876857749469
1,5,0.0874235044336206,0.0374672161858374,0.0374672161858374,0,99.8376420631947
1,7,0.137396952285786,0.024981264051961,0,0,99.8376217836623
1,6,0.124890720619458,0.0249781441238916,0.0499562882477832,0,99.8001748470089
2,4,4.4283212409307,1.08831623717788,0,0.0375281461095822,94.4458343757818
2,2,0.137362637362637,0.237262737262737,0.024975024975025,0.024975024975025,99.5754245754246
2,3,0.0999375390381012,0.112429731417864,0,0,99.787632729544
2,1,0.0624375624375624,0.0624375624375624,0,0,99.8751248751249
2,5,0.137431284357821,0.087456271864068,0,0,99.7751124437781
2,7,0.237203495630462,0.0749063670411985,0,0,99.6878901373283
2,6,0.124906320259805,0.0374718960779415,0.0124906320259805,0,99.8251311516363
3,4,12.1276595744681,0.913642052565707,0.0125156445556946,0,86.9461827284105
3,1,6.17654413603401,1.08777194298575,0,0.0500125031257814,92.6856714178545
3,2,6.31565782891446,1.20060030015008,0,0,92.4837418709355
3,3,6.20077509688711,1.150143767971,0.0125015626953369,0.0375046880860107,92.5990748843605
3,5,6.44516612540595,1.14913814639021,0.0124906320259805,0.024981264051961,92.3682238321259
3,7,12.711122231953,1.91417490304016,0.112598523708245,0.0500437883147754,85.2120605529839
3,6,6.16018992877671,1.14956891165813,0.0124953142571536,0.0749718855429214,92.6027739597651
4,4,4.33203956429197,0.325528984599975,0.025040691123075,0,95.317390759985
4,1,5.11988011988012,0.412087912087912,0.112387612387612,0,94.3556443556444
4,2,4.70720439505556,0.324634785865901,0.0249719066050693,0,94.9431889124735
4,3,4.93873468367092,0.300075018754689,0.0125031257814454,0,94.748687171793
4,7,10.2313946216385,0.875547217010632,0.0375234521575985,0.0250156347717323,88.8305190744215
4,5,4.51024487756122,0.324837581209395,0.0249875062468766,0,95.1399300349825
4,6,5.52009012392039,0.388033546125923,0.137689322818876,0.0125172111653524,93.9416697959695
5,4,49.8243853487205,8.98143502257903,0,0.0376317109884596,41.156547917712
5,1,47.5393454908818,7.59430427179615,0.024981264051961,0.024981264051961,44.8163877092181
5,3,44.6582531550669,10.9583906035237,0,0.0999625140572285,44.2833937273522
5,2,44.5141065830721,9.70532915360502,0,0.0501567398119122,45.730407523511
5,5,38.013013013013,6.99449449449449,0.0125125125125125,0.025025025025025,54.9424424424424
5,7,47.3895079504194,21.0467008889445,0,0.0626017278076875,31.5011894328283
5,6,44.9117536612843,10.7147327575416,0,0.0375516334960571,44.3359619476781
6,4,74.5034353529044,19.1505309181761,0,0.0749531542785759,6.27108057464085
6,3,73.8157730283715,23.0221222347207,0,0.0249968753905762,3.13710786151731
6,2,74.2903588845817,19.9574840565212,0,0.0250093785169439,5.72714768038014
6,1,56.7395377888819,15.6152404747033,0,0.0124921923797626,27.632729544035
