moment,node,buffer_cache,free,map,used
1,5,11924584,92772728,59900,2786100
1,3,11561320,93203360,60128,2718732
1,4,11348940,93438404,60264,2696068
1,1,11279044,93831636,60220,2372732
1,7,11881764,92783612,60096,2818036
1,2,11608808,93190592,60044,2684012
1,6,12013792,92702540,60232,2767080
2,5,12100032,92621988,60212,2761392
2,4,11523456,93007268,72768,2952688
2,3,11604668,93158732,60096,2720012
2,1,11279060,93832408,60224,2371944
2,7,11881524,92784836,60096,2817052
2,2,11740864,93070140,59880,2672408
2,6,12013800,92703616,60232,2765996
3,5,12274732,91965448,72776,3243232
3,3,11779248,92481528,72688,3222636
3,4,11523664,92404820,72940,3554928
3,1,11453680,93179280,72776,2850452
3,7,12056252,91643516,72784,3783644
3,2,11915624,92104744,72660,3463044
3,6,12188440,91721616,72804,3573356
4,5,12341316,91391224,75048,3750872
4,3,11779336,92187116,72688,3516960
4,4,11523716,92126924,72992,3832772
4,1,11453704,92882416,72788,3147292
4,7,12056280,91390332,72980,4036800
4,2,11915676,92116464,72660,3451272
4,6,12014284,91907436,72804,3561692
5,5,12409476,85343792,77344,9730144
5,1,11589164,85175316,79320,10718932
5,4,11660016,84123696,80396,11699700
5,3,11915632,85245104,79620,10322676
5,2,12051728,85484608,79516,9947076
5,6,12150012,83661460,79668,11671940
5,7,12258612,79579948,81540,15644852
6,5,13368896,84281172,80108,9833344
6,1,11590012,85169200,80204,10724200
6,4,11660024,84148096,80396,11675292
6,3,11915648,85269364,79624,10298400
6,2,12052008,85518584,79932,9912820
6,6,12174860,83664812,80120,11643740
6,7,13646380,78175200,82404,15661832
7,5,15284088,82327896,80108,9871428
7,2,13967840,83428632,79932,10086940
7,1,13505880,83208388,80204,10769144
7,6,14065932,81687580,80120,11729900
7,4,13958052,81790800,80396,11734560
7,3,14405620,82702432,79624,10375360
7,7,15172144,76191192,82404,16120076
8,5,15284928,81806784,80168,10391700
8,6,14832204,79900320,80120,12750888
8,1,13505668,82900116,80204,11077628
8,2,15500552,81034844,79932,10948016
8,4,13958808,81078280,80396,12446324
8,3,14405992,82134700,79624,10942720
8,7,18007696,72550684,82404,16925032
9,5,15284940,79237804,80108,12960668
9,6,14832220,76279504,80120,16371688
9,1,13505668,81496084,80204,12481660
9,4,13958820,80206228,80396,13318364
9,3,14406000,81290340,79624,11787072
9,2,15500564,78217888,79932,13764960
9,7,18007696,69380800,82404,20094916
10,6,14832228,76277500,80120,16373684
10,5,15285000,79234728,80108,12963684
10,1,13505696,81501192,80204,12476524
10,4,13958828,80204128,80192,13320456
10,3,14406012,81287208,79624,11790192
10,2,15500628,78215688,79932,13767096
10,7,18007704,69385576,82604,20090132
11,5,15285008,79234040,80112,12964364
11,6,14832236,76276820,80120,16374356
11,1,13505704,81500860,80204,12476848
11,2,15500644,78215956,79932,13766812
11,4,13958844,80203420,80396,13321148
11,3,14406036,81286760,79624,11790616
