moment,node,load5,load10,load15,procs
1,5,4.71,4.75,4.2,517
1,3,6.27,5.92,3.8,516
1,4,5.08,5.08,4.3,515
1,1,5.5,5.04,4.26,516
1,7,6.8,6.81,5.72,515
1,2,5.24,4.77,4.15,517
1,6,8.77,8.31,6.87,501
2,5,4.33,4.67,4.18,517
2,4,4.99,5.07,4.3,554
2,3,5.77,5.83,3.78,516
2,1,5.06,4.95,4.24,516
2,7,6.57,6.76,5.71,515
2,2,4.82,4.69,4.12,518
2,6,8.07,8.17,6.83,501
3,5,4.06,4.61,4.16,628
3,3,5.31,5.73,3.76,622
3,4,4.67,5,4.28,702
3,1,4.74,4.89,4.22,619
3,7,6.53,6.75,5.71,687
3,2,5.31,4.8,4.16,655
3,6,7.58,8.07,6.81,635
4,5,3.9,4.57,4.15,648
4,3,5.04,5.67,3.75,639
4,4,4.3,4.92,4.25,719
4,1,4.36,4.81,4.2,640
4,7,6.24,6.68,5.7,701
4,2,4.89,4.72,4.14,643
4,6,6.97,7.93,6.77,625
5,5,5.11,4.81,4.23,677
5,1,4.73,4.88,4.22,673
5,4,4.27,4.9,4.25,772
5,3,4.64,5.57,3.73,687
5,2,4.98,4.74,4.15,677
5,6,7.06,7.93,6.78,675
5,7,6.86,6.81,5.74,761
6,5,7.9,5.39,4.42,693
6,1,7.55,5.46,4.42,688
6,4,7.21,5.5,4.45,772
6,3,6.59,5.96,3.87,687
6,2,7.86,5.34,4.35,692
6,6,9.69,8.47,6.96,675
6,7,10.24,7.51,5.98,776
7,5,9.51,5.77,4.55,694
7,2,10.27,5.88,4.53,691
7,1,6.95,5.37,4.39,688
7,6,10.44,8.64,7.02,675
7,4,8,5.69,4.52,772
7,3,9.27,6.53,4.06,687
7,7,14.22,8.38,6.27,774
8,5,8.83,5.69,4.53,701
8,6,9.6,8.5,6.98,680
8,1,6.47,5.3,4.37,694
8,2,9.53,5.8,4.51,701
8,4,7.44,5.61,4.5,778
8,3,8.52,6.42,4.04,694
8,7,13.49,8.32,6.26,789
9,5,8.2,5.61,4.51,699
9,6,8.91,8.37,6.95,685
9,1,6.19,5.26,4.37,694
9,4,6.92,5.54,4.48,778
9,3,7.92,6.33,4.02,696
9,2,8.93,5.74,4.5,706
9,7,12.41,8.18,6.23,794
10,6,8.2,8.24,6.91,685
10,5,7.55,5.52,4.48,699
10,1,5.7,5.17,4.34,695
10,4,6.45,5.46,4.46,778
10,3,7.29,6.22,4,697
10,2,8.21,5.64,4.47,705
10,7,11.49,8.06,6.2,792
11,5,6.94,5.43,4.46,699
11,6,7.54,8.1,6.88,685
11,1,5.24,5.08,4.32,695
11,2,7.55,5.55,4.45,705
11,4,5.93,5.37,4.44,778
11,3,6.7,6.12,3.98,697
11,7,10.57,7.93,6.16,792
12,5,6.46,5.35,4.44,699
12,6,6.94,7.96,6.84,683
12,2,6.95,5.45,4.42,702
12,1,4.82,5,4.3,693
12,4,5.45,5.28,4.41,778
12,3,6.17,6.02,3.96,696
12,7,9.8,7.81,6.14,792
13,5,5.95,5.26,4.42,697
13,6,6.46,7.85,6.81,684
13,2,6.47,5.38,4.4,703
13,1,4.51,4.93,4.28,693
13,4,5.1,5.21,4.39,778
13,3,5.67,5.92,3.93,696
13,7,9.1,7.7,6.11,792
14,5,5.47,5.18,4.39,697
14,6,5.95,7.72,6.77,684
14,2,6.03,5.31,4.39,703
14,1,4.15,4.85,4.25,693
14,4,4.69,5.12,4.37,777
14,3,5.3,5.84,3.92,696
14,7,8.53,7.61,6.09,792
15,5,5.03,5.09,4.37,696
15,6,5.47,7.59,6.73,682
15,2,5.55,5.22,4.36,701
15,1,3.82,4.77,4.23,692
15,4,4.31,5.04,4.35,756
15,3,4.87,5.74,3.9,695
15,7,7.93,7.5,6.06,790
16,5,4.63,5.01,4.34,694
16,6,5.03,7.46,6.7,682
16,2,5.11,5.13,4.34,701
16,1,3.51,4.69,4.21,691
16,4,3.97,4.95,4.32,755
16,3,4.48,5.64,3.88,694
16,7,7.37,7.39,6.03,789
17,6,4.63,7.34,6.66,680
17,5,4.26,4.92,4.32,693
17,2,4.7,5.05,4.31,699
17,1,3.23,4.61,4.19,689
17,4,3.65,4.87,4.3,753
17,3,4.12,5.55,3.86,692
17,7,6.78,7.27,6,786
18,2,4.32,4.96,4.29,699
18,6,4.26,7.22,6.62,680
18,5,3.92,4.84,4.3,693
18,1,2.97,4.54,4.16,689
18,4,3.36,4.79,4.28,753
18,7,6.32,7.16,5.97,786
18,3,3.79,5.46,3.83,692
19,6,3.92,7.1,6.59,675
19,2,3.97,4.88,4.27,697
19,5,3.6,4.76,4.27,684
19,1,2.73,4.46,4.14,680
19,4,3.09,4.71,4.25,744
19,3,3.49,5.37,3.81,683
19,7,5.81,7.04,5.94,786
20,6,3.6,6.98,6.55,672
20,2,3.66,4.8,4.24,691
20,5,3.31,4.68,4.25,684
20,1,2.52,4.39,4.12,680
20,4,2.84,4.63,4.23,744
20,3,3.21,5.28,3.79,683
20,7,5.35,6.92,5.91,773
21,6,3.31,6.86,6.52,670
21,2,3.36,4.72,4.22,689
21,5,3.05,4.6,4.23,680
21,1,2.31,4.31,4.1,676
21,4,2.61,4.55,4.21,737
21,3,2.71,5.1,3.75,676
21,7,4.92,6.81,5.88,768
22,6,3.05,6.75,6.48,664
22,2,3.09,4.64,4.2,683
22,5,2.8,4.53,4.2,677
22,1,2.13,4.24,4.07,673
22,4,2.4,4.48,4.18,737
22,3,2.5,5.02,3.73,677
22,7,4.52,6.7,5.84,762
23,6,2.8,6.64,6.45,664
23,2,2.85,4.56,4.18,683
23,5,2.58,4.45,4.18,677
23,1,1.96,4.17,4.05,673
23,4,2.21,4.4,4.16,737
23,3,2.3,4.93,3.71,677
23,7,4.16,6.58,5.81,762
24,6,2.58,6.52,6.41,664
24,2,2.62,4.49,4.15,683
24,5,2.37,4.38,4.16,677
24,1,1.8,4.1,4.03,673
24,4,2.03,4.33,4.14,737
24,3,2.11,4.85,3.69,677
24,7,3.83,6.48,5.78,762
25,6,2.37,6.42,6.38,664
25,2,2.41,4.41,4.13,683
25,5,2.18,4.3,4.14,677
25,1,1.66,4.03,4.01,673
25,4,1.87,4.26,4.12,737
25,3,2.02,4.79,3.68,677
25,7,3.52,6.37,5.75,762
26,6,2.18,6.31,6.34,664
26,2,2.21,4.34,4.11,683
26,5,2.01,4.23,4.11,677
26,1,1.52,3.97,3.99,673
26,4,1.72,4.19,4.09,737
26,3,1.86,4.71,3.66,677
26,7,3.24,6.26,5.72,762
27,6,2.09,6.22,6.31,664
27,2,2.04,4.27,4.09,683
27,5,1.85,4.16,4.09,676
27,1,1.4,3.9,3.96,673
27,4,1.58,4.12,4.07,737
27,3,1.71,4.63,3.64,677
27,7,2.98,6.16,5.69,762
28,6,1.92,6.12,6.28,664
28,5,1.7,4.09,4.07,676
28,2,1.95,4.21,4.07,683
28,1,1.29,3.83,3.94,673
28,4,1.46,4.05,4.05,737
28,3,1.57,4.55,3.62,677
28,7,2.74,6.06,5.66,763
29,6,1.77,6.02,6.25,664
29,5,1.56,4.02,4.05,676
29,2,1.8,4.14,4.05,683
29,1,1.18,3.77,3.92,673
29,4,1.34,3.98,4.03,737
29,3,1.45,4.48,3.6,677
29,7,2.68,5.99,5.64,763
30,6,1.62,5.92,6.21,664
30,5,1.44,3.96,4.02,676
30,2,1.65,4.07,4.03,683
30,1,1.09,3.71,3.9,673
30,4,1.23,3.91,4.01,736
30,3,1.33,4.4,3.58,677
30,7,2.47,5.89,5.61,763
31,6,1.49,5.82,6.18,664
31,5,1.32,3.89,4,676
31,2,1.52,4.01,4,683
31,1,1,3.65,3.88,673
31,4,1.13,3.85,3.98,736
31,3,1.31,4.35,3.56,677
31,7,2.27,5.79,5.58,763
