moment,node,recv_packets,send_bytes,send_packets
1,2,61,33779,64
1,3,56,17357,59
1,4,56,36951,57
1,5,36,10672,40
1,7,63,29471,67
1,6,38,12260,44
1,1,60,27714,64
2,2,4916,200768,2963
2,3,14,4501,20
2,4,16,4369,22
2,7,51,138267,59
2,5,41,22431,47
2,6,10135,180355434,10065
2,1,11374,180351995,10245
3,2,235,106500,262
3,3,5122,221775,3049
3,4,4971,204685,2905
3,7,5234,529603,3294
3,5,5054,251619,2973
3,6,9566,586118170,11781
3,1,2288,132971585,2785
4,7,125,92617,114
4,3,109,55409,118
4,2,53,15864,63
4,4,1365,151618,774
4,5,198,55493,204
4,6,133,343548,142
4,1,135,211015,139
5,7,2072,134347,1618
5,2,2009,157370,1571
5,3,3460,270635,2283
5,4,3643,3215045,2490
5,6,2038,3028992,1593
5,5,2111,228379,1873
5,1,2834,2115132,1839
6,7,2243,133054,1331
6,2,2683,141840,1398
6,3,1091,101081,858
6,4,4668,246177,2125
6,6,3180,133595,1509
6,5,2606,102455,1221
6,1,1562,97096,923
7,7,4820,220661,2106
7,2,61,41344,92
7,3,5519,241583,2386
7,4,1182,47859,593
7,5,2679,333369,1150
7,6,83,46591,112
7,1,3539,176269,1614
8,7,548,28410,274
8,3,197,18275,106
8,2,49,9785,62
8,4,225,65277,167
8,5,48,69600,59
8,6,46,8439,59
8,1,52,34261,82
9,7,79690,3014465442,75479
9,4,64674,1764186780,55918
9,3,54300,1378008591,49653
9,2,18759,1375909337,23419
9,5,76431,1574489502,62576
9,6,45377,1180126008,43549
9,1,74576,1646875193,63825
10,7,4719,328607858,5248
10,4,13608,596672847,14767
10,3,20250,591395565,19591
10,2,10225,589853877,9238
10,5,11370,394917294,12085
10,6,4342,393862933,6515
10,1,25467,911872573,22458
11,7,22,5982,28
11,4,18,108609,26
11,3,23,6177,28
11,2,20,6270,27
11,5,37,56717,41
11,6,16,6024,23
11,1,24,6315,27
12,7,18,6667,27
12,4,22,7362,28
12,3,23,106216,29
12,2,21,7114,29
12,5,15,6091,23
12,6,16,5411,21
12,1,15,5417,21
13,7,22,6272,28
13,4,12,4753,19
13,3,18,6043,25
13,2,15,5411,21
13,5,16,5342,21
13,6,16,5977,23
13,1,17,5995,23
14,7,15,5421,21
14,4,22,7704,30
14,3,18,6111,25
14,2,20,10059,31
14,5,28,6860,32
14,6,16,5975,23
14,1,15,7007,22
15,7,15,5904,22
15,4,14,5685,21
15,3,19,5763,26
15,2,25,17170,40
15,5,16,5955,23
15,6,15,5414,21
15,1,16,5496,22
16,7,17,6185,25
16,4,21,6807,27
16,3,19,6910,26
16,2,20,6519,27
16,5,15,5638,22
16,6,15,5908,22
16,1,18,6371,24
17,7,17,5510,22
17,4,20,6001,26
17,3,22,5107,28
17,2,17,6257,26
17,5,20,6312,27
17,6,16,5545,23
17,1,18,40881,25
18,7,17,6032,24
18,4,26,7469,31
18,3,17,7233,24
18,2,23,7307,32
18,5,16,5972,23
18,6,14,5777,20
18,1,15,5043,21
19,7,16,5982,23
19,5,16,5096,21
19,4,12,5021,18
19,3,17,4859,24
19,2,12,5285,19
19,1,16,5969,23
19,6,15,5505,22
20,7,15,5420,21
20,5,18,6268,26
20,4,32,137373,37
20,2,27,7893,36
20,3,17,6735,23
20,1,22,407938,33
20,6,16,6407,23
21,7,16,5925,23
21,5,22,6619,29
21,4,13,5762,21
21,2,16,5954,24
21,3,18,4925,25
21,1,22,5697,26
21,6,33,71497,37
22,7,15,5902,22
22,5,14,5358,20
22,4,21,6801,27
22,2,18,6582,26
22,3,19,6935,26
22,1,22,7354,29
22,6,17,5681,24
23,7,24,6661,29
23,5,17,6029,24
23,4,14,5659,21
23,2,12,6218,21
23,3,18,5255,24
23,1,17,5995,23
23,6,17,6403,24
24,7,21,5816,26
24,5,20,6093,25
24,4,29,8201,35
24,3,31,22924,35
24,2,26,7405,33
24,1,20,5641,24
24,6,22,5765,26
25,5,16,5576,22
25,4,12,5048,18
25,7,24,6817,32
25,2,18,5759,24
25,3,17,4859,24
25,1,18,6127,25
25,6,17,6069,24
26,2,23,7826,33
26,5,23,6736,28
26,7,23,6527,28
26,4,23,7443,30
26,3,24,6653,29
26,1,17,5993,23
26,6,16,5975,23
27,2,18,6235,27
27,5,17,5894,25
27,7,15,5472,22
27,4,15,5731,21
27,3,16,5591,24
27,1,14,5405,21
27,6,16,5453,22
28,2,26,6703,32
28,5,15,5420,21
28,4,30,7573,36
28,3,16,5939,22
28,7,20,6239,26
28,1,17,6091,24
28,6,17,6139,24
29,2,20,6560,31
29,5,22,175257,32
29,4,23,6808,31
29,7,24,6701,30
29,3,23,6095,31
29,1,22,6509,30
29,6,19,6177,27
30,2,27,7510,34
30,5,22,7138,29
30,4,28,7662,33
30,7,22,5753,26
30,3,23,6837,29
30,1,21,5627,24
30,6,21,5773,26
31,2,16,4977,25
31,5,15,5537,22
31,4,16,5204,21
31,7,17,6132,25
31,3,16,5551,23
31,1,18,6077,25
31,6,16,5977,23
32,2,29,9408,38
32,5,29,6471,32
32,4,28,7680,35
32,7,18,6062,24
32,3,16,5847,21
32,1,24,7033,31
32,6,20,6148,26
33,2,18,6570,29
33,5,17,6390,25
33,4,15,5963,22
33,7,16,5583,23
33,3,17,5616,24
33,1,17,5562,23
33,6,22,6528,30
34,2,21,6548,29
34,4,22,6852,28
34,5,15,5491,22
34,7,17,6015,24
34,3,17,6044,24
34,1,16,6058,24
34,6,32,6937,35
35,2,17,5465,26
35,5,20,6206,26
35,4,12,5603,19
35,7,19,6171,25
35,3,17,5551,23
35,1,16,5969,23
35,6,16,5951,23
36,2,18,7060,27
36,5,14,5905,22
36,4,23,7317,29
36,3,16,6023,23
36,7,19,5740,24
36,1,16,5455,21
36,6,12,5279,19
37,2,36,9648,40
37,5,15,5497,21
37,4,13,5235,20
37,3,17,5617,24
37,7,29,6832,34
37,1,36,9518,42
37,6,16,6003,23
