moment,node,load5,load10,load15,procs
23,4,2,4.05,3.75,734
23,1,1.46,3.97,4.96,674
23,2,1.15,3.31,3.43,677
23,3,2.38,4.03,3.46,676
23,7,2.06,5.34,4.93,759
23,5,0.83,2.98,3.33,669
23,6,1.8,3.84,4.34,659
24,4,1.84,3.98,3.73,734
24,1,1.35,3.9,4.93,674
24,2,1.06,3.25,3.41,677
24,3,2.19,3.97,3.44,676
24,7,1.89,5.25,4.9,759
24,5,0.76,2.93,3.31,669
24,6,1.66,3.78,4.32,659
25,4,1.69,3.92,3.71,515
25,1,1.24,3.84,4.91,513
25,2,0.97,3.2,3.39,516
25,3,2.02,3.9,3.42,515
25,7,1.74,5.16,4.87,521
25,5,0.7,2.88,3.29,511
25,6,1.52,3.72,4.3,498
