moment,node,load5,load10,load15,procs
1,2,3.4,5.52,5.7,513
1,5,3.43,5.62,5.77,513
1,3,4.09,6.07,6.46,516
1,4,2.97,5.34,5.64,515
1,1,4.21,7.39,7.05,515
1,6,3.18,5.91,7.05,498
1,7,1.06,4.03,4.91,512
2,5,3.15,5.53,5.74,555
2,2,3.13,5.42,5.67,513
2,4,2.73,5.25,5.61,515
2,3,3.76,5.97,6.42,517
2,1,3.87,7.27,7.01,515
2,6,2.92,5.81,7.01,498
2,7,0.98,3.96,4.88,512
3,2,2.88,5.33,5.64,588
3,5,2.9,5.44,5.71,748
3,4,2.51,5.16,5.58,590
3,3,3.54,5.88,6.39,595
3,1,3.64,7.16,6.98,594
3,6,2.69,5.71,6.97,577
3,7,0.98,3.91,4.86,589
4,2,3.13,5.34,5.64,651
4,5,3.07,5.43,5.7,809
4,4,2.71,5.16,5.58,654
4,3,4.06,5.95,6.41,659
4,1,3.83,7.14,6.98,654
4,6,3.04,5.73,6.97,639
4,7,1.38,3.95,4.87,652
5,2,3.68,5.42,5.66,649
5,5,4.02,5.59,5.75,807
5,4,3.3,5.24,5.6,652
5,3,4.53,6.02,6.43,657
5,1,4.32,7.19,6.99,651
5,6,3.99,5.89,7.01,637
5,7,2.63,4.16,4.93,650
6,2,4.1,5.48,5.68,647
6,5,4.66,5.7,5.79,804
6,4,3.67,5.28,5.62,650
6,3,4.97,6.09,6.45,654
6,1,4.62,7.21,7,649
6,6,4.47,5.96,7.03,635
6,7,3.14,4.25,4.95,648
7,2,5.22,5.69,5.75,649
7,5,5.49,5.85,5.84,807
7,4,4.66,5.46,5.67,652
7,3,4.97,6.07,6.44,656
7,1,4.65,7.17,6.99,651
7,6,5.08,6.06,7.06,637
7,7,3.69,4.34,4.98,650
8,2,5.6,5.76,5.77,649
8,5,5.93,5.94,5.86,804
8,3,5.7,6.2,6.49,656
8,4,4.93,5.51,5.68,652
8,1,4.84,7.17,6.99,651
8,6,5.39,6.11,7.07,637
8,7,4.28,4.45,5.01,648
9,2,5.79,5.8,5.78,649
9,5,6.1,5.97,5.88,807
9,4,5.73,5.66,5.73,651
9,3,6.04,6.26,6.5,656
9,1,5.81,7.33,7.04,651
9,6,5.76,6.17,7.08,637
9,7,5.22,4.64,5.07,650
10,2,6.05,5.85,5.8,649
10,5,6.57,6.07,5.91,806
10,4,6.72,5.87,5.8,651
10,3,6.84,6.43,6.56,655
10,1,7.43,7.64,7.14,650
10,6,6.58,6.34,7.13,635
10,7,5.6,4.73,5.1,650
11,2,6.29,5.91,5.82,649
11,5,6.93,6.15,5.94,806
11,4,7.38,6.02,5.85,652
11,3,7.01,6.47,6.57,655
11,6,6.86,6.4,7.15,637
