moment,node,buffer_cache,free,map,used
1,2,11633820,93376000,60044,2473592
1,5,11711368,93210156,60176,2561888
1,3,11406496,93563916,60116,2513000
1,4,11441664,93496828,60104,2544920
1,1,11432100,93527024,60176,2524288
1,6,12030608,92891804,59868,2561000
1,7,11937040,93008792,60052,2537580
2,5,11781056,92967684,72364,2734672
2,2,11633836,93376748,60044,2472828
2,4,11409012,93529068,60176,2545332
2,3,11538672,93432912,60116,2511828
2,1,11432184,93527344,60176,2523884
2,6,12162728,92773184,60172,2547500
2,7,11980300,92967412,59856,2535700
3,2,11633928,93091668,72752,2757816
3,5,11580412,92508944,72904,3394056
3,4,11441720,93250532,72772,2791160
3,3,11538780,93150300,72852,2794332
3,1,11432200,93250492,72552,2800720
3,6,12337304,92309348,72548,2836760
3,7,11980412,92727340,72712,2775660
4,2,11767088,91856892,77160,3859432
4,5,11780316,90663000,79772,5040096
4,4,11574932,91980124,77324,3928356
4,3,11671952,91816804,77296,3994656
4,1,11565448,91985176,77344,3932788
4,6,12470496,90999288,77296,4013628
4,7,12113576,91365512,77180,4004324
5,2,11767116,88155152,77160,7561144
5,5,11780332,86257188,79772,9445892
5,4,11574952,88920828,77324,6987632
5,3,11671952,88650092,77296,7161368
5,1,11565464,88863540,77344,7054408
5,6,12470512,87852600,77296,7160300
5,7,12113592,88623592,77184,6746228
6,2,11767120,84289912,77160,11426380
6,5,11780520,80714244,79772,14988648
6,4,11574968,84987712,77324,10920732
6,3,11672164,84712548,77296,11098700
6,1,11565464,84935468,77344,10982480
6,6,12122344,84150212,77296,11210856
6,7,12113600,85388300,77184,9981512
7,2,11767128,81805132,77160,13911152
7,5,11780600,77600592,79772,18102220
7,4,11574976,82527720,77324,13380716
7,3,11672244,82309280,77296,13501888
7,1,11565480,82546432,77340,13371500
7,6,12121540,81725044,77296,13636828
7,7,12113612,81995280,77184,13374520
8,2,11767136,80524836,77160,15191440
8,5,11780796,74165356,79772,21537260
8,3,11672388,80074784,77360,15736240
8,4,11574984,80170204,77324,15738224
8,1,11565480,79310152,77344,16607780
8,6,12121544,80087028,77296,15274840
8,7,12113612,80906564,77204,14463236
9,2,11767136,77567544,76952,18148732
9,5,11780936,71585040,79772,24117436
9,4,11574984,77815272,77324,18093156
9,3,11672592,77640044,77296,18170776
9,1,11565488,77854296,77344,18063628
9,6,12121556,77044648,77296,18317208
9,7,12113624,78687208,77184,16682580
10,2,11767144,75692008,77160,20024260
10,5,11781004,69443384,79772,26259024
10,4,11574984,76328720,77324,19579708
10,3,11672680,76138144,77296,19672588
10,1,11565508,75874112,77344,20043792
10,6,12121576,75199328,77296,20162508
10,7,12113640,77128624,77340,18241148
11,2,11767144,75332396,77160,20383872
11,5,11781224,66452832,79772,29249356
11,4,11574992,75414384,77324,20494036
11,3,11672880,75171064,77296,20639468
11,6,12121592,74940636,77296,20421184
11,1,11565524,75558292,77344,20359596
11,7,12113668,75063572,77184,20306172
12,5,11781356,66380716,79772,29321340
12,2,11767160,74337728,77160,21378524
12,4,11575008,74623280,77324,21285124
12,3,11673096,74143228,77296,21667088
12,6,12121592,73504284,77296,21857536
12,1,11565540,74365240,77344,21552632
12,7,12113684,74827628,77184,20542100
13,5,11781560,64955812,79772,30746040
13,2,11767168,73173292,77160,22542952
13,4,11575008,72730260,77324,23178144
13,3,11673220,73008284,77296,22801908
13,6,12121600,72605160,77296,22756652
13,7,12113692,74105344,77184,21264376
13,1,11565540,72730824,77344,23187048
14,5,11781628,63590616,79772,32111168
14,4,11575016,71474312,77324,24434084
14,2,11767176,71119348,77160,24596888
14,6,12121608,70805576,77296,24556228
14,3,11673296,72039132,77296,23770984
14,7,12113692,73030996,76992,22338724
14,1,11565540,71068016,77344,24849856
15,5,11781816,62222656,79772,33478940
15,4,11575016,71124500,77324,24783896
15,2,11767184,71099920,77160,24616308
15,6,12121608,70505704,77296,24856100
15,3,11673496,70419224,77296,25390692
15,7,12113692,71693688,77184,23676032
15,1,11565548,71000292,77344,24917572
16,5,11781964,59685740,79772,36015708
16,4,11575016,70368292,77324,25540104
16,2,11767184,69993508,77160,25722720
16,6,12121608,70135576,77296,25226228
16,3,11673644,70215948,77296,25593820
16,7,12113692,70875720,77184,24494000
16,1,11565548,70383740,77344,25534124
17,2,11767192,69225420,77160,26490800
17,5,11782168,59627268,79772,36073976
17,4,11575024,69007136,77528,26901252
17,6,12121616,67971772,77296,27390024
17,7,12113708,70654372,77184,24715332
17,3,11673840,68501140,77296,27308432
17,1,11565556,68578424,77344,27339432
18,5,11782240,58980268,79772,36720904
18,2,11767192,67750172,77160,27966048
18,4,11575032,68279548,77324,27628832
18,3,11673912,68383652,77296,27425848
18,6,12121616,67485564,77296,27876232
18,7,12113708,69713668,77388,25656036
18,1,11565556,67889500,77344,28028356
19,5,11782372,56831100,79772,38869940
19,2,11767192,66846144,77160,28870076
19,4,11575032,67264764,77324,28643616
19,3,11674184,66741948,77296,29067280
19,6,12121624,65819604,77300,29542184
19,1,11565556,66507772,77344,29410084
19,7,12113708,68509876,77184,26859828
20,5,11782576,56030336,79772,39670500
20,2,11767200,65591348,77160,30124864
20,4,11575040,66799216,77324,29109156
20,3,11674256,64859872,77336,30949284
20,1,11565556,65955676,77344,29962180
20,6,12121624,64807596,77296,30554192
20,7,12113716,67455292,77184,27914404
21,5,11782708,53929828,79772,41770876
21,2,11767200,65120052,77160,30596160
21,4,11575040,65000484,77324,30907888
21,7,12113724,66918124,77184,28451564
21,3,11674396,64840104,77340,30968912
21,6,12121624,63809696,77296,31552092
21,1,11565564,65058808,77344,30859040
22,5,11782788,52378944,79772,43321680
22,2,11767208,64629144,77160,31087060
22,4,11575040,64788572,77324,31119800
22,7,12113732,65845168,77184,29524512
22,3,11674828,64459200,77296,31349384
22,6,12121624,63788564,77296,31573224
22,1,11565564,64231916,77344,31685932
23,2,11767216,64582684,77160,31133512
23,5,11782992,51945296,79772,43755124
23,4,11575048,64659916,77324,31248448
23,3,11674912,63809460,77360,31999040
23,7,12113732,64506592,77184,30863088
23,6,12121632,62885388,77296,32476392
23,1,11565572,63235056,77344,32682784
24,2,11767216,62951932,77160,32764264
24,5,11783132,50983100,79772,44717180
24,4,11575056,64174936,77324,31733420
24,6,12121648,62271264,77296,33090500
24,7,12113740,64176692,77388,31192980
24,3,11675060,62355612,77364,33452740
24,1,11565572,62947016,77344,32970824
25,2,11767232,62358752,77160,33357428
25,5,11783328,49797752,79772,45902332
25,4,11575068,63498492,77324,32409852
25,7,12113748,63310408,77184,32059256
25,6,12121652,61850412,77296,33511348
25,3,11675260,62032344,77368,33775808
25,1,11565588,62510972,77344,33406852
26,2,11767252,62360528,77160,33355632
26,5,11783400,48261352,79772,47438660
26,4,11575084,62839800,77320,33068528
26,3,11675480,62054508,77300,33753424
26,7,12113748,62879712,76980,32489952
26,6,12121672,61853792,77296,33507948
26,1,11565612,62515348,77344,33402452
27,2,11767276,62359860,77160,33356276
27,5,11783608,46982640,79772,48717164
27,4,11575116,62750636,77324,33157660
27,3,11675560,62082812,77300,33725040
27,6,12121684,61860284,77296,33501444
27,7,12113748,62512856,77184,32856808
27,1,11565636,62489132,77344,33428644
28,2,11767292,62369220,77160,33346900
28,5,11783784,45996724,79772,49702904
28,4,11575132,62848236,77324,33060044
28,3,11675704,62078792,77300,33728916
28,6,12121700,61862080,77296,33499632
28,1,11565660,62512640,77344,33405112
28,7,12113808,62040852,77368,33328752
29,2,11767316,62472016,77160,33244080
29,5,11783856,45154352,79772,50545204
29,6,12121720,61843728,77296,33517964
29,4,11575136,63015652,77324,32892624
29,3,11675920,62109400,77300,33698092
29,7,12113820,62096508,77184,33273084
29,1,11565676,62505384,77344,33412352
30,2,11767332,62597716,77160,33118364
30,5,11784100,45106096,79772,50593216
30,4,11575156,63185904,77324,32722352
30,6,12121740,61863244,77296,33498428
30,3,11675992,62142268,77300,33665152
30,7,12113848,62081524,77184,33288040
30,1,11565692,62498124,77344,33419596
31,2,11767344,62673324,77160,33042744
31,5,11784312,45119796,79772,50579304
31,6,12121756,61647748,77296,33713908
31,4,11575172,62728272,77324,33179968
31,3,11676208,61872412,77304,33934792
31,7,12113856,62095796,77184,33273760
31,1,11565708,62351360,77344,33566344
32,5,11784456,45196844,79772,50502112
32,2,11767364,62323816,77160,33392232
32,6,12121776,61537556,77296,33824080
32,4,11575192,62434504,77324,33473716
32,3,11676340,61870532,77304,33936540
32,7,12113872,62099244,77184,33270296
32,1,11565724,62260552,77344,33657136
33,2,11767380,62223908,77156,33492124
33,5,11784668,45194884,79772,50503860
33,6,12121800,61537236,77296,33824376
33,4,11575204,62558264,77324,33349944
33,3,11676552,61652224,77304,34154636
33,7,12113896,62089972,77184,33279544
33,1,11565744,62145176,77344,33772492
34,2,11767392,62164700,77160,33551320
34,5,11784812,45236236,79772,50462364
34,6,12121816,61150692,77296,34210904
34,4,11575212,62658948,77324,33249252
34,3,11676692,61630176,77304,34176544
34,7,12113916,62080016,77224,33289480
34,1,11565760,61684024,77344,34233628
35,2,11767408,62137104,77160,33578900
35,5,11785016,45240856,79772,50457540
35,6,12121828,61016156,77296,34345428
35,4,11575232,62889904,77324,33018276
35,3,11676912,61629952,77304,34176548
35,7,12113924,62092032,77184,33277456
35,1,11565772,61643604,77344,34274036
36,2,11767408,62152112,77160,33563892
36,5,11785104,45230372,79772,50467936
36,6,12121848,61009924,77296,34351640
36,4,11575248,63112756,77324,32795408
36,3,11677120,61631376,77308,34174916
36,7,12113940,61802124,77028,33567348
36,1,11565792,61661272,77344,34256348
37,2,11767504,62150268,77160,33565640
37,5,11787140,45271288,79772,50424984
37,6,12121936,60997712,77296,34363764
37,4,11575328,63379552,77324,32528532
37,3,11679344,61652192,77304,34151876
37,7,12113992,61536876,77184,33832544
37,1,11565880,61648144,77344,34269388
38,2,11767524,61719272,77160,33996616
38,5,11787884,44114740,79772,51580788
38,6,12121984,60851448,77296,34509980
38,4,11575364,62828372,77324,33079676
38,3,11679948,61203696,77304,34599768
38,7,12114028,61236056,77184,34133328
38,1,11565916,61287624,77344,34629872
39,2,11767544,61524916,77160,34190952
39,5,11788212,44023228,79772,51671972
39,6,12121984,60851156,77296,34510272
39,4,11575380,62482388,77324,33425644
