moment,node,recv_packets,send_bytes,send_packets
1,2,56,29054,58
1,5,60,29765,63
1,3,57,27170,57
1,4,61,28366,63
1,7,57,33948,58
1,1,83,38828,83
1,6,59,28857,60
2,2,11247,271331042,9748
2,3,3004,44491443,2499
2,5,5299,270583,3911
2,4,41,77444,50
2,7,14,3726,20
2,1,4662,405564,4865
2,6,13,4352,19
3,2,7861,406215219,8795
3,5,1631,88834262,2036
3,3,6271,133279856,5047
3,4,5032,208624,3017
3,7,5204,228532,3226
3,1,3604,135904610,3615
3,6,5004,202671,2971
4,2,2432,593707,1873
4,4,2387,224114,1903
4,5,2594,268508,1933
4,3,2629,287907,1979
4,7,3826,317237,2778
4,1,2673,359362,2050
4,6,2566,252139,1938
5,2,29330,1603963,23863
5,3,30733,1512609,22621
5,4,31311,1652389,24643
5,5,30967,1627594,24236
5,7,36351,1901692,28424
5,1,30532,1629930,24357
5,6,31426,1679664,25020
6,2,29894,1750672,24798
6,3,32642,1690297,24057
6,4,30649,1654416,23521
6,5,29275,1539450,21707
6,7,35646,2006214,27954
6,1,30712,1944788,24849
6,6,30616,1687642,23937
7,2,28225,1620281,23046
7,3,29470,1544656,21716
7,4,27359,1485290,20780
7,5,26659,1444299,20295
7,1,26943,1596524,21586
7,7,42053,2268031,33524
7,6,25526,1404241,19676
8,2,31451,1855132,26613
8,5,33971,1896959,27257
8,3,36127,1925830,27863
8,4,34360,1841079,26734
8,7,31682,1721246,24300
8,1,32211,2011100,26308
8,6,32578,1799703,26263
9,3,34857,1817418,26100
9,2,33475,1907371,28086
9,5,34077,1887938,27818
9,4,33740,1879718,27275
9,7,42438,2314223,32615
9,1,33918,1986113,27193
9,6,31035,1718403,24863
10,3,24711,1217074,17904
10,5,24040,1268424,18049
10,2,19981,1165356,16461
10,4,22256,1202217,17283
10,7,39995,2136147,32086
10,1,24704,1379588,18654
10,6,25317,1380996,19734
11,3,35178,1878482,26766
11,2,31108,1775339,25417
11,4,32015,1746091,24734
11,5,31531,1709165,24270
11,7,38607,2190963,30893
11,1,33056,2098623,27272
11,6,29445,1665280,23671
12,3,34382,1819699,26349
12,5,33358,1849513,26471
12,2,33012,1868896,26922
12,4,34735,1912973,27700
12,7,25335,1480648,21049
12,1,33722,2170535,28343
12,6,31574,1737652,25249
13,3,35586,1879777,26919
13,4,34012,1830025,26370
13,5,33022,1769417,25922
13,7,42629,2341317,34237
13,2,31396,1745423,25600
13,1,34692,2193566,29946
13,6,32962,1862468,26659
14,3,27288,1428157,20864
14,4,23288,1222725,17892
14,5,23783,1218026,17498
14,7,43205,2424794,34401
14,2,22476,1262556,17726
14,1,21639,1211765,16642
14,6,23233,1210777,17568
15,3,31808,1702788,24358
15,4,31909,1779747,25277
15,5,31829,1732043,24622
15,7,41152,2327938,32840
15,2,28316,1593962,22934
15,1,32104,2015365,26164
15,6,28270,1636357,23380
16,3,33960,1791120,25919
16,4,33685,1826209,26450
16,5,32767,1783602,25837
16,7,32512,1714775,25794
16,2,31404,1781518,25867
16,1,32802,1978187,26540
16,6,32193,1854567,26863
17,3,35214,1886654,26890
17,4,34477,1958720,28011
17,5,33061,1801514,26016
17,7,32357,1835582,25367
17,2,31466,1790696,25936
17,1,32611,2078259,27439
17,6,32045,1873664,26889
18,3,31440,1621824,23656
18,5,33678,1859666,26806
18,4,32980,1778670,25887
18,2,30044,1784063,25399
18,7,43693,2447354,36087
18,1,33707,2188176,28855
18,6,30797,1717525,25045
19,3,26341,1395723,19717
19,4,26680,1414187,20387
19,5,25072,1336909,18954
19,2,31231,1811265,26089
19,7,41598,2286685,32903
19,1,23621,1474509,19167
19,6,25254,1416314,20162
20,3,28794,1470682,21509
20,4,20840,1105753,15716
20,5,23585,1274994,18584
20,2,27331,1542632,22361
20,7,42611,2369858,33579
20,1,25468,1539849,21057
20,6,13357,724613,10310
21,3,35901,1936095,27602
21,5,32669,1779047,25607
21,4,23213,1264810,18290
21,2,5883,334213,4611
21,7,32819,1827262,26665
21,1,33233,2123994,28955
21,6,32086,1808997,26006
22,3,35165,1847655,26684
22,4,32959,1783339,25664
22,5,33275,1811876,25820
22,2,31523,1874601,27056
22,7,42170,2341267,33721
22,1,32240,1987202,26048
22,6,31619,1745796,25136
23,4,33321,1820848,26128
23,5,31940,1769738,25419
23,3,34953,1812017,25893
23,2,33260,1885296,27555
23,1,32247,1980205,26685
23,7,20012,1079575,15305
23,6,31269,1712680,24884
24,3,34693,1837679,26349
24,5,33540,1850632,26542
24,4,30966,1726241,24869
24,2,30355,1707293,24293
24,7,41774,2411182,34915
24,1,32923,2031042,26970
24,6,30978,1755622,25167
25,4,33156,1824772,26002
25,5,32793,1801463,25974
25,3,34425,1768011,25455
25,2,30633,1732500,24803
25,7,44035,2502645,35695
25,1,34502,2181504,28441
25,6,30772,1764879,25133
26,4,35637,1955295,28007
26,5,34152,1888765,27254
26,3,35888,1950257,27756
26,2,30955,1827727,25843
26,7,40096,2216580,32156
26,1,31916,1922229,25729
26,6,32192,1854150,26543
27,5,34690,1937141,27778
27,4,33145,1784403,25382
27,3,35900,1913498,27620
27,2,34280,2002232,28959
27,7,41218,2261968,32693
27,1,33765,2142105,27821
27,6,31571,1732080,24746
28,5,34205,1874390,26582
28,4,33881,1861406,27062
28,3,37479,2053249,29408
28,2,34191,2021181,28943
28,7,39835,2202949,31288
28,1,34817,2058274,28697
28,6,32280,1786972,25662
29,5,34421,1893697,26946
29,4,34107,1886582,26807
29,3,36522,1982361,28478
29,2,33772,1894260,27702
29,7,30215,1629996,23161
29,1,34617,2205000,29106
29,6,32141,1769269,25306
30,5,34955,1943757,27903
30,3,35751,1920914,27559
30,4,34169,1875580,26845
30,2,35156,2064947,29307
30,7,44904,2546846,36585
30,1,35832,2166657,29115
30,6,31761,1738447,24851
31,5,34551,1932319,27621
31,3,36349,1931753,27511
31,4,33630,1857963,26532
31,2,35487,2083111,30078
31,1,35640,2231344,29136
31,7,46138,2608923,36988
31,6,32002,1798603,25560
32,5,34082,1910007,27115
32,3,36832,1987955,28586
32,4,34528,1963252,28063
32,2,34071,1956195,27926
32,7,45473,2551365,36701
32,1,34154,2103393,27276
32,6,32981,1827198,26356
33,5,33329,1846246,26422
33,3,36453,1937348,27770
33,4,34437,1882756,26935
33,2,34745,1980651,28280
33,7,45977,2589491,37443
33,1,36832,2280965,30777
33,6,33627,1902559,27323
34,5,34817,1940800,27742
34,4,32342,1750774,25081
34,3,37041,2034960,29016
34,2,34331,1927432,27304
34,7,45877,2540611,36223
34,1,35528,2203730,29827
34,6,32857,1776104,25359
35,5,32644,1745397,25737
35,4,28780,1527494,22163
35,3,36966,1981675,28719
35,2,28523,1614988,23733
35,7,43937,2492696,35965
35,1,27807,1644581,22915
35,6,29800,1662076,24135
36,3,10865,1099945,8250
36,5,9576,1023314,7655
36,4,6564,937171,5196
36,7,15640,1594530,13321
36,2,7734,923522,6062
36,1,5553,2760320,4483
36,6,6573,954838,5530
37,3,29380,1752861,22078
37,4,26373,1622074,20162
37,5,31523,1893595,24763
37,2,28962,1852890,23779
37,7,28012,1887838,20831
