moment,node,recv_packets,send_bytes,send_packets
1,1,16,5108,24
1,3,16,4382,21
1,7,100,1122480,118
1,4,21,4732,27
1,2,15,4977,21
1,5,16,5292,21
1,6,22,5341,28
2,1,13,4117,20
2,7,13,4771,19
2,4,6801,135873122,7803
2,3,13225,224688831,10635
2,5,4974,270727,2949
2,2,20,6496,28
2,6,1570,122068,1650
3,5,284,302624,314
3,1,4958,188076,2763
3,2,4773,172231,2530
3,4,9562,542017534,11250
3,3,803,44378388,966
3,7,5017,210550,3100
3,6,5701,133365258,4755
4,1,111,43397,122
4,5,1283,159729,825
4,4,225,207397,222
4,7,108,28469,120
4,3,128,61845,133
4,2,1035,86747,705
4,6,134,70427,138
5,1,6740,6061139,3850
5,5,10306,5400674,5921
5,2,7191,5851113,3875
5,4,4036,2237243,2671
5,7,7052,2045517,3741
5,3,4658,2490353,2867
5,6,5080,2531363,2689
6,1,6394,384549,2407
6,3,7671,457299,3511
6,2,6034,461806,2371
6,5,8109,439454,3186
6,4,7310,479140,3316
6,7,7004,460722,3243
6,6,7137,442843,3099
7,1,3082,166250,1252
7,2,2679,153860,1175
7,4,4548,526640,2032
7,3,695,66745,377
7,5,90,57842,122
7,7,4818,214239,2051
7,6,89,52173,118
8,1,36897,1654426642,34725
8,2,24724,2069229962,34360
8,4,28697,1093462545,27771
8,3,35084,724499224,31177
8,5,53769,434725360,40402
8,7,34423,1010522404,31412
8,6,33614,309378718,25742
9,1,19331,656800218,17867
9,2,7477,528513771,8601
9,4,22628,1362665060,24936
9,3,28642,435488541,26170
9,5,36715,869002468,30064
9,7,28203,1300408170,27584
9,6,26545,559852784,23246
10,1,28,6972,42
10,2,35,785046,55
10,4,46,26375,61
10,3,38,8790,44
10,5,52,59672,57
10,7,41,34730,53
10,6,30,68163,37
11,1,18,6469,25
11,2,18,5927,27
11,4,16,5939,24
11,3,23,5963,30
11,5,24,7899,34
11,7,19,5610,24
11,6,20,6361,27
12,1,12,4880,18
12,2,18,6214,27
12,4,16,5709,24
12,3,18,5342,25
12,5,19,6531,28
12,7,17,6042,24
12,6,13,5285,20
13,1,19,6730,26
13,2,14,5322,20
13,4,17,5055,22
13,3,18,6816,25
13,5,22,7274,29
13,7,18,6106,25
13,6,25,7164,30
14,1,17,6006,24
14,2,22,6575,29
14,4,23,7522,34
14,3,24,6213,29
14,5,21,65915,30
14,7,25,8707,31
14,6,14,5628,23
15,1,21,6061,27
15,2,91,1989170,131
15,4,28,6979,34
15,3,18,6079,25
15,5,30,9121,38
15,7,19,6172,26
15,6,25,6370,30
16,1,21,6092,25
16,2,17,5216,23
16,4,15,5024,21
16,3,18,6077,25
16,5,20,6023,27
16,7,19,6174,26
16,6,13,5326,20
17,1,16,6024,24
17,2,16,5924,23
17,4,17,6014,24
17,3,16,5451,22
17,5,24,8078,33
17,6,20,6611,27
17,7,17,5544,23
18,1,16,162298,23
18,2,17,6042,24
18,4,19,6977,28
18,3,19,6143,26
18,5,21,6663,30
18,6,12,4809,18
18,7,18,5347,25
19,1,17,6169,25
19,2,22,5769,26
19,4,21,5962,26
19,3,19,6145,26
19,5,26,7084,31
19,6,38,7435,37
19,7,26,7418,38
20,1,22,6230,27
20,2,28,7135,38
20,4,19,6465,28
20,3,20,4844,24
20,5,29,7070,34
20,6,33,132760,35
20,7,26,7154,37
21,1,31,6284,31
21,2,25,6745,30
21,4,20,6349,28
21,3,18,6816,25
21,5,23,7791,34
21,6,18,6035,25
21,7,19,5742,26
22,1,16,5972,23
22,2,28,5721,30
22,4,16,5490,23
22,3,29,6656,33
22,5,30,7308,35
22,6,26,6559,32
22,7,20,6306,28
23,1,29,6590,32
23,2,30,7018,34
23,4,17,6014,24
23,3,30,7487,38
23,5,33,7576,40
23,6,25,6859,30
23,7,18,5610,24
24,1,15,5253,20
24,4,17,6003,23
24,2,16,5951,23
24,3,17,5274,24
24,5,19,8106,28
24,6,13,4902,20
