moment,node,load5,load10,load15,procs
1,2,4.24,5.29,6.25,516
1,3,4.7,5.35,6.34,516
1,5,6,6.34,8.6,516
1,6,5.43,5.35,6.23,501
1,4,5.72,6.39,6.82,515
1,7,5.08,6.94,7.68,514
1,1,4.8,5.09,5.99,515
2,2,3.9,5.2,6.22,517
2,3,4.33,5.26,6.31,516
2,5,5.52,6.23,8.55,516
2,6,5.08,5.28,6.21,501
2,4,5.26,6.28,6.78,555
2,7,4.67,6.83,7.64,514
2,1,4.42,5.01,5.96,516
3,5,5.08,6.13,8.5,623
3,2,3.59,5.11,6.18,623
3,3,3.98,5.17,6.28,627
3,6,4.99,5.26,6.19,676
3,4,4.92,6.2,6.75,702
3,7,4.29,6.71,7.6,611
3,1,4.06,4.92,5.93,621
4,5,4.75,6.04,8.46,641
4,2,3.46,5.06,6.16,634
4,3,3.74,5.1,6.25,636
4,6,4.67,5.19,6.17,678
4,4,4.61,6.11,6.72,713
4,7,4.11,6.63,7.57,635
4,1,3.98,4.89,5.91,640
5,5,4.53,5.97,8.43,668
5,3,3.44,5.02,6.21,660
5,2,3.18,4.98,6.13,666
5,6,4.3,5.1,6.13,719
5,4,4.24,6.01,6.68,741
5,7,3.78,6.52,7.52,659
5,1,3.66,4.81,5.88,665
6,3,4.13,5.13,6.24,703
6,5,4.17,5.88,8.38,706
6,2,2.93,4.89,6.09,705
6,6,7.64,5.78,6.35,780
6,4,3.9,5.91,6.65,780
6,7,3.48,6.41,7.48,701
6,1,3.37,4.73,5.85,702
7,5,5.43,6.11,8.44,707
7,3,5.48,5.4,6.32,703
7,2,5.82,5.46,6.27,703
7,6,8.23,5.93,6.39,780
7,4,5.83,6.28,6.76,780
7,7,3.84,6.44,7.49,701
7,1,6.14,5.28,6.02,703
8,3,5.04,5.31,6.29,707
8,5,6.76,6.37,8.52,708
8,2,8.79,6.08,6.47,706
8,6,7.97,5.92,6.39,783
8,4,5.52,6.2,6.74,782
8,7,3.53,6.33,7.45,704
8,1,5.65,5.19,5.99,705
9,3,4.64,5.22,6.26,706
9,5,6.3,6.29,8.48,708
9,2,8.33,6.03,6.45,706
9,6,7.33,5.82,6.35,782
9,4,5.4,6.17,6.72,783
9,7,3.33,6.25,7.41,704
9,1,5.28,5.12,5.96,703
10,3,4.26,5.13,6.22,706
10,5,5.79,6.18,8.43,707
10,2,7.66,5.93,6.41,704
10,6,6.82,5.74,6.32,782
10,4,4.97,6.06,6.68,783
10,7,3.14,6.16,7.38,704
10,1,4.85,5.04,5.93,703
11,3,3.92,5.05,6.19,706
11,5,5.33,6.08,8.39,707
11,2,7.05,5.83,6.38,704
11,6,6.28,5.64,6.29,782
11,4,4.57,5.96,6.65,783
11,7,2.89,6.06,7.34,704
11,1,4.46,4.95,5.9,703
12,3,3.69,4.98,6.16,705
