moment,node,buffer_cache,free,map,used
1,1,3464800,101917376,60496,2101236
1,3,3328656,102094612,59912,2060144
1,7,3368480,102047228,59856,2067704
1,4,3508308,102040784,59788,1934320
1,2,3315908,102189196,60268,1978308
1,5,3555616,101955464,60236,1972332
1,6,3466092,101977868,60128,2039452
2,1,3464808,101916744,60196,2101860
2,7,3368488,102047184,59708,2067740
2,4,3640028,101914544,59792,1928840
2,3,3504192,101915424,59912,2063796
2,5,3730228,101531732,72448,2221452
2,2,3315912,102188092,60120,1979408
2,6,3509252,101932096,59916,2042064
3,5,3730484,100854508,72580,2898420
3,1,3639268,101366448,72296,2477696
3,2,3490612,101636232,72708,2356568
3,4,3815120,101328440,72384,2339852
3,3,3678672,101382256,72528,2422484
3,7,3543096,101522608,72428,2417708
3,6,3684076,101379844,72492,2419492
4,1,3639468,100930108,72808,2913836
4,5,3797164,99913044,74936,3773204
4,4,3815168,101004020,72396,2664224
4,7,3543152,101085428,72472,2854832
4,3,3678700,100958548,72544,2846164
4,2,3557152,101064100,75068,2862160
4,6,3684100,100949952,72496,2849360
5,1,3777576,100124512,77364,3581324
5,5,3938656,98857532,79440,4687224
5,2,3630712,100316792,77224,3535908
5,4,3951572,100189464,76964,3342376
5,7,3678544,100303580,76976,3501288
5,3,3813788,100182484,77060,3487140
5,6,3819256,100126944,77000,3537212
6,1,3775816,95832096,79968,7875500
6,3,3815004,95865656,79804,7802752
6,2,3627504,96122444,79652,7733464
6,5,3935416,92375844,82548,11172152
6,4,3951988,94943672,79856,8587752
6,7,3679496,95947892,79792,7856024
6,6,3820508,95815088,79776,7847816
7,1,5183264,93889868,79968,8410280
7,2,5035156,93391116,79652,9057140
7,4,5359644,92303980,79856,9819788
7,3,5503352,91956372,79804,10023688
7,5,6045016,88886896,82548,12551500
7,7,5086948,91998452,79792,10398012
7,6,5226524,92691120,79776,9565768
8,1,6309236,91865388,79968,9308788
8,2,6161188,92278548,79652,9043676
8,4,6767288,90365952,79856,10350172
8,3,5503968,91209812,79804,10769632
8,5,6046592,87301464,82548,14135356
8,7,6353656,89994296,79580,11135460
8,6,5227976,91842000,79776,10413436
9,1,6309244,91216160,79968,9958008
9,2,6161364,92278320,79652,9043728
9,4,6767304,89964924,79856,10751184
9,3,5503984,88758472,79596,13220956
9,5,6046608,84939684,82548,16497120
9,7,6353668,89264436,79792,11865308
9,6,5227980,90629308,79776,11626124
10,1,3775900,93820664,79968,9886848
10,2,3628028,94876368,79308,8979016
10,4,3952712,92854372,79680,10676328
10,3,3815068,90491944,79804,13176400
10,5,3935532,87104900,82324,16442980
10,7,3679532,92009620,79596,11794260
10,6,3820592,92072244,79776,11590576
11,1,3775916,93820192,79968,9887304
11,2,3628040,94876340,79308,8979032
11,4,3952528,92855288,79856,10675596
11,3,3815084,90492072,79804,13176256
11,5,3935544,87104924,82548,16442944
11,7,3679548,92009548,79792,11794316
11,6,3820620,92072648,79776,11590144
12,1,3775928,93812156,79968,9895328
12,2,3628056,94876384,79328,8978972
12,4,3952548,92854420,79856,10676444
12,3,3815112,90492636,79804,13175664
12,5,3935552,87104400,82548,16443460
12,7,3679568,92009280,79792,11794564
12,6,3820636,92073052,79776,11589724
13,1,3775932,93813212,79968,9894268
13,2,3628072,94877208,79652,8978132
13,4,3952556,92854928,79856,10675928
13,3,3815128,90493420,79804,13174864
13,5,3935568,87104620,82548,16443224
13,7,3679584,92008832,79792,11794996
13,6,3820636,92072628,79776,11590148
14,1,3775940,93813512,79968,9893960
14,2,3628072,94877168,79912,8978172
14,4,3952564,92854416,79856,10676432
14,3,3815132,90492724,79804,13175556
14,5,3935576,87105348,82140,16442488
14,7,3679584,92008384,79792,11795444
14,6,3820644,92072676,79776,11590092
15,1,3775940,93814016,79968,9893456
15,2,3628072,94878116,79652,8977224
15,4,3952564,92855192,79852,10675656
15,3,3815132,90492960,79804,13175320
15,5,3935584,87106552,82548,16441276
15,7,3679592,92008200,79792,11795620
15,6,3820644,92072864,79980,11589904
16,1,3775948,93814164,79968,9893300
16,2,3628084,94878232,79652,8977096
16,4,3952564,92855304,79852,10675544
16,3,3815132,90492512,79804,13175768
16,5,3935584,87108248,82548,16439580
16,7,3679600,92008576,79792,11795236
16,6,3820652,92072928,79980,11589832
17,1,3775956,93814400,79968,9893056
17,2,3628100,94878404,79652,8976908
17,4,3952580,92855524,79856,10675308
17,3,3815144,90493524,79804,13174744
17,5,3935592,87109004,82548,16438816
17,6,3820660,92072684,80040,11590068
17,7,3679600,92009036,79792,11794776
18,1,3775956,93814744,79968,9892712
18,2,3628100,94878600,79652,8976712
18,4,3952588,92855776,79664,10675048
18,3,3815148,90493712,79804,13174552
18,5,3935600,87109288,82548,16438524
18,6,3820660,92072468,79776,11590284
18,7,3679600,92009316,79792,11794496
19,1,3775960,93814940,79968,9892512
19,2,3628124,94878764,79652,8976524
19,4,3952596,92855900,79856,10674916
19,3,3815156,90495152,79804,13173104
19,5,3935604,87110432,82548,16437376
19,6,3820660,92070848,79776,11591904
19,7,3679608,92009616,79792,11794188
20,1,3775976,93815652,79968,9891784
20,2,3628132,94877856,79340,8977424
20,4,3952604,92857052,79856,10673756
20,3,3815156,90495636,79804,13172620
20,5,3935616,87110688,82548,16437108
20,6,3820664,92063204,79780,11599544
20,7,3679612,92010552,79792,11793248
21,1,3775976,93813124,79972,9894312
21,2,3628132,94878340,79648,8976940
21,4,3952612,92857116,79856,10673684
21,3,3815164,90496144,79804,13172104
21,5,3935616,87111552,82548,16436244
21,6,3820688,92062916,79776,11599808
21,7,3679624,92010736,79792,11793052
22,1,3775984,93813360,79812,9894068
22,2,3628136,94874488,79652,8980788
22,4,3952612,92857680,79856,10673120
22,3,3815172,90494252,79804,13173988
22,5,3935628,87107524,82548,16440260
22,6,3820696,92058388,79776,11604328
