moment,node,load5,load10,load15,procs
23,2,1.86,1.45,1.88,661
23,4,1.44,1.46,1.96,666
23,3,1.75,1.61,1.98,660
23,5,1.35,1.04,1.75,808
23,6,1.25,1.46,2,662
23,7,2.14,1.98,2.83,661
24,1,1.68,1.64,1.98,658
24,4,1.33,1.44,1.95,666
24,2,1.71,1.42,1.87,661
24,3,1.61,1.59,1.97,660
24,5,1.24,1.02,1.74,808
24,6,1.14,1.44,1.99,662
24,7,1.97,1.95,2.82,661
25,1,2.03,1.72,2,674
25,4,1.22,1.41,1.93,680
25,2,1.9,1.46,1.88,673
25,3,1.48,1.56,1.96,672
25,5,1.14,1.01,1.73,826
25,6,1.05,1.42,1.98,674
25,7,1.81,1.92,2.8,673
26,1,2.67,1.85,2.05,686
26,4,1.2,1.41,1.93,694
26,2,2.3,1.56,1.91,689
26,3,2.08,1.68,2,687
26,5,2.65,1.32,1.83,843
26,6,1.21,1.44,1.99,688
26,7,1.75,1.9,2.79,686
27,1,2.53,1.84,2.04,688
27,4,1.27,1.42,1.93,693
27,2,2.12,1.53,1.9,689
27,3,1.92,1.66,1.98,687
27,5,2.68,1.35,1.84,845
27,6,2.07,1.62,2.04,687
27,7,1.61,1.87,2.78,685
28,1,2.33,1.81,2.03,689
28,4,4.05,1.99,2.11,693
28,2,1.95,1.5,1.89,689
28,3,1.76,1.63,1.97,687
28,5,5.67,1.99,2.04,845
28,6,5.11,2.25,2.25,687
28,7,1.48,1.84,2.76,685
29,1,2.22,1.79,2.02,689
29,4,6.85,2.61,2.31,693
29,2,1.79,1.48,1.88,689
29,5,7.54,2.44,2.19,845
29,3,4.18,2.13,2.14,687
29,6,6.14,2.52,2.33,687
29,7,1.36,1.81,2.75,685
30,1,2.04,1.76,2.01,689
30,4,9.5,3.23,2.51,693
30,2,1.65,1.45,1.87,689
30,5,10.62,3.17,2.42,845
30,3,6.81,2.71,2.32,687
30,6,6.13,2.57,2.35,687
30,7,2.69,2.08,2.83,685
31,1,1.88,1.73,2,689
31,4,11.95,3.84,2.72,693
31,2,2.64,1.66,1.93,689
31,5,12.33,3.64,2.58,845
31,3,9.47,3.33,2.53,687
31,6,6.44,2.7,2.39,687
31,7,3.68,2.29,2.89,685
32,1,2.61,1.89,2.05,689
32,4,11.47,3.87,2.73,693
32,5,13.83,4.1,2.73,845
32,2,3.79,1.92,2.02,689
32,3,10.95,3.74,2.66,687
32,6,5.93,2.65,2.38,687
32,7,5.15,2.62,3,685
33,1,5.6,2.52,2.25,689
33,2,6.69,2.55,2.22,689
33,5,12.72,4.03,2.72,845
33,4,10.55,3.81,2.72,693
33,3,10.32,3.73,2.66,687
33,6,5.45,2.61,2.37,687
33,7,6.26,2.89,3.08,685
34,1,7.16,2.9,2.37,689
