moment,node,buffer_cache,free,map,used
1,2,11613116,93165304,60060,2704992
1,3,11633716,93075036,60172,2774660
1,6,12017404,92669892,60056,2796116
1,5,11928820,92749896,60412,2804696
1,1,11351284,93768848,60244,2363280
1,4,11352528,93348968,60080,2781916
1,7,11886060,92778752,60128,2818600
2,2,11745232,93039364,60060,2698816
2,3,11676744,93039696,60172,2766972
2,6,12017480,92671192,60224,2794740
2,5,12061264,92616416,60288,2805732
2,1,11569060,93308768,72800,2605584
2,4,11352528,93349624,60080,2781260
2,7,11886068,92779756,60128,2817588
3,2,11919928,92361316,72640,3202168
3,3,11851560,92332000,72820,3299852
3,6,12192108,91983784,72840,3307520
3,5,12235652,91930248,73068,3317512
3,1,11569272,92484708,73160,3429432
3,4,11527212,92664712,72956,3291488
3,7,12060700,92144620,72748,3278092
4,2,12053136,90904936,77200,4525340
4,3,11984740,90999144,77332,4499528
4,6,12325232,90789620,77400,4368560
4,5,12368768,90602672,77588,4511972
4,1,11769084,90417900,79708,5296428
4,4,11660404,91178248,77492,4644760
4,7,12193816,91012464,77284,4277132
5,2,12056584,89729408,80392,5697420
5,3,11987948,89836444,80532,5659020
5,6,12328452,89492968,80348,5661992
5,5,12371976,89339504,80888,5771932
5,1,11773888,88930928,83164,6778596
5,4,11663856,90169868,80408,5649688
5,7,12197036,89445700,80376,5840676
6,2,12056584,88744444,80448,6682384
6,3,11987956,88638412,80588,6857044
6,6,12328468,88545504,80408,6609440
6,5,12371984,88431872,80920,6679556
6,1,11773904,87882548,83320,7826960
6,4,11663868,88924608,80528,6894936
6,7,12197040,88165904,80548,7120468
7,2,12056584,87118520,80448,8308308
7,3,11987964,86842408,80588,8653040
7,6,12328468,86992156,80408,8162788
7,5,12371992,87060816,80920,8050604
7,1,11773904,86584544,83320,9124964
7,4,11663876,87004428,81192,8815108
7,7,12197048,86757320,80548,8529044
8,2,12056592,85637428,80448,9789392
8,3,11987976,85739404,80588,9756032
8,6,12328476,85596508,80408,9558428
8,5,12372000,85749720,80920,9361692
8,1,11773912,85670172,83320,10039328
8,4,11663876,84846720,80528,10972816
8,7,12197056,85432964,80548,9853392
9,2,12056604,85520256,80448,9906552
9,3,11987984,84948620,80588,10546808
9,6,12328476,85500964,81072,9653972
9,5,12372012,85047504,80920,10063896
9,1,11773924,84734612,83320,10974876
9,4,11663884,84374036,80528,11445492
9,7,12197056,85086632,80548,10199724
10,2,12056612,83604160,80448,11822640
10,3,11988000,83947096,80588,11548316
10,6,12328484,83824520,80408,11330408
10,5,12372012,84131488,80920,10979912
10,1,11773944,84640236,83352,11069232
10,4,11663884,82730028,80528,13089500
10,7,12197056,82735224,80548,12551132
11,2,12056620,83544400,80448,11882392
11,3,11988020,82689436,80588,12805956
11,6,12328492,83345404,80408,11809516
11,5,12372020,83234380,80920,11877012
11,1,11773968,82882892,83324,12826552
11,4,11663892,81455576,80528,14363944
11,7,12197068,82681088,80548,12605256
12,2,12056636,81294448,80448,14132328
12,3,11988028,81829492,80588,13665892
12,6,12328496,82939220,80408,12215696
12,5,12372032,82165976,80920,12945404
12,1,11773972,81928448,83324,13780992
12,4,11663908,81433000,80528,14386504
12,7,12197076,82630852,80548,12655484
13,2,12056636,81258060,80448,14168716
13,3,11988028,80702500,80588,14792884
13,6,12328496,81871348,80408,13283568
13,5,12372032,81117316,80920,13994064
13,1,11773972,81916556,83324,13792884
13,4,11663908,80641728,80528,15177776
13,7,12197076,81157096,80548,14129240
14,2,12056636,81132052,80448,14294724
14,3,11988028,80654352,80588,14841032
14,6,12328496,80911308,80408,14243608
14,5,12372032,80980656,80920,14130724
14,4,11663916,80576208,80528,15243288
14,1,11773972,81346272,83324,14363168
14,7,12197084,81086940,80548,14199388
15,2,12056644,80248720,80448,15178048
15,3,11988028,80211308,80588,15284076
15,6,12328496,80732628,80408,14422288
15,5,12372032,80481696,80920,14629684
15,1,11773972,81013488,83324,14695952
15,4,11663916,80542100,80528,15277396
15,7,12197092,80508816,80548,14777504
16,2,12056644,80197488,80448,15229280
16,3,11988036,80188216,80588,15307160
