moment,node,load5,load10,load15,procs
1,3,6.07,6.89,6.09,497
1,5,6.11,6.99,6.29,498
1,2,10.37,11.45,10.26,501
1,4,5.13,6.69,6.2,503
1,7,6.05,6.78,5.95,495
1,1,5.98,6.89,6.12,499
1,6,5.85,6.71,5.99,496
2,3,5.59,6.77,6.06,497
2,5,5.62,6.88,6.25,498
2,2,9.54,11.26,10.21,502
2,4,5.2,6.68,6.2,544
2,7,5.57,6.67,5.92,495
2,1,5.5,6.77,6.09,500
2,6,5.38,6.6,5.96,496
3,3,5.14,6.66,6.03,576
3,2,8.78,11.07,10.15,582
3,5,5.25,6.78,6.23,573
3,4,4.86,6.59,6.17,729
3,7,5.12,6.56,5.89,572
3,1,5.06,6.66,6.05,580
3,6,4.95,6.49,5.93,576
4,3,4.89,6.58,6.01,639
4,2,8.15,10.9,10.1,648
4,4,5.59,6.71,6.22,798
4,5,5.63,6.83,6.25,636
4,7,4.87,6.48,5.87,636
4,1,4.73,6.57,6.03,637
4,6,5.03,6.48,5.93,636
5,3,4.9,6.56,6,674
5,2,7.5,10.72,10.05,679
5,4,10.43,7.69,6.54,849
5,5,9.02,7.52,6.47,671
5,7,4.48,6.37,5.83,668
5,1,4.36,6.46,5.99,671
5,6,7.75,7.02,6.11,668
6,3,7.79,7.13,6.19,672
6,2,8.98,10.97,10.13,677
6,4,14.4,8.56,6.82,846
6,5,11.5,8.05,6.65,669
6,7,5.24,6.5,5.88,666
6,1,6.65,6.9,6.14,668
6,6,10.34,7.57,6.29,666
7,3,10.37,7.67,6.37,672
7,4,18.05,9.42,7.11,846
7,2,11.47,11.46,10.3,677
7,5,13.79,8.59,6.83,669
7,7,8.03,7.06,6.06,666
7,1,9.32,7.45,6.32,668
7,6,12.71,8.11,6.47,666
8,3,12.42,8.15,6.53,672
8,2,13.75,11.93,10.45,678
8,4,21.41,10.26,7.39,846
8,5,15.89,9.11,7.01,669
8,7,10.59,7.6,6.24,666
8,1,11.78,7.99,6.5,668
8,6,14.98,8.65,6.66,666
9,3,14.63,8.67,6.71,672
9,2,15.85,12.4,10.61,678
9,4,24.66,11.12,7.69,846
9,5,17.9,9.64,7.19,669
9,7,12.94,8.14,6.43,666
9,1,14.04,8.52,6.68,668
9,6,16.98,9.17,6.83,666
10,3,16.74,9.21,6.89,672
10,2,17.87,12.87,10.78,678
10,4,27.49,11.93,7.97,846
10,5,19.67,10.14,7.37,669
10,7,15.11,8.67,6.61,666
10,1,16.2,9.06,6.87,668
10,6,18.83,9.69,7.01,666
11,3,18.6,9.72,7.07,672
