moment,node,recv_packets,send_bytes,send_packets
1,3,59,29256,61
1,5,57,25027,58
1,2,79,33799,81
1,4,38,10945,45
1,7,60,13464,58
1,1,56,25006,57
1,6,44,10973,44
2,3,15,5069,22
2,5,10,5016,16
2,2,62,82045,68
2,4,5859,403480,5463
2,7,2879,44491391,2307
2,1,2205,44488197,2468
2,6,9079,135866925,7440
3,3,5133,250738,3056
3,2,4936,262778,2811
3,5,4960,194560,2861
3,4,8381,542077597,10507
3,7,4472,44520793,3083
3,1,5770,133202583,4431
3,6,3386,135620555,3515
4,3,6895,431399,4326
4,2,8582,572933,5193
4,4,11328,602813,6387
4,5,8413,420991,4987
4,7,10810,533287,6126
4,1,14000,667843,8079
4,6,10970,837200,7445
5,3,23055,9758708,13565
5,2,19681,8890280,11378
5,4,20867,840342,10814
5,5,15544,8975422,8446
5,7,23506,17096757,13039
5,1,18476,4618339,10196
5,6,17715,794277,10200
6,3,2867,79061,1022
6,2,2115,134428,849
6,4,3256,97013,1106
6,5,1979,118048,793
6,7,1758,58454,625
6,1,2350,106403,902
6,6,1949,60455,762
7,3,2816,74031,953
7,4,624,27641,349
7,2,1362,49955,582
7,5,2470,82514,968
7,7,937,37325,390
7,1,2478,63063,780
7,6,2480,65770,827
8,3,2758,77073,982
8,2,634,39844,435
8,4,295,39498,192
8,5,1010,45350,599
8,7,1335,45355,518
8,1,1695,48125,560
8,6,2773,68060,856
9,3,1081,45853,532
9,2,878,51334,598
9,4,1434,56700,759
9,5,788,60196,611
9,7,1965,73572,939
9,1,1207,46718,527
9,6,2175,82006,953
10,3,2204,77717,991
10,2,1064,53568,636
10,4,819,52781,388
10,5,1190,38756,516
10,7,1557,69078,855
10,1,1510,56478,680
10,6,2198,51031,706
11,3,2100,79097,1015
11,2,844,51169,602
11,4,662,25803,322
11,5,520,40347,328
11,7,824,54632,670
11,1,1647,66964,835
11,6,2488,84275,999
12,3,1705,74442,959
12,2,1126,48672,562
12,4,553,47005,299
12,5,711,44765,607
12,7,907,50118,572
12,1,1518,69379,872
12,6,2641,80600,1152
13,3,1246,59203,687
13,2,841,50202,585
13,4,1731,58078,789
13,5,445,45637,402
13,7,1344,57564,703
13,1,1383,60137,742
13,6,1757,56337,571
14,3,1217,51927,607
14,2,1045,69736,884
14,4,950,52447,388
14,5,388,26689,349
14,7,1294,57255,685
14,1,1180,48963,566
14,6,2009,53057,735
15,3,875,37835,404
15,2,681,38854,413
