moment,node,load5,load10,load15,procs
23,2,33.2,16.14,9.64,685
23,3,33.22,16.04,9.53,681
23,6,32.31,15.15,9.6,665
23,5,32.54,15.6,9.42,680
23,1,48.14,20.85,11.21,831
23,4,32.75,15.69,9.42,684
23,7,33.88,19.42,13.12,679
24,2,33.74,16.54,9.81,686
24,3,33.93,16.47,9.7,680
24,6,32.92,15.56,9.76,665
24,5,33.13,16.01,9.58,680
24,1,49.09,21.5,11.47,830
24,4,33.41,16.11,9.59,685
24,7,34.37,19.77,13.26,680
25,2,34.24,16.93,9.97,685
25,3,34.41,16.86,9.86,681
25,6,33.41,15.95,9.92,666
25,5,33.68,16.41,9.75,679
25,1,49.96,22.14,11.73,830
25,4,33.94,16.5,9.75,684
25,7,34.83,20.1,13.41,679
26,2,34.71,17.31,10.13,686
26,3,34.86,17.24,10.03,681
26,6,33.94,16.35,10.08,666
26,5,34.19,16.8,9.91,680
26,1,50.77,22.77,11.99,830
26,4,34.35,16.88,9.91,685
26,7,35.24,20.43,13.55,680
27,2,35.13,17.69,10.29,686
27,3,35.27,17.62,10.19,681
27,6,34.42,16.74,10.24,665
27,5,34.65,17.18,10.07,680
27,1,51.51,23.39,12.25,830
27,4,34.8,17.26,10.07,685
27,7,35.62,20.76,13.69,679
28,2,35.52,18.06,10.45,692
28,3,36.29,18.13,10.39,687
28,6,34.87,17.13,10.4,672
28,5,35.08,17.56,10.23,686
28,1,52.19,24,12.51,840
28,4,35.22,17.64,10.23,692
28,7,35.97,21.08,13.83,685
29,2,35.88,18.43,10.61,691
29,3,36.59,18.49,10.55,686
29,6,35.2,17.49,10.55,672
29,5,35.4,17.92,10.39,686
29,1,52.89,24.61,12.77,840
29,4,35.44,17.98,10.38,691
29,7,36.21,21.38,13.97,686
30,2,36.21,18.78,10.77,691
30,3,36.86,18.85,10.71,686
30,6,35.51,17.85,10.71,672
30,5,35.69,18.27,10.54,685
30,1,53.46,25.2,13.02,840
30,4,35.64,18.31,10.53,691
30,7,36.36,21.65,14.1,686
31,2,36.51,19.14,10.92,692
31,3,37.11,19.2,10.86,686
31,6,35.63,18.17,10.85,673
31,5,35.95,18.61,10.7,687
31,1,53.99,25.78,13.28,840
31,4,35.75,18.62,10.67,691
31,7,36.33,21.89,14.22,687
32,2,36.63,19.45,11.07,693
32,3,37.35,19.54,11.02,686
32,6,35.74,18.48,10.99,672
32,5,36.12,18.94,10.84,686
32,1,54.47,26.35,13.53,840
32,4,35.85,18.93,10.82,690
32,7,36.3,22.12,14.33,685
33,2,36.74,19.76,11.21,692
33,3,37.56,19.88,11.18,686
33,6,35.68,18.75,11.12,672
33,5,36.43,19.29,11,686
33,1,54.91,26.91,13.78,840
33,4,35.95,19.23,10.96,689
33,7,36.28,22.35,14.45,687
34,2,36.84,20.06,11.36,692
34,3,37.75,20.22,11.33,686
34,6,35.62,19.02,11.25,671
34,5,36.47,19.58,11.14,686
34,1,55.32,27.46,14.02,840
34,4,36.03,19.52,11.1,689
34,7,36.1,22.55,14.56,686
35,2,36.94,20.36,11.5,692
35,3,37.93,20.55,11.49,687
35,6,35.57,19.29,11.38,671
35,5,36.52,19.87,11.28,685
35,1,55.69,28,14.27,840
35,4,36.11,19.81,11.24,689
35,7,34.57,22.46,14.57,686
36,2,36.94,20.64,11.64,691
36,3,38.02,20.85,11.63,686
36,6,35.53,19.55,11.5,671
36,5,36.55,20.15,11.42,686
36,1,56.04,28.53,14.52,840
36,4,36.18,20.1,11.37,689
36,7,33.16,22.37,14.58,685
37,2,36.87,20.89,11.77,692
37,3,38.1,21.15,11.78,686
37,6,35.48,19.81,11.63,671
37,5,36.51,20.42,11.55,685
37,1,56.36,29.05,14.76,840
37,4,36.25,20.38,11.51,689
37,7,31.79,22.26,14.59,686
38,2,36.8,21.14,11.9,692
38,3,38.17,21.45,11.93,686
38,6,35.44,20.06,11.75,671
38,5,36.47,20.68,11.68,685
38,1,56.65,29.57,15.01,840
38,4,36.31,20.65,11.65,689
38,7,29.24,21.89,14.51,686
39,2,36.73,21.39,12.03,692
39,3,38.24,21.74,12.07,686
39,6,35.33,20.29,11.87,671
39,5,36.43,20.93,11.81,685
39,1,56.92,30.07,15.25,840
39,4,36.28,20.91,11.78,690
39,7,26.9,21.53,14.43,685
40,2,36.59,21.61,12.15,686
40,3,38.22,22.01,12.21,681
40,6,35.3,20.54,12,665
40,5,36.4,21.18,11.94,679
40,1,57.16,30.57,15.49,830
40,4,36.18,21.14,11.91,684
40,7,24.74,21.17,14.36,679
41,2,36.38,21.82,12.27,685
41,3,38.12,22.26,12.35,682
41,6,35.04,20.73,12.11,665
41,5,36.28,21.41,12.07,679
41,1,57.47,31.07,15.73,830
41,4,36,21.36,12.02,683
41,7,22.76,20.82,14.28,678
42,2,36.11,22.01,12.38,686
42,3,37.95,22.49,12.47,681
42,6,34.79,20.91,12.21,663
42,5,36.1,21.62,12.18,679
42,1,57.67,31.55,15.97,831
42,4,35.84,21.57,12.14,680
42,7,20.94,20.47,14.2,676
43,2,35.86,22.19,12.49,685
43,3,37.79,22.71,12.6,680
43,5,35.93,21.83,12.3,679
43,6,33.29,20.83,12.23,664
43,1,57.86,32.03,16.21,831
43,4,35.62,21.76,12.26,681
43,7,19.34,20.15,14.13,675
44,2,32.99,21.82,12.43,685
44,3,37.65,22.93,12.73,680
44,5,34.42,21.75,12.33,679
44,1,58.03,32.49,16.44,831
44,6,30.62,20.49,12.17,661
44,4,34.04,21.66,12.28,682
44,7,17.79,19.81,14.05,675
45,2,30.35,21.46,12.36,683
45,3,36,22.84,12.75,682
45,1,58.19,32.95,16.68,831
45,5,31.74,21.4,12.27,677
45,6,28.17,20.15,12.1,660
45,4,31.32,21.3,12.21,681
45,7,16.37,19.48,13.98,673
46,2,27.92,21.1,12.29,683
46,3,33.11,22.46,12.68,682
46,1,58.34,33.4,16.91,832
46,5,29.2,21.05,12.2,676
46,6,25.91,19.81,12.04,660
46,4,28.81,20.95,12.14,680
46,7,15.06,19.16,13.9,672
47,2,25.68,20.75,12.23,682
47,1,58.39,33.82,17.14,831
47,3,30.46,22.08,12.61,681
47,5,26.86,20.7,12.13,676
47,6,23.84,19.48,11.97,660
47,4,26.5,20.6,12.08,680
47,7,13.85,18.84,13.83,671
48,2,23.63,20.41,12.16,682
48,1,58.44,34.24,17.36,831
48,3,28.02,21.72,12.55,679
48,5,24.71,20.35,12.07,675
48,6,21.93,19.16,11.91,660
48,4,24.38,20.26,12.01,680
48,7,12.74,18.53,13.75,671
49,2,21.73,20.07,12.1,681
49,1,58.48,34.65,17.59,831
49,3,25.78,21.36,12.48,679
49,5,22.73,20.01,12,675
49,6,20.17,18.84,11.84,660
49,4,22.43,19.92,11.95,680
49,7,11.72,18.22,13.68,670
50,2,19.99,19.73,12.03,681
50,1,58.52,35.06,17.81,833
50,3,23.71,21,12.41,679
50,5,20.91,19.68,11.94,675
50,6,18.56,18.53,11.78,660
50,4,20.71,19.61,11.89,680
50,7,10.78,17.92,13.61,669
51,1,58.32,35.41,18.01,834
51,2,18.39,19.41,11.97,680
51,3,21.81,20.65,12.34,679
51,5,19.23,19.35,11.87,675
51,6,17.07,18.22,11.72,660
51,4,19.05,19.28,11.83,679
51,7,9.92,17.62,13.53,669
52,1,57.98,35.71,18.21,834
52,2,16.92,19.08,11.9,679
52,3,20.07,20.31,12.28,678
52,5,17.69,19.03,11.81,675
52,4,17.53,18.96,11.76,678
52,6,15.7,17.92,11.65,659
52,7,9.12,17.33,13.46,669
53,1,57.82,36.05,18.41,832
53,2,15.56,18.77,11.84,679
53,3,18.46,19.97,12.21,677
53,5,16.28,18.72,11.75,674
53,4,16.12,18.65,11.7,677
53,6,14.45,17.62,11.59,657
53,7,8.39,17.04,13.39,669
54,1,57.19,36.28,18.58,833
54,2,14.32,18.46,11.77,678
54,3,16.98,19.64,12.14,676
54,5,14.97,18.41,11.68,673
54,4,14.83,18.34,11.63,677
54,6,13.37,17.34,11.53,657
54,7,7.72,16.76,13.31,669
55,1,55.33,36.25,18.66,834
55,2,13.17,18.15,11.71,677
55,3,15.62,19.31,12.08,676
55,5,13.77,18.1,11.62,672
55,4,13.64,18.03,11.57,675
55,6,12.3,17.05,11.47,655
55,7,7.1,16.48,13.24,669
56,1,52.18,35.91,18.65,856
56,2,12.12,17.85,11.65,701
56,3,14.37,18.99,12.01,698
56,5,12.67,17.8,11.56,700
56,4,12.55,17.73,11.51,701
56,6,11.31,16.77,11.41,682
56,7,6.53,16.2,13.17,698
57,1,52.81,36.31,18.87,853
57,2,12.99,17.93,11.71,701
57,3,14.9,19.03,12.06,696
57,5,14.14,18.02,11.66,698
57,4,13.63,17.87,11.59,699
57,6,12.49,16.92,11.49,680
57,7,9.13,16.58,13.31,696
58,1,53.39,36.7,19.09,853
58,2,15.15,18.3,11.86,699
58,3,16.91,19.37,12.21,696
58,5,16.13,18.37,11.81,698
58,4,15.74,18.24,11.74,699
58,6,14.69,17.31,11.64,680
58,7,11.6,16.97,13.45,696
59,1,53.92,37.09,19.31,853
59,2,17.14,18.66,12.01,699
59,3,18.76,19.72,12.36,696
59,5,18.04,18.73,11.96,698
59,4,17.68,18.6,11.89,699
59,6,16.72,17.68,11.79,680
59,7,13.88,17.35,13.6,696
60,1,54.4,37.47,19.53,853
60,2,18.97,19.01,12.16,699
60,3,20.46,20.05,12.51,696
60,5,19.8,19.08,12.11,698
60,4,19.47,18.95,12.04,699
60,6,18.58,18.06,11.95,680
60,7,15.97,17.73,13.74,696
61,1,54.85,37.84,19.75,853
61,2,20.66,19.36,12.31,699
61,3,22.03,20.39,12.66,696
61,5,21.42,19.43,12.26,698
61,4,21.11,19.3,12.19,699
61,6,20.3,18.42,12.1,680
61,7,17.89,18.1,13.88,696
62,1,55.26,38.21,19.96,854
62,2,22.21,19.71,12.46,699
62,3,23.47,20.71,12.81,696
62,5,22.91,19.77,12.41,698
62,4,22.63,19.65,12.34,699
62,6,21.88,18.78,12.25,680
62,7,19.67,18.46,14.02,696
63,1,55.64,38.57,20.18,854
