moment,node,user,system,iowait,softirq,idle
1,4,0.162378216337747,0.0124906320259805,0.0624531601299026,0,99.7626779915064
1,5,0.224803297115024,0.0249781441238916,0,0,99.7502185587611
1,3,0.0999000999000999,0.04995004995005,0,0,99.8501498501498
1,2,0.112415688233825,0.0374718960779415,0.0374718960779415,0.0124906320259805,99.8001498875843
1,6,0.149887584311766,0.024981264051961,0,0,99.8251311516363
1,1,0.0749531542785759,0.0374765771392879,0,0,99.8875702685821
1,7,0.124921923797626,0.0249843847595253,0.0124921923797626,0,99.8376014990631
2,4,0.0374859427714607,0.0249906285143071,0,0,99.9375234287142
2,5,3.99900024993752,0.92476880779805,0.0124968757810547,0.0499875031242189,95.0137465633592
2,2,0.0374625374625375,0.0374625374625375,0.0124875124875125,0,99.9125874125874
2,3,0.0999125764955664,0.124890720619458,0.0249781441238916,0,99.7502185587611
2,6,0.0999500249875062,0.274862568715642,0.124937531234383,0,99.5002498750625
2,1,0.0749531542785759,0.0874453466583385,0,0.0124921923797626,99.8251093066833
2,7,0.0374765771392879,0.0374765771392879,0,0,99.9250468457214
3,4,11.3573754069622,1.35236664162284,0.125219133483596,0.0250438266967193,87.1399949912347
3,1,10.8875,1.475,0.0125,0.0375,87.5875
3,5,12.0465349011759,0.86314736052039,0.0125093820365274,0,87.0778083562672
3,3,10.9633718013046,1.30456598093327,0.0250878073256397,0.0501756146512795,87.6567987957852
3,2,13.375,1.5,0,0.025,85.1
3,6,11.4063675106543,1.47906743544748,0.0376034093757834,0.0125344697919278,87.0644271747305
3,7,10.846230654019,1.24812780828757,0.0249625561657514,0.0499251123315027,87.8307538691962
4,4,12.739571589628,1.02718276337217,0.0250532381310284,0.0250532381310284,86.1831391707378
4,1,14.5395395395395,1.18868868868869,0.0500500500500501,0.025025025025025,84.1966966966967
4,5,17.761922643635,1.43947928401552,0.0125172111653524,0.0125172111653524,80.7735636500188
4,3,13.4292866082603,1.11389236545682,0.0125156445556946,0.0250312891113892,85.4192740926158
4,2,28.5571016672935,1.99323053779616,0.0250720822364297,0.0752162467092892,69.3493794659646
4,7,13.2077824893989,1.38438513344974,0.124719381391868,0.0498877525567473,85.2332252432028
4,6,14.3036072144289,1.27755511022044,0.0250501002004008,0.0250501002004008,84.3687374749499
5,2,80.8611841281762,2.59106271122794,0,0.162723745149581,16.3850294154462
5,4,16.8646080760095,0.550068758594824,0.0125015626953369,0.0250031253906738,82.5478184773097
5,1,15.3547254951116,0.551516670844823,0.0125344697919278,0.0125344697919278,84.0686888944598
5,5,22.2722722722723,0.763263263263263,0.0125125125125125,0.025025025025025,76.9269269269269
5,3,17.2448340638698,0.726361928616155,0.0250469630557295,0,82.0037570444584
5,7,17.6102204408818,0.738977955911824,0.0125250501002004,0.0250501002004008,81.6132264529058
5,6,16.4786967418546,0.726817042606516,0.012531328320802,0.025062656641604,82.7568922305764
6,2,45.8286287793251,1.86927612595659,0.0125454773554134,0.15054572826496,52.139003889098
6,4,9.34649506435087,0.512307884543296,0.0124953142571536,0.0124953142571536,90.1162064225915
6,1,8.86218550506947,0.400550757291275,0.0250344223307047,0.0500688446614094,90.6621604706471
6,3,9.44527736131934,0.537231384307846,0.0124937531234383,0.0249875062468766,89.9800099950025
6,5,8.99437851342911,0.412242348532167,0,0.0374765771392879,90.5559025608994
6,7,8.91002377674884,0.563133525215868,0,0.0125140783381304,90.5143286196972
6,6,8.70709095464796,0.476071160110248,0,0.0375845652718617,90.7792533199699
7,2,20.0299887542172,0.649756341371985,0.0249906285143071,0.0499812570286143,79.2452830188679
7,4,5.87646911727932,0.475118779694924,0,0,93.6484121030258
7,1,5.81177352830896,0.58742657167854,0,0.0124984376952881,93.5883014623172
7,5,6.0734816295926,0.324918770307423,0,0.0124968757810547,93.5891027243189
7,3,5.83604098975256,0.524868782804299,0,0,93.6390902274431
7,7,6.7875,0.6125,0.0375,0,92.5625
7,6,7.05720709467899,0.512115913065201,0.024981264051961,0.0124906320259805,92.3932050961779
8,2,22.0805201300325,1.33783445861465,0,0.0250062515628907,76.55663915979
8,4,4.63344573498189,0.349694017734482,0.0249781441238916,0.0124890720619458,94.9793930310978
8,1,4.71132216945764,0.249937515621095,0,0,95.0387403149213
8,5,6.52581572696587,0.387548443555444,0.0375046880860107,0.0125015626953369,93.0366295786973
8,3,6.08369768894441,0.42473454091193,0.0249843847595253,0.0249843847595253,93.4415990006246
8,7,5.79420579420579,0.437062937062937,0,0.0124875124875125,93.7562437562438
8,6,5.28353734698976,0.312265800649513,0,0.0124906320259805,94.3917062203348
9,2,25.9263895843766,1.4021031547321,0.0125187781672509,0.0375563345017526,72.6214321482223
9,7,5.79474342928661,0.750938673341677,0.0125156445556946,0,93.441802252816
9,1,3.76720901126408,0.100125156445557,0.287859824780976,0.0125156445556946,95.8322903629537
9,4,6.02349412646838,0.324918770307423,0.0124968757810547,0.0124968757810547,93.6265933516621
9,5,6.05681391565511,0.525591290201477,0.500563133525216,0.0250281566762608,92.8920035039419
9,3,5.925,0.55,0.7625,0,92.7625
9,6,4.90881838621034,0.324756432675493,0.649512865350987,0.024981264051961,94.0919310517112
10,2,28.0375,1.4625,0.325,0.05,70.125
10,7,2.57371314342829,0.249875062468766,0.0124937531234383,0.0124937531234383,97.1514242878561
10,1,3.51074462768616,0.262368815592204,0,0,96.2268865567216
10,4,3.33791723965496,0.48756094511814,0.175021877734717,0,95.9994999374922
10,5,3.14724615961034,0.537030098663669,0.0124890720619458,0.0124890720619458,96.2907455976021
10,6,3.67591897974494,0.70017504376094,0.225056264066017,0.0125031257814454,95.3863465866467
10,3,2.60923845193508,0.34956304619226,0.0249687890137328,0.0124843945068664,97.0037453183521
11,2,42.4984384759525,1.84884447220487,0.0124921923797626,0.0624609618988132,55.577763897564
11,7,4.82681005377016,0.462673502563461,0.0125046892584719,0,94.6980117544079
11,1,5.68465767116442,0.662168915542229,0.0124937531234383,0.0249875062468766,93.615692153923
11,4,5.78822352794099,0.600075009376172,0.0375046880860107,0,93.5741967745968
11,3,5.22108418685985,0.324756432675493,0.0124906320259805,0.0124906320259805,94.4291781164127
11,6,5.45908806995628,0.412242348532167,0,0.0124921923797626,94.1161773891318
11,5,5.47089682737947,0.73694728953285,0.024981264051961,0.0124906320259805,93.7546839870097
12,2,48.637840539865,1.33716570857286,0,0.0624843789052737,49.9625093726568
12,7,2.10078779542328,0.200075028135551,0.0125046892584719,0,97.6866324871827
12,1,1.34831460674157,0.0249687890137328,0,0,98.6267166042447
12,4,2.13696575856036,0.0499875031242189,0.0124968757810547,0,97.8005498625344
12,3,2.55994005994006,0.174825174825175,0.0124875124875125,0,97.2527472527473
12,6,1.49906308557152,0.18738288569644,0.0249843847595253,0,98.2885696439725
12,5,2.4,0.1875,0,0,97.4125
13,2,39.9524226868662,1.12683110053837,0.0125203455615375,0.0626017278076875,58.8456241392262
13,7,5.51456796298612,0.225084406652495,0,0,94.2603476303614
13,1,5.63609097725569,0.799800049987503,0.0249937515621095,0,93.5391152211947
13,4,5.16918466724934,0.224747159445624,0.0124859533025346,0,94.5935822200025
13,3,5.75530586766542,0.199750312109863,0,0,94.0449438202247
13,5,5.770671996003,0.199850112415688,0,0.0124906320259805,94.0169872595553
13,6,5.45204451669376,0.412654745529574,0.0250093785169439,0,94.1102913592597
14,2,44.8431053881735,0.825103137892237,0,0.0125015626953369,54.3192899112389
14,7,1.53596403596404,0.1998001998002,0.024975024975025,0,98.2392607392607
14,1,1.49925037481259,0.0499750124937531,0.0124937531234383,0,98.4382808595702
14,4,2.04974378202725,0.0874890638670166,0.0249968753905762,0.0124984376952881,97.8252718410199
14,3,1.53673163418291,0.187406296851574,0.0124937531234383,0,98.2633683158421
14,5,1.85,0.1625,0.0125,0,97.975
14,6,1.56093906093906,0.0749250749250749,0,0,98.3641358641359
15,2,20.8447888027993,0.224943764058985,0.0249937515621095,0.0249937515621095,78.8802799300175
15,7,5.20859355483387,0.224831376467649,0.0374718960779415,0.024981264051961,94.5041219085686
15,1,5.14199924934318,0.237707994495183,0.0125109470786939,0,94.607781809083
15,4,5.4111472131967,0.187453136715821,0.0124968757810547,0.0124968757810547,94.3764058985254
15,3,5.69572820384712,0.299775168623532,0.024981264051961,0.024981264051961,93.9545340994254
15,5,5.6125,0.15,0.0125,0.0125,94.2125
15,6,4.48525737131434,0.187406296851574,0.0749625187406297,0.0249875062468766,95.2273863068466
16,2,12.4266267016361,0.14986886474335,0.0124890720619458,0.0374672161858374,87.3735481453728
16,1,2.46373186593297,0.087543771885943,0,0,97.4487243621811
16,7,2.62237762237762,0.0749250749250749,0.024975024975025,0,97.2777222777223
16,4,3.54689646559261,0.14986886474335,0,0,96.3032346696641
16,3,3.03522358231326,0.0749437921558831,0.0124906320259805,0,96.8773419935049
16,5,2.82429392651837,0.274931267183204,0.0124968757810547,0,96.8882779305174
16,6,2.88569643972517,0.0749531542785759,0.0249843847595253,0.0124921923797626,97.001873828857
17,2,33.922305764411,1.14035087719298,0.012531328320802,0.100250626566416,64.8245614035088
17,1,7.26452905811623,0.31312625250501,0.0250501002004008,0.0125250501002004,92.3847695390781
17,7,8.25090772505321,0.663578314761487,0.0125203455615375,0.0125203455615375,91.0604732690622
17,4,7.20619457974272,0.399650305982266,0.0124890720619458,0.0124890720619458,92.3691769701511
17,3,8.37191840820924,0.588161681892129,0,0.0125140783381304,91.0274058315605
17,5,8.21558084281606,0.32512192072027,0,0.0250093785169439,91.4342878579467
17,6,7.41899161766546,0.425372200675591,0.0125109470786939,0,92.1431252345803
18,2,16.6520815101888,0.212526565820728,0.0250031253906738,0.0250031253906738,83.0853856732091
18,1,2.975,0.2125,0.0125,0.0125,96.7875
18,3,3.64863176308884,0.0749718855429214,0.0124953142571536,0.0124953142571536,96.2514057228539
18,7,3.05905855912099,0.0998876264202772,0.0124859533025346,0.0124859533025346,96.8160819078537
18,4,3.69768894440974,0.0624609618988132,0.0249843847595253,0,96.2148657089319
18,5,3.83414512301736,0.337204945672537,0.0249781441238916,0,95.8036717871862
18,6,3.67132867132867,0.24975024975025,0.04995004995005,0.0124875124875125,96.0164835164835
19,2,19.9475065616798,0.26246719160105,0.0249968753905762,0.0499937507811524,79.7150356205474
19,1,3.51206099237595,0.149981252343457,0.0124984376952881,0,96.3254593175853
19,3,4.20934299275543,0.0999250562078441,0.024981264051961,0,95.6657506869848
19,7,4.51475737868934,0.0625312656328164,0,0,95.4227113556778
19,4,4.10736579275905,0.274656679151061,0,0.0249687890137328,95.5930087390762
19,6,3.62726704190119,0.0625390869293308,0.0125078173858662,0,96.2976860537836
19,5,4.0704207766263,0.0998876264202772,0,0,95.8296915969534
20,2,26.0847817931724,0.237589095910967,0.0375140677754158,0.0375140677754158,73.6026009753658
20,1,5.76322040255032,0.175021877734717,0,0,94.061757719715
20,3,4.76547842401501,0.275171982489056,0.0250156347717323,0,94.9343339587242
20,7,6.44275190410788,0.262205019353228,0.0124859533025346,0.0249719066050693,93.2575852166313
20,4,4.2005250656332,0.0875109388673584,0.0125015626953369,0,95.6994624328041
20,5,4.51024487756122,0.137431284357821,0.0124937531234383,0.0124937531234383,95.3273363318341
20,6,4.14948131483565,0.299962504686914,0,0,95.5505561804774
21,2,36.0364863176309,0.337373484943146,0,0.0374859427714607,63.5886542546545
21,1,4.64883779055236,0.199950012496876,0.0249937515621095,0.0124968757810547,95.1137215696076
21,3,5.10994502748626,0.087456271864068,0.0124937531234383,0,94.7901049475262
21,7,4.5471580262336,0.0624609618988132,0.0124921923797626,0.0124921923797626,95.3653966271081
21,6,5.0375,0.25,0.0125,0,94.7
21,4,5.33349987509368,0.312265800649513,0.024981264051961,0,94.3292530602048
21,5,5.02437195350581,0.337457817772778,0.0124984376952881,0,94.6256717910261
22,2,48.9941272022991,0.499812570286143,0.0374859427714607,0.0624765712857678,50.4060977133575
22,1,1.12457828314382,0.0374859427714607,0.0124953142571536,0,98.8254404598276
22,3,2.2355438990883,0.23729236917697,0.0124890720619458,0.0124890720619458,97.5021855876108
22,7,2.2977022977023,0.362137862137862,0.0124875124875125,0,97.3276723276723
22,6,1.8611041718711,0.174868848363727,0.0124906320259805,0.024981264051961,97.9265550836872
22,4,2.07396301849075,0.199900049975012,0.0124937531234383,0,97.7136431784108
22,5,1.96053946053946,0.0749250749250749,0,0.0124875124875125,97.9520479520479
23,2,33.5375,0.575,0,0,65.8875
23,1,7.60964638260652,1.66187679620142,0.0124953142571536,0.0124953142571536,90.7034861926777
23,3,5.20924422236102,0.374765771392879,0.0249843847595253,0,94.3910056214866
23,7,4.81009495252374,0.112443778110945,0,0,95.0774612693653
23,6,7.2579637726421,0.737039350405996,0.0124921923797626,0,91.9925046845721
23,4,4.80709202147584,0.0874016731177425,0.0249719066050693,0,95.0805343988013
23,5,7.50874562718641,0.474762618690655,0.0249875062468766,0,91.9915042478761
24,2,87.4875,0.725,0.0125,0.1125,11.6625
24,1,3.78608021991753,0.0999625140572285,0,0,96.1139572660252
24,3,1.86226721659793,0.0499937507811524,0,0,98.0877390326209
24,7,1.88702824293927,0.0874781304673832,0.0249937515621095,0,98.0004998750312
24,6,1.4986886474335,0.0749344323716748,0.0124890720619458,0,98.4138878481329
24,5,4.63923971489309,0.100037514067775,0.0125046892584719,0,95.2482180817807
24,4,1.99900049975012,0.0749625187406297,0,0.0124937531234383,97.9135432283858
25,2,27.93107753777,0.337120739168435,0,0.0249719066050693,71.7068298164565
25,1,7.83652043494563,0.762404699412573,0.0124984376952881,0,91.3885764279465
25,5,7.5,0.15,0,0,92.35
25,3,7.4578388507183,0.587133041848845,0.0124921923797626,0.0124921923797626,91.9300437226733
25,7,9.94502748625687,1.58670664667666,0.0499750124937531,0.0124937531234383,88.4057971014493
25,6,6.13290032475643,0.274793904571571,0.0124906320259805,0.0124906320259805,93.56732450662
25,4,5.85737479705258,0.412139378044211,0.0499562882477832,0,93.6805295366554
26,2,82.7439710108709,0.549793827314757,0.0249906285143071,0.0624765712857678,16.6187679620142
26,1,2.37381309345327,0.124937531234383,0.0124937531234383,0.0124937531234383,97.4762618690655
26,5,1.87336080929187,0.062445360309729,0.0124890720619458,0.0124890720619458,98.0392156862745
26,3,3.79572980397053,0.287176925958297,0.0124859533025346,0,95.9046073167686
26,7,3.1496062992126,0.0624921884764404,0,0,96.787901512311
26,6,3.37542192774097,0.100012501562695,0.0125015626953369,0.0125015626953369,96.4995624453057
26,4,2.12287712287712,0.0374625374625375,0.024975024975025,0.0124875124875125,97.8021978021978
27,2,28.0824484697064,0.42473454091193,0,0.0124921923797626,71.4803247970019
27,5,4.53409942543093,0.299775168623532,0,0,95.1661254059455
27,1,7.00987129826315,0.0749718855429214,0,0.0124953142571536,92.9026615019368
27,3,7.74709483943521,0.612270398600525,0,0,91.6406347619643
27,7,9.29186961408767,0.187336080929187,0.0124890720619458,0.0124890720619458,90.4958161608592
27,6,7.75862068965517,0.43728135932034,0,0,91.8040979510245
27,4,6.5442737604596,0.649431747221181,0,0,92.8062944923192
28,2,74.6468308538567,0.625078134766846,0.0125015626953369,0.175021877734717,24.5405675709464
28,5,1.28637442238042,0.062445360309729,0.0249781441238916,0.0124890720619458,98.613713001124
28,1,1.14928169893816,0.0374765771392879,0.0249843847595253,0,98.788257339163
28,3,1.77322677322677,0.0624375624375624,0.0124875124875125,0,98.1518481518482
28,7,1.91106669997502,0.0499625281039221,0.0124906320259805,0.0124906320259805,98.0139895078691
28,6,3.3083645443196,0.224719101123595,0.0499375780274657,0,96.4169787765293
28,4,3.69768894440974,0.324797001873829,0.0249843847595253,0.0124921923797626,95.9400374765771
29,2,38.1476846057572,0.463078848560701,0,0.0125156445556946,61.3767209011264
29,5,3.87209592805396,0.187359480389708,0,0.0124906320259805,95.9280539595303
29,1,3.39872547794577,0.412345370486068,0,0,96.1889291515682
29,3,3.81107084843184,0.249906285143071,0,0,95.9390228664251
29,7,3.4620672415948,0.412448443944507,0,0,96.1254843144607
29,6,7.8845432962639,0.137448456828689,0.0124953142571536,0.0124953142571536,91.9530176183931
29,4,6.75084385548194,0.0750093761720215,0,0,93.174146768346
30,2,44.7789158131401,0.424681488883338,0.0124906320259805,0.0499625281039221,54.7339495378466
30,5,1.18883744212239,0.0250281566762608,0.0250281566762608,0,98.7611062445251
30,1,1.23734533183352,0.187476565429321,0.0124984376952881,0,98.5626796650419
30,3,2.57403473697363,0.0999625140572285,0.0124953142571536,0.0124953142571536,97.3010121204548
30,7,2.14704780926226,0.12482836100362,0.06241418050181,0,97.6657096492323
30,6,1.58591408591409,0.04995004995005,0.024975024975025,0,98.3391608391608
30,4,2.43628185907046,0.237381309345327,0.0249875062468766,0,97.3013493253373
31,2,31.6085489313836,0.237470316210474,0,0.0124984376952881,68.1414823147107
31,5,4.40809190809191,0.0999000999000999,0.024975024975025,0.0124875124875125,95.4545454545455
31,1,3.05982265517672,0.0499562882477832,0.0249781441238916,0,96.8652429124516
31,3,3.86056971514243,0.0749625187406297,0,0.0124937531234383,96.0519740129935
31,7,3.92254840724547,0.212367270455965,0.0124921923797626,0,95.8525921299188
31,6,3.4625,0.0875,0.0125,0.0125,96.425
31,4,3.73656585853537,0.0624843789052737,0,0,96.2009497625594
32,2,21.210986267166,0.162297128589263,0,0.0249687890137328,78.601747815231
32,5,3.21009243067699,0.0374718960779415,0.0124906320259805,0.0124906320259805,96.7274544091931
32,3,3.47326336831584,0.0624687656171914,0.0249875062468766,0,96.4392803598201
32,1,2.53433208489388,0.0749063670411985,0.0249687890137328,0,97.3657927590512
32,6,2.89674116618804,0.0874016731177425,0,0,97.0158571606942
32,7,3.53396603396603,0.0874125874125874,0,0,96.3786213786214
32,4,4.31088341871798,0.0999625140572285,0.0374859427714607,0.0124953142571536,95.5391728101962
33,2,19.1630231105559,0.112429731417864,0.0124921923797626,0.0499687695190506,80.6620861961274
33,5,2.94963129608799,0.0374953130858643,0.0124984376952881,0,97.0003749531309
33,3,3.97450318710161,0.337457817772778,0.0249968753905762,0,95.663042119735
33,1,2.87176925958297,0.0874016731177425,0.0124859533025346,0,97.0283431139968
33,7,3.77641615605852,0.150056271101663,0.0375140677754158,0,96.0360135050644
33,6,2.93676580854786,0.0499875031242189,0.0249937515621095,0,96.9882529367658
33,4,3.33708286464192,0.0999875015623047,0.0124984376952881,0,96.5504311961005
34,2,20.7980049875312,0.922693266832918,0.0124688279301746,0.0748129675810474,78.1920199501247
34,5,5.53404122423485,0.387257963772642,0.0249843847595253,0.0124921923797626,94.0412242348532
34,3,5.12307884543296,0.287392227914532,0.0249906285143071,0,94.5645382981382
34,1,4.4375,0.2875,0.0125,0.0125,95.25
34,7,5.46045233037611,0.412345370486068,0.0124953142571536,0.0249906285143071,94.0897163563664
34,6,6.50761928553585,0.587059705221084,0.0124906320259805,0,92.8928303772171
34,4,6.54836290927268,0.387403149212697,0.0249937515621095,0.0124968757810547,93.0267433141715
35,2,23.2770481550969,0.512820512820513,0.0250156347717323,0.200125078173859,75.984990619137
35,5,3.58705161854768,0.112485939257593,0.0124984376952881,0.0124984376952881,96.2754655668041
35,3,3.1742064483879,0.0874781304673832,0,0.0124968757810547,96.7258185453637
35,1,2.91177205698575,0.112471882029493,0.0124968757810547,0.0124968757810547,96.9507623094226
35,6,2.71453590192644,0.062546910182637,0.0125093820365274,0.0125093820365274,97.1978984238179
35,7,3.1742064483879,0.112471882029493,0.0249937515621095,0,96.6883279180205
35,4,2.58653005123079,0.0749718855429214,0.0249906285143071,0.0124953142571536,97.3010121204548
36,2,18.1659170414793,0.237381309345327,0.0124937531234383,0.0249875062468766,81.5592203898051
36,5,3.84519350811486,0.0873907615480649,0,0,96.0674157303371
36,3,3.98301910350855,0.0998876264202772,0.0124859533025346,0.0124859533025346,95.8921213634661
36,1,2.97351324337831,0.124937531234383,0,0,96.9015492253873
36,6,3.38665333666583,0.124968757810547,0.0374906273431642,0,96.4508872781805
36,7,3.53617393477446,0.487317256028989,0.0124953142571536,0,95.9640134949394
36,4,3.82261086820737,0.0624609618988132,0.0124921923797626,0,96.102435977514
37,2,24.7376311844078,0.249875062468766,0.0124937531234383,0.0124937531234383,74.9875062468766
37,5,3.72127872127872,0.0999000999000999,0.0124875124875125,0.0124875124875125,96.1538461538462
37,3,4.21144713821545,0.0999750062484379,0,0.0124968757810547,95.6760809797551
37,1,2.88641759340247,0.0749718855429214,0.0249906285143071,0.0124953142571536,97.0011245782831
37,6,3.81154711322169,0.0999750062484379,0,0,96.0884778805299
37,7,3.82261086820737,0.0499687695190506,0.0124921923797626,0,96.1149281698938
37,4,3.78418883476958,0.549519170725615,0.0124890720619458,0,95.6538029224429
38,2,36.0899437851343,0.299812617114304,0.0124921923797626,0.0374765771392879,63.5602748282324
38,5,4.47052947052947,0.3996003996004,0.0124875124875125,0,95.1173826173826
38,3,5.17564695586948,0.0750093761720215,0.0375046880860107,0,94.7118389798725
38,6,4.76190476190476,0.0874890638670166,0.0124984376952881,0,95.1381077365329
38,1,3.64863176308884,0.0999625140572285,0.0249906285143071,0,96.2264150943396
38,7,4.68398700974269,0.0749437921558831,0,0,95.2410691981014
38,4,4.59885028742814,0.0874781304673832,0.0249937515621095,0,95.2886778305424
39,2,37.2639739902463,0.425159434788046,0,0.0500187570338877,62.2608478179317
39,5,5.75746222055701,0.174847008867241,0.0374672161858374,0.0249781441238916,94.005245410266
39,7,5.27697886707515,0.550206327372765,0.0250093785169439,0,94.1478054270351
39,3,6.11555777888944,0.225112556278139,0,0,93.6593296648324
39,6,5.81104723819045,0.112471882029493,0.0249937515621095,0,94.0514871282179
39,1,5.71999500437118,0.224803297115024,0,0,94.0552016985138
39,4,6.11632270168856,0.100062539086929,0.0125078173858662,0.0250156347717323,93.7460913070669
40,2,57.9769942485621,0.262565641410353,0.0125031257814454,0,41.7479369842461
