moment,node,buffer_cache,free,map,used
1,4,3646372,101813880,59808,2023160
1,5,3557376,101871208,59468,2054828
1,3,3504920,101874924,59596,2103568
1,2,3586076,101872848,60108,2024488
1,6,3642708,101778844,59956,2061860
1,1,3640956,101679112,60208,2163344
1,7,3501564,101852544,59548,2129304
2,4,3646448,101814756,59808,2022208
2,5,3864164,101337580,72360,2281668
2,2,3586088,101872992,60108,2024332
2,3,3547508,101830792,59916,2105112
2,6,3774720,101641976,59952,2066716
2,1,3684208,101645936,60208,2153268
2,7,3501644,101844896,59852,2136872
3,4,3821112,100835536,72412,2826764
3,1,3858880,100639540,72848,2984992
3,5,3864152,100754112,72532,2865148
3,3,3722856,100860928,72604,2899628
3,2,3760740,100772988,72688,2949684
3,6,3949520,100646492,72636,2887400
3,7,3676360,100900556,72496,2906496
4,4,3954236,100102052,76736,3427124
4,1,3991988,99812468,77368,3678956
4,5,3997376,99689116,77092,3796920
4,3,3855972,100140580,77108,3486860
4,2,3960520,99098272,79512,4424620
4,7,3809556,100104760,77024,3569096
4,6,4082676,99868312,77164,3532424
5,2,4003972,97562288,79516,5917152
5,4,3961620,99796044,76956,3725748
5,1,4000228,99595012,77368,3888172
5,5,4005732,99397768,77128,4079912
5,3,3864456,99791420,77152,3827536
5,7,3819044,99760416,77020,3903952
5,6,4091688,99598920,77164,3792804
6,2,3991472,95493516,79516,7998424
6,4,3959756,99326616,77112,4197040
6,1,3998076,99175460,77368,4309876
6,3,3862084,99289980,77152,4331348
6,5,4003492,98959832,77128,4520088
6,7,3817392,99329064,77024,4336956
6,6,4090360,99204344,77164,4188708
7,2,4027300,94483564,79516,8972548
7,4,3965812,98543576,76956,4974024
7,1,4004860,98176408,77368,5302144
7,5,4010460,98288312,77128,5184640
7,3,3869104,98468320,77152,5145988
7,7,3825308,98419928,77024,5238176
7,6,4098076,98355148,77164,5030188
8,2,4070328,92435040,79516,10978044
8,4,3973468,98118236,76956,5391708
8,1,4013008,97788904,77368,5681500
8,5,4019024,97702788,77128,5761600
8,3,3877692,97944540,77152,5661180
8,7,3834872,97807704,77024,5840836
8,6,4107168,97844980,77164,5531264
9,2,4038092,90634440,79516,12810880
9,7,3829804,97009960,77024,6643648
9,1,4007500,97769280,77368,5706632
9,4,3968968,97669632,76956,5844812
9,5,4013660,97047528,77128,6422224
9,3,3871032,97351816,77152,6260564
9,6,4102264,97561372,77164,5819776
10,2,4088344,88663812,79516,14731256
10,7,3840396,96719196,77024,6923820
10,1,4016540,97401368,77368,6065504
10,4,3977976,96977044,77160,6528392
10,5,4024460,96207116,77128,7251836
10,6,4113116,96610628,77164,6759668
10,3,3881856,96908580,77152,6692976
11,2,4111340,85934860,79516,17437212
11,7,3851908,96191004,77024,7440500
11,1,4027396,96360280,77368,7095736
11,4,3987780,95843324,76956,7652308
11,3,3892420,96476912,77152,7114080
11,6,4123696,96068588,77164,7291128
11,5,4033296,95288060,77128,8162056
12,2,4149532,83985356,79516,19348524
12,7,3853016,95899828,77024,7730568
12,1,4029684,96346448,77368,7107280
12,4,3988860,95832124,76956,7662428
12,3,3893320,96193592,77152,7396500
12,6,4125936,95860684,77164,7496792
12,5,4035204,95029680,77128,8418528
13,2,4055576,82937544,79516,20490292
13,7,3834596,95751844,77024,7896972
13,1,4010856,95301192,77368,8171364
13,4,3971576,95629468,76956,7882368
13,3,3874688,96106148,77152,7502576
13,5,4015744,94965844,77128,8501824
13,6,4107520,95313412,77164,8062480
14,2,4068224,81692172,79516,21723016
14,7,3836692,95508040,77024,8138680
14,1,4013012,95305628,77368,8164772
14,4,3972780,95589060,76756,7921572
14,3,3876408,95881588,77152,7725416
14,5,4016800,94723988,77128,8742624
14,6,4110780,95299488,77164,8073144
15,2,4000592,81764680,79516,21718140
15,7,3825432,95222756,77024,8435224
15,1,4000100,95034916,77368,8448396
15,4,3961492,95360040,76956,8161880
15,3,3863900,95498476,77152,8121036
15,5,4005340,94639668,77128,8838404
15,6,4098692,95230412,77164,8154308
16,2,4007692,81615176,79516,21860544
16,1,4000284,94971988,77368,8511140
16,7,3827088,95218256,77024,8438068
16,4,3962460,95143256,76956,8377696
16,3,3865084,95500940,77152,8117388
16,5,4006748,94335260,77128,9141404
16,6,4100352,95219988,77392,8163072
17,2,4003852,81615344,79516,21864216
17,1,4005824,94961404,77368,8516184
17,7,3831776,94653228,77024,8998408
17,4,3964808,94889132,76956,8629472
17,3,3868920,94948480,77152,8666012
17,5,4011120,94328536,77128,9143756
17,6,4105068,94996532,77164,8381812
18,2,4043212,81546372,79516,21893828
18,1,4009784,94680916,77368,8792712
18,3,3874624,94940772,77152,8668016
18,7,3839004,94654716,77024,8989692
18,4,3968936,94879540,76956,8634936
18,5,4015936,94018036,77128,9449440
18,6,4111628,94725376,77164,8646408
19,2,4080916,81417932,79516,21984564
19,1,4017032,94556792,77368,8909588
19,3,3881296,94931504,77152,8670612
19,7,3847472,94651144,77024,8984796
19,4,3977404,94532700,76956,8973308
19,6,4119444,94709864,77164,8654104
19,5,4022392,94007620,77128,9453400
20,2,4021072,81457516,79516,22004824
20,1,4006564,94400880,77368,9075968
20,3,3870856,94607672,77152,9004884
20,7,3837192,94437968,77024,9208252
20,4,3967860,94460080,77620,9055472
20,5,4011964,93993588,77128,9477860
20,6,4109768,94369656,77164,9003988
21,2,4058560,81293468,79516,22131384
21,1,4021048,94147672,77368,9314692
21,3,3885192,94599772,77152,8998448
21,7,3850088,94427032,77024,9206292
21,6,4124476,94119748,77164,9239188
21,4,3979060,94171560,76956,9332792
21,5,4026516,93588580,77128,9868316
22,2,4107692,80921400,79516,22454320
22,1,4020764,94151196,77368,9311452
22,3,3884884,94340520,77152,9258008
22,7,3852396,93944292,77024,9686724
22,6,4124848,93871984,77164,9486580
22,4,3981224,93909296,76812,9592892
22,5,4026408,93585496,77128,9871508
23,2,4199500,80386736,79516,22897176
23,1,4038632,92521220,77368,10923560
23,3,3901912,93937616,77152,9643884
23,7,3869312,93920712,77024,9693388
23,6,4142224,93040824,77164,10300364
23,4,3997648,93882760,76956,9603004
23,5,4043848,93157480,77128,10282084
24,2,4199912,80008776,79516,23274724
24,1,4038640,92531608,77368,10913164
24,3,3902708,93931532,77152,9649172
24,7,3871236,93930732,77024,9681444
24,6,4143348,93033176,76972,10306888
24,5,4044348,93153448,77128,10285616
24,4,3998640,93889824,76784,9594948
25,2,4079056,80096344,79520,23308012
25,1,4017180,91793528,77372,11672704
25,5,4022412,93163856,76720,10297144
25,3,3880900,93465704,77152,10136808
25,7,3849188,92647652,77024,10986572
25,6,4122176,92833752,77168,10527484
25,4,3977096,93409660,76956,10096656
26,2,4089152,79820256,79520,23574004
26,1,4017020,91689080,77372,11777312
26,5,4022288,93255368,77132,10205756
26,3,3880916,93166044,77152,10436452
26,7,3849572,92659348,77024,10974492
26,6,4122508,92817920,77168,10542984
26,4,3977852,93410764,76956,10094796
27,2,4145856,79481012,79520,23856544
27,5,4037604,93010752,77132,10435056
27,1,4032884,91645028,77372,11805500
27,3,3896484,92758464,77152,10828464
27,7,3864092,92451676,77024,11167644
27,6,4138852,92517328,77168,10827232
27,4,3992816,92694312,76956,10796284
28,2,4175304,79201968,79520,24106140
28,5,4038852,93007252,77132,10437308
28,1,4033700,91646440,77372,11803272
28,3,3897476,92767752,77152,10818184
28,7,3866824,92450180,77024,11166408
28,6,4139900,92283848,77168,11059664
28,4,3993676,92311168,76956,11178568
29,2,4224044,78912808,79520,24346560
29,5,4048016,92841880,77132,10593516
29,1,4042784,91188676,77372,12251952
29,3,3906292,92417724,77152,11159396
29,7,3876640,91959452,77024,11647320
29,6,4149680,92492284,77168,10841448
29,4,4002116,92284968,76956,11196328
30,2,4101072,78966892,79520,24415448
30,5,4005036,92878160,77132,10600216
30,1,3998676,91037732,77372,12447004
30,3,3863160,92419412,77152,11200840
30,7,3833292,91943572,77024,11706548
30,6,4107056,92518264,77168,10858092
30,4,3960724,92161256,76776,11361432
31,2,4019028,78979996,79520,24484388
31,5,4009072,92815368,76804,10658972
31,1,4003620,91037804,77372,12441988
31,3,3867248,92411292,77152,11204872
31,7,3838284,91727508,77024,11917620
31,6,4111640,92478920,77168,10892852
31,4,3965048,92155936,76956,11362428
32,2,4036720,78935252,79520,24511440
32,5,4012720,92776556,77132,10694136
32,3,3870456,92415772,77152,11197184
32,1,4006572,91040048,77372,12436792
32,6,4115948,92469348,77444,10898116
32,7,3842160,91723364,76816,11917888
32,4,3968288,92423276,76748,11091848
33,2,4050076,78884968,79520,24548368
33,5,4015408,92771112,77132,10696892
33,3,3873012,91994836,77152,11615564
33,1,4009500,91365396,77372,12108516
33,7,3843184,91541320,77024,12098908
33,6,4116668,92471612,77168,10895132
33,4,3965556,92434916,76956,11082940
34,2,4039948,78889088,79520,24554376
34,5,4013936,92533832,77132,10935644
34,3,3871524,91973556,77152,11638332
34,1,4008124,91317448,77372,12157840
34,7,3846192,91299420,77024,12337800
34,6,4118848,92117548,77168,11247016
34,4,3968528,92269188,76956,11245696
35,2,4068888,78845280,79520,24569244
35,5,4018896,92574032,77132,10890484
35,3,3877500,91982880,77152,11623032
35,1,4013164,91299364,77372,12170884
35,6,4125552,92119180,77168,11238680
35,7,3853164,91290540,77024,12339708
35,4,3973408,92258080,76956,11251924
36,2,4025440,78869760,79520,24588212
36,5,4010156,92586736,77128,10886520
36,3,3869312,91985440,77152,11628660
36,1,4005348,91291452,77372,12186612
36,6,4117548,92132892,77168,11232972
36,7,3845800,90799000,77024,12838612
36,4,3965348,92270924,76956,11247140
37,2,4065996,78796876,79624,24620540
37,5,4018256,92650864,77132,10814292
37,3,3877032,92046476,77152,11559904
37,1,4012648,91296536,77372,12174228
37,6,4126080,92227032,77168,11130300
37,7,3853700,90785080,77024,12844632
37,4,3972960,91721480,76956,11788972
38,2,4122380,78717612,79520,24643420
38,5,4029400,92303440,77132,11150572
38,3,3888136,92028768,77152,11566508
38,6,4137928,92220404,77168,11125080
38,1,4023628,91284744,77372,12175040
38,7,3865664,90775616,77020,12842132
38,4,3983260,91734140,76796,11766012
39,2,4064540,78618388,79520,24800484
39,5,4019360,92331872,77132,11132180
39,7,3855348,90107644,77024,13520420
39,3,3876636,91858680,77152,11748096
39,6,4128180,92218008,77168,11137224
39,1,4012936,91094896,77372,12375580
39,4,3973476,91809804,76956,11700132
40,2,4076204,78825588,79520,24581620
40,5,4033744,92242424,77132,11207244
40,7,3870452,89960772,77024,13652188
40,3,3892048,91845940,77152,11745424
40,6,4141816,92199812,77168,11141784
40,1,4029000,91088520,77372,12365892
40,4,3987132,91776920,76744,11719360
41,2,4155856,78720764,79520,24606792
41,5,4035756,92239740,77132,11207916
41,7,3873520,89950424,77024,13659468
41,3,3894008,91498868,77152,12090536
