moment,node,load5,load10,load15,procs
23,1,1.67,8.27,6.92,652
23,3,2.19,7.62,6.08,648
23,7,1.26,5.78,5.32,653
23,6,4.52,11.16,8.17,652
23,4,4.04,11.71,8.42,657
23,5,5.66,20.62,14.6,712
24,2,6.35,8.85,6.58,731
24,1,1.62,8.15,6.89,652
24,3,2.01,7.49,6.05,648
24,7,1.16,5.69,5.29,653
24,6,4.16,10.97,8.13,652
24,5,5.2,20.28,14.52,712
24,4,3.8,11.54,8.38,657
25,2,6.24,8.79,6.57,734
25,1,1.49,8.01,6.85,653
25,5,4.79,19.94,14.44,714
25,3,1.85,7.37,6.02,650
25,7,1.14,5.61,5.26,654
25,6,3.83,10.79,8.08,655
25,4,3.73,11.39,8.35,658
26,2,6.46,8.79,6.58,734
26,1,1.45,7.9,6.82,653
26,5,4.4,19.61,14.36,714
26,3,1.7,7.24,5.98,650
26,7,1.05,5.51,5.23,654
26,6,3.52,10.61,8.04,655
26,4,3.51,11.22,8.31,658
27,2,6.34,8.73,6.57,734
27,5,4.05,19.29,14.29,714
27,1,1.33,7.76,6.78,653
27,3,1.57,7.12,5.95,650
27,7,0.97,5.42,5.21,654
27,6,3.4,10.47,8.01,655
27,4,3.23,11.03,8.27,658
28,2,6.71,8.77,6.6,734
28,5,3.73,18.97,14.21,714
28,1,1.22,7.64,6.75,653
28,3,1.44,7.01,5.92,650
28,7,0.89,5.33,5.18,654
28,6,3.12,10.29,7.96,655
28,4,3.13,10.88,8.24,658
29,2,6.58,8.7,6.59,734
29,5,3.43,18.65,14.13,714
29,1,1.13,7.51,6.71,653
29,3,1.32,6.89,5.89,650
29,7,0.82,5.24,5.15,653
29,6,3.91,10.34,7.99,655
29,4,2.88,10.7,8.19,658
30,2,6.05,8.56,6.55,734
30,5,3.15,18.34,14.06,714
30,1,1.04,7.38,6.67,653
30,3,1.22,6.77,5.86,650
30,7,0.75,5.16,5.12,653
30,6,3.6,10.17,7.95,655
30,4,2.73,10.54,8.15,658
31,2,5.73,8.45,6.53,734
31,5,2.9,18.04,13.98,714
31,1,0.95,7.26,6.64,653
31,3,1.12,6.66,5.82,650
31,7,0.69,5.07,5.09,653
31,6,3.31,10,7.9,655
31,4,2.59,10.38,8.11,658
32,2,5.51,8.36,6.51,734
32,5,2.75,17.75,13.91,714
32,3,1.03,6.55,5.79,650
32,1,0.88,7.14,6.6,653
32,6,3.05,9.83,7.86,655
32,7,0.64,4.99,5.07,653
32,4,2.46,10.23,8.08,658
33,2,5.15,8.24,6.48,734
33,5,2.53,17.46,13.83,714
33,3,0.95,6.44,5.76,651
33,1,0.81,7.02,6.57,653
33,7,0.58,4.9,5.04,653
33,6,2.8,9.67,7.82,655
33,4,2.27,10.06,8.03,658
34,2,5.13,8.18,6.47,734
34,5,2.32,17.17,13.76,714
34,3,0.87,6.33,5.73,651
34,1,0.74,6.9,6.53,653
34,7,0.54,4.82,5.01,653
34,6,2.58,9.51,7.78,655
34,4,2.09,9.89,7.99,658
35,2,4.8,8.06,6.44,734
35,5,2.14,16.88,13.69,714
35,3,0.8,6.23,5.7,651
35,1,0.68,6.79,6.5,653
35,6,2.45,9.36,7.74,655
35,7,0.49,4.74,4.98,653
35,4,1.92,9.73,7.95,658
36,2,4.42,7.93,6.41,734
36,5,1.97,16.6,13.61,715
36,3,0.74,6.12,5.67,651
36,1,0.63,6.68,6.46,653
36,6,2.25,9.21,7.7,655
36,7,0.45,4.66,4.96,653
36,4,1.76,9.56,7.9,658
37,2,4.22,7.83,6.38,733
37,5,1.81,16.33,13.54,715
37,3,0.68,6.02,5.64,651
37,1,0.58,6.57,6.43,653
37,6,2.07,9.06,7.66,655
37,7,0.42,4.58,4.93,653
37,4,1.62,9.4,7.86,658
38,2,4.37,7.8,6.38,733
38,5,1.66,16.06,13.47,715
38,3,0.62,5.92,5.61,651
38,6,1.91,8.91,7.62,655
38,1,0.53,6.46,6.39,653
38,7,0.38,4.51,4.9,653
38,4,1.49,9.25,7.82,658
39,2,4.02,7.67,6.35,733
39,5,1.53,15.79,13.39,715
39,7,0.35,4.43,4.88,653
39,3,0.57,5.82,5.58,651
39,6,2.8,8.97,7.64,655
39,1,0.57,6.37,6.36,653
39,4,1.37,9.09,7.78,658
40,2,3.69,7.54,6.31,733
40,5,1.41,15.53,13.32,715
40,7,0.32,4.36,4.85,653
40,3,0.53,5.73,5.55,651
40,6,2.57,8.82,7.6,655
40,1,0.84,6.33,6.35,653
40,4,1.26,8.94,7.73,658
41,2,3.8,7.5,6.31,733
41,5,1.29,15.27,13.25,715
41,7,0.3,4.29,4.83,653
41,3,0.48,5.63,5.52,651
41,1,0.78,6.22,6.31,653
41,6,2.37,8.68,7.56,655
41,4,1.16,8.79,7.69,658
42,2,3.5,7.38,6.27,733
42,5,1.19,15.02,13.18,716
42,7,0.27,4.21,4.8,653
42,3,0.45,5.54,5.49,651
42,6,2.18,8.53,7.52,655
42,1,1.11,6.2,6.31,653
42,4,1.07,8.65,7.65,658
43,2,3.54,7.32,6.26,733
43,5,1.1,14.77,13.11,716
43,7,0.25,4.14,4.77,653
43,3,1.05,5.58,5.5,651
43,6,2,8.39,7.48,655
43,1,1.02,6.1,6.27,653
43,4,0.98,8.5,7.61,658
44,2,3.25,7.2,6.22,733
44,7,0.23,4.08,4.75,653
44,5,1.17,14.55,13.05,716
44,3,1.05,5.5,5.48,651
44,6,1.84,8.25,7.44,655
44,1,1.26,6.06,6.26,653
44,4,0.9,8.36,7.57,658
45,2,3.71,7.23,6.24,733
45,3,1.04,5.43,5.45,650
45,7,0.77,4.12,4.76,653
45,5,1.07,14.31,12.98,716
45,6,1.69,8.11,7.4,655
45,1,1.16,5.96,6.23,653
45,4,0.83,8.22,7.53,658
46,2,3.42,7.11,6.21,733
46,3,0.96,5.34,5.42,650
46,7,0.71,4.06,4.73,653
46,5,0.99,14.07,12.91,716
46,6,1.56,7.98,7.36,655
46,1,1.07,5.86,6.19,653
46,4,0.76,8.09,7.49,659
47,2,3.54,7.07,6.2,733
47,3,0.88,5.25,5.39,650
47,7,0.65,3.99,4.71,653
47,5,0.91,13.84,12.84,716
47,6,1.43,7.85,7.32,656
47,1,0.98,5.76,6.16,653
47,4,0.7,7.95,7.45,659
48,2,3.66,7.04,6.19,730
48,3,0.81,5.16,5.36,649
48,7,1.48,4.1,4.74,651
48,5,0.84,13.61,12.77,712
48,6,1.32,7.72,7.28,653
48,1,0.9,5.67,6.13,651
48,4,0.64,7.82,7.41,657
49,2,3.61,6.97,6.18,731
49,3,0.75,5.08,5.33,649
49,7,1.36,4.04,4.72,651
49,5,0.77,13.38,12.7,712
49,6,1.21,7.59,7.24,653
49,1,0.83,5.57,6.09,651
49,4,0.59,7.69,7.37,657
50,2,3.4,6.87,6.15,731
50,3,0.77,5.01,5.31,649
50,7,1.25,3.97,4.69,651
50,5,0.71,13.16,12.63,712
50,6,1.11,7.46,7.2,653
50,1,0.76,5.48,6.06,652
50,4,0.63,7.58,7.33,657
51,2,3.69,6.87,6.15,732
51,3,1.51,5.09,5.34,649
51,7,1.15,3.9,4.66,651
51,5,0.65,12.94,12.56,712
51,6,1.03,7.34,7.16,653
51,1,0.7,5.39,6.03,652
51,4,0.58,7.45,7.29,657
52,2,3.63,6.81,6.14,732
52,3,1.39,5.01,5.31,649
52,7,1.06,3.84,4.64,651
52,6,0.94,7.22,7.12,653
52,5,0.6,12.73,12.5,712
52,1,0.64,5.3,5.99,652
52,4,0.53,7.33,7.25,657
53,2,3.66,6.76,6.12,732
53,3,1.27,4.92,5.28,649
53,6,0.87,7.1,7.09,653
53,7,0.98,3.77,4.61,651
53,5,1.03,12.62,12.46,712
53,1,0.59,5.21,5.96,652
53,4,0.73,7.26,7.23,657
54,2,3.85,6.75,6.12,735
54,3,1.17,4.84,5.25,650
54,6,0.8,6.98,7.05,655
54,7,0.9,3.71,4.59,653
54,5,1.99,12.62,12.46,713
54,1,0.55,5.12,5.93,654
54,4,1.47,7.3,7.24,659
55,2,3.94,6.72,6.12,735
55,3,1.08,4.76,5.22,650
55,6,0.73,6.86,7.01,655
55,7,0.83,3.65,4.56,653
55,5,1.83,12.41,12.4,713
55,1,0.5,5.04,5.9,654
55,4,1.35,7.18,7.2,659
56,2,3.62,6.61,6.08,735
56,3,0.99,4.68,5.19,650
56,6,0.67,6.75,6.97,655
56,7,0.76,3.59,4.54,653
56,5,1.68,12.21,12.33,713
56,1,0.46,4.96,5.87,654
56,4,1.24,7.06,7.17,659
57,2,4.54,6.75,6.13,735
57,3,0.91,4.6,5.16,650
57,6,0.62,6.63,6.93,655
57,7,0.7,3.53,4.52,653
57,5,1.55,12,12.26,713
57,1,0.42,4.87,5.83,654
57,4,1.14,6.94,7.13,659
58,2,4.17,6.64,6.1,735
58,3,0.84,4.53,5.14,650
58,6,0.65,6.54,6.9,655
58,7,0.64,3.47,4.49,653
58,5,1.5,11.82,12.2,713
58,1,1.03,4.93,5.85,654
58,4,1.05,6.83,7.09,658
59,2,4.48,6.66,6.11,735
59,3,0.77,4.45,5.11,650
59,6,0.6,6.43,6.87,654
59,7,0.59,3.41,4.47,653
59,5,1.38,11.62,12.14,713
59,1,0.95,4.84,5.81,654
59,4,1.13,6.75,7.06,658
60,2,4.2,6.56,6.08,735
60,3,0.79,4.39,5.09,650
60,6,0.55,6.32,6.83,654
60,7,0.54,3.35,4.44,653
60,5,1.27,11.43,12.07,713
60,1,0.87,4.76,5.78,654
60,4,1.04,6.63,7.02,658
61,2,4.02,6.49,6.06,734
61,3,0.73,4.32,5.06,650
61,6,0.51,6.22,6.79,654
61,7,0.5,3.3,4.42,653
61,5,1.17,11.24,12.01,713
61,1,1.52,4.83,5.8,654
61,4,0.95,6.52,6.99,658
62,2,4.66,6.58,6.09,734
62,3,0.67,4.25,5.03,650
62,6,0.47,6.12,6.75,654
62,7,0.46,3.24,4.39,653
62,5,1.08,11.05,11.94,713
62,1,1.48,4.77,5.77,653
62,4,0.88,6.42,6.95,658
63,2,5.57,6.74,6.14,734
63,3,0.69,4.19,5.01,651
63,6,0.91,6.11,6.75,654
63,7,0.42,3.19,4.37,653
63,5,0.99,10.87,11.88,713
63,1,1.36,4.69,5.74,653
63,4,0.89,6.33,6.92,658
64,2,5.2,6.64,6.12,734
64,3,0.64,4.12,4.98,651
64,6,0.84,6.01,6.71,654
64,7,0.39,3.14,4.35,653
64,5,0.91,10.69,11.81,713
64,1,1.33,4.63,5.72,653
64,4,0.82,6.22,6.88,658
65,2,5.59,6.7,6.14,734
65,7,0.36,3.08,4.32,653
65,3,0.59,4.05,4.96,651
65,6,0.77,5.91,6.68,654
