moment,node,recv_packets,send_bytes,send_packets
1,4,65,17042,63
1,5,87,45501,82
1,3,49,14006,50
1,2,1684,96149323,2002
1,6,69,28514,69
1,1,54,12315,52
1,7,48,14094,51
2,4,26,6425,35
2,5,10464,135922080,8316
2,2,17,5193,24
2,3,2294,44506582,2546
2,6,4750,350825,4831
2,1,3045,44483545,2417
2,7,53,163555,64
3,4,5073,441776,2986
3,1,4522,44558911,3144
3,5,4429,271170781,5694
3,3,6096,133232086,5024
3,2,4998,224470,3000
3,6,7961,406645515,8807
3,7,5132,357003,3158
4,4,3702,255512,2163
4,1,3529,309828,2207
4,5,4029,277840,2249
4,3,3639,303886,2213
4,2,10767,913793,5998
4,7,3702,439067,2247
4,6,4086,252076,2250
5,2,7622,3005819,7839
5,4,1281,3258813,1547
5,1,1285,3686103,1550
5,5,1303,3738955,1485
5,3,1855,3769407,1707
5,7,1375,4482516,1632
5,6,1318,3709333,1632
6,2,12996,8202578,14053
6,4,2835,10246417,3285
6,1,2895,11305462,3233
6,3,2891,11555174,3288
6,5,3036,15697229,3485
6,7,2970,15891700,3415
6,6,2995,11621494,3514
7,2,2610,490786,2704
7,4,1084,9209096,1358
7,1,869,7024717,1159
7,5,1112,15635696,1371
7,3,1053,10160723,1279
7,7,1053,8218296,1341
7,6,1110,7198373,1188
8,2,3110,539890,3221
8,4,1164,12084371,1702
8,1,1147,12872051,1412
8,5,1311,13129460,1634
8,3,1189,17497438,1465
8,7,1478,21357350,1765
8,6,1153,11517062,1479
9,2,3007,552252,3159
9,7,1297,14886854,1545
9,1,1124,9559369,1174
9,4,1245,13034959,1358
9,5,1206,13807352,1321
9,3,1126,9279945,1203
9,6,1106,9422482,1168
10,2,692,293687,717
10,7,507,475308,485
10,1,363,155142,353
10,4,442,3084335,419
10,5,476,175724,471
10,6,579,5900191,582
10,3,614,4354310,584
11,2,3272,4567245,3573
11,7,1125,12191648,1087
11,1,1094,11498813,1191
11,4,958,10565995,1044
11,3,1117,14285957,1172
11,6,1081,11608489,1130
11,5,1171,11596275,1196
12,2,2726,529016,3114
12,7,798,11996436,700
12,1,661,11592161,670
12,4,804,10494565,890
12,3,726,11411349,737
12,6,695,11533237,703
12,5,757,11469666,723
13,2,3943,626762,4147
13,7,1251,13601261,1271
13,1,1252,13059707,1202
13,4,1573,15207450,1632
13,3,1532,17322176,1532
13,5,1457,12561207,1519
13,6,1358,16007485,1374
14,2,971,6025803,1013
14,7,798,4980108,775
14,1,504,188277,515
14,4,595,4443368,602
14,3,678,169783,617
14,5,762,5939958,755
14,6,466,149906,430
15,2,2651,4804127,2699
15,7,1142,6209682,1171
15,1,1204,9300872,1286
15,4,1150,7509564,1354
15,3,1081,7765882,1117
15,5,1122,8474933,1208
15,6,1044,5531930,1097
16,2,1386,422397,1421
16,1,593,910505,601
16,7,918,5919029,869
16,4,675,1027726,691
16,3,687,1041219,678
16,5,1006,15169162,1043
16,6,826,3841281,855
