moment,node,buffer_cache,free,map,used
1,3,2618176,102805020,59944,2060216
1,4,2604244,102899912,59756,1979256
1,5,2607976,102889664,59896,1985772
1,2,2603932,102865428,60136,2014052
1,1,2709544,102699764,60184,2074104
1,7,2610664,102828224,59520,2044524
1,6,2710768,102770124,59896,2002520
2,3,2661168,102762620,59944,2059624
2,4,2647584,102859252,59756,1976576
2,5,2739492,102773380,59896,1970540
2,2,2603940,102865396,60432,2014076
2,1,2884064,102292472,72740,2306876
2,7,2610676,102828764,59660,2043972
2,6,2842716,102641168,59896,1999528
3,3,2835792,102112860,72488,2534760
3,4,2822176,102205356,72292,2455880
3,5,2914844,102129356,72548,2439212
3,2,2778480,102214784,72596,2490148
3,7,2785428,101719068,72484,2978916
3,1,2884244,101655412,72832,2943756
3,6,3017496,101960168,72628,2505748
4,3,2835904,101795848,72644,2851660
4,5,2914908,101828432,72540,2740072
4,4,2822328,101917436,72344,2743648
4,2,2778604,101921004,72720,2783804
4,7,2852008,101135188,74752,3496216
4,1,2884336,101379820,72876,3219256
4,6,3017560,101645832,72600,2820020
5,3,2969020,99375472,77164,5138920
5,4,2955444,99822592,76868,4705376
5,5,3048048,98948076,77084,5487288
5,7,2985128,96776368,79256,7721916
5,1,3017452,98620416,77396,5845544
5,2,2911720,99782828,77232,4788864
5,6,3150676,99093240,77120,5239496
6,4,2955452,98955480,76868,5572480
6,5,3048056,97765120,77084,6670236
6,3,2969036,98842684,77164,5671692
6,7,2985128,95868980,79256,8629304
6,1,3017460,97689908,77396,6776044
6,2,2911728,98479564,77232,6092120
6,6,3150692,98283248,77120,6049472
7,5,3048128,96146540,77084,8288744
7,4,2955516,96793580,76868,7734316
7,7,2985128,93358664,79256,11139620
7,2,2911728,96018124,77232,8553560
7,3,2969040,96981040,77164,7533332
7,1,3017468,95582400,77396,8883544
7,6,3150692,95797008,77120,8535712
8,4,2955532,95043128,76868,9484752
8,5,3048144,94417156,77556,10018112
8,7,2985136,90452864,79256,14045412
8,2,2911736,94511312,77232,10060364
8,3,2969064,95229092,77164,9285256
8,1,3017468,94538900,77396,9927044
8,6,3150704,94002808,77120,10329900
9,4,2955676,94169612,76868,10358124
9,5,3048280,93914016,77084,10521116
9,7,2985136,89948140,79256,14550136
9,2,2911744,93701864,77232,10869804
9,3,2969072,94468724,77164,10045616
9,1,3017476,93606724,77396,10859212
9,6,3150716,92980656,77320,11352040
10,5,3048280,92907612,77084,11527520
10,4,2955696,92488316,76868,12039400
10,7,2985156,88960364,79256,15537892
10,3,2969080,92994772,77164,11519560
10,2,2911752,92312820,77232,12258840
10,1,3017492,91252728,77396,13213192
10,6,3150732,92066112,77120,12266568
11,5,3048356,91989788,77084,12445268
11,4,2955764,90606748,76868,13920900
11,7,2985184,88105168,79256,16393060
11,1,3017520,90770432,77396,13695460
11,3,2969108,92673948,77164,11840356
11,2,2911760,90010996,77232,14560656
11,6,3150760,90880192,77120,13452460
12,5,3048500,89194420,77084,15240492
12,4,2955920,89450176,76868,15077316
12,7,2985200,85733664,79256,18764548
12,1,3017528,90317612,77396,14148272
12,2,2911780,88771816,77232,15799816
12,3,2969124,89533216,77164,14981072
12,6,3150768,89517620,77120,14815024
13,5,3048516,88274280,77084,16160616
13,4,2955936,89225836,76868,15301640
13,7,2985200,82485496,79256,22012716
13,2,2911796,88772692,77232,15798924
13,3,2969132,88868128,77164,15646152
13,1,3017528,89094708,77396,15371176
13,6,3150776,88819800,77120,15512836
14,5,3048588,86717160,77084,17717664
14,4,2956000,88053920,76868,16473492
14,7,2985200,81365020,79256,23133192
14,2,2911804,88170752,77232,16400856
14,3,2969132,88863104,77164,15651176
14,1,3017528,88044012,77396,16421872
14,6,3150784,86899952,77120,17432676
15,5,3048596,85993868,77084,18440948
15,7,2985200,80552016,79256,23946196
15,4,2956136,87697748,76868,16829528
15,3,2969132,87684216,77164,16830064
15,2,2911812,87470308,77232,17101292
15,1,3017536,86343880,77396,18121996
15,6,3150784,86838432,77120,17494196
16,5,3048732,85555496,77084,18879184
16,7,2985208,80219876,79256,24278328
16,4,2956144,87685800,76868,16841468
16,3,2969140,87544904,77164,16969368
16,2,2911812,87446476,77232,17125124
16,1,3017544,86340068,77396,18125800
16,6,3150792,86348368,77120,17984252
17,5,3048804,85557916,77084,18876692
17,7,2985216,78650496,79256,25847700
17,4,2956224,86272220,76868,18254968
17,3,2969148,86639440,77164,17874824
17,2,2911820,86030388,77232,18541204
17,1,3017552,85263836,77396,19202024
17,6,3150792,86225508,77120,18107112
18,5,3048944,85160416,77592,19274052
18,7,2985216,78610508,79256,25887688
18,4,2956364,85636684,76868,18890364
18,3,2969148,85275204,77164,19239060
18,1,3017552,84716296,77396,19749564
18,2,2911820,85699276,77232,18872316
18,6,3150800,85983224,77120,18349388
19,5,3048960,84112616,77084,20321836
19,7,2985224,78301224,79256,26196964
19,4,2956372,85308344,76868,19218696
19,3,2969148,84488696,77164,20025568
19,1,3017552,84719584,77396,19746276
19,2,2911820,85682672,77232,18888920
19,6,3150800,85139684,77120,19192928
20,5,3049024,83840692,77084,20593696
20,7,2985224,77419160,79256,27079028
20,4,2956436,85211732,76868,19315244
20,3,2969156,84436348,77164,20077908
20,1,3017552,84351616,77396,20114244
20,2,2911828,85137760,77232,19433824
20,6,3150800,84254292,77120,20078320
21,5,3049160,83379780,77084,21054472
21,7,2985224,77341636,79256,27156552
21,4,2956580,85208840,76868,19317992
21,3,2969156,84436736,77164,20077520
21,1,3017560,83638840,77396,20827012
21,2,2911836,84646828,77232,19924748
21,6,3150808,84261464,77120,20071140
22,5,3049168,83179164,77084,21255080
22,7,2985232,76911696,79256,27586484
22,4,2956580,85203660,76868,19323172
22,3,2969164,83790540,77164,20723708
22,2,2911836,83943152,77232,20628424
22,1,3017568,83508652,77396,20957192
22,6,3150812,84251228,77120,20081372
23,5,3049240,82926564,77084,21507608
23,7,2985240,76896636,79256,27601536
23,4,2956600,85251488,76868,19275324
23,3,2969172,83789692,77164,20724548
23,2,2911852,83940108,77232,20631452
23,1,3017584,82991748,77396,21474080
23,6,3150816,84257420,77420,20075176
24,5,3049248,82926572,77084,21507592
24,7,2985240,76295080,79256,28203092
