moment,node,load5,load10,load15,procs
1,3,7.72,8.24,8.22,491
1,4,7.46,8.7,8.53,500
1,5,6.88,8.59,8.47,496
1,2,6.8,8.19,8.52,495
1,1,6.38,8.02,8.27,494
1,7,11.53,13.36,13.4,497
1,6,7.17,8.17,8.38,492
2,3,7.1,8.1,8.17,491
2,4,6.94,8.57,8.49,501
2,5,6.33,8.45,8.43,497
2,2,6.26,8.06,8.47,495
2,1,5.95,7.9,8.23,533
2,7,10.61,13.14,13.33,497
2,6,6.6,8.03,8.33,491
3,3,6.53,7.97,8.13,597
3,4,6.47,8.45,8.45,610
3,5,5.82,8.31,8.38,605
3,2,5.84,7.94,8.43,598
3,7,9.76,12.92,13.26,668
3,1,5.63,7.8,8.2,680
3,6,6.07,7.9,8.29,597
4,3,6.01,7.83,8.09,609
4,5,5.6,8.22,8.35,616
4,4,6.03,8.32,8.41,620
4,2,5.45,7.83,8.39,613
4,7,8.98,12.71,13.19,678
4,1,5.18,7.67,8.16,691
4,6,5.9,7.83,8.26,609
5,3,5.61,7.72,8.05,629
5,4,5.71,8.22,8.38,640
5,5,5.47,8.15,8.33,638
5,7,8.66,12.58,13.14,706
5,1,5.25,7.64,8.14,711
5,2,5.01,7.7,8.35,632
5,6,5.43,7.7,8.22,629
6,4,6.05,8.25,8.39,640
6,5,6.47,8.31,8.38,638
6,3,5.96,7.76,8.06,629
6,7,8.93,12.57,13.14,705
6,1,5.63,7.68,8.15,711
6,2,5.97,7.85,8.39,632
6,6,5.48,7.67,8.21,629
7,5,6.68,8.32,8.38,638
7,4,6.53,8.31,8.41,640
7,7,9.17,12.56,13.13,706
7,2,5.97,7.82,8.38,631
7,3,6.04,7.75,8.05,628
7,1,5.82,7.69,8.15,710
7,6,5.84,7.71,8.22,629
8,4,6.72,8.32,8.41,638
8,5,6.78,8.32,8.38,636
8,7,9.64,12.6,13.14,704
8,2,6.3,7.86,8.39,630
8,3,6.2,7.75,8.05,627
8,1,6.07,7.71,8.16,710
8,6,6.01,7.72,8.21,627
9,4,6.91,8.33,8.41,640
9,5,6.88,8.31,8.38,638
9,7,10.07,12.64,13.15,703
9,2,6.43,7.86,8.39,631
9,3,6.35,7.75,8.05,630
9,1,6.23,7.72,8.16,710
9,6,6.09,7.71,8.21,629
10,5,7.13,8.34,8.39,637
10,4,7.08,8.35,8.42,641
10,7,10.46,12.68,13.16,706
10,3,6.4,7.74,8.05,629
10,2,6.48,7.84,8.38,633
10,1,6.29,7.7,8.15,712
10,6,6,7.66,8.19,629
11,5,7.28,8.35,8.39,638
11,4,7.15,8.34,8.41,640
11,7,10.83,12.72,13.17,705
11,1,6.35,7.69,8.14,711
11,3,6.53,7.75,8.05,630
11,2,6.68,7.86,8.38,633
11,6,6.16,7.67,8.19,630
12,5,8.06,8.5,8.44,634
12,4,7.22,8.33,8.41,639
12,7,11.16,12.76,13.18,704
12,1,6.56,7.71,8.15,711
12,2,6.95,7.9,8.39,630
12,3,6.56,7.73,8.04,627
12,6,6.23,7.66,8.18,627
13,5,8.21,8.52,8.45,635
13,4,7.36,8.35,8.41,637
13,7,11.47,12.79,13.19,705
13,2,7.19,7.93,8.4,630
13,3,6.6,7.72,8.03,627
13,1,6.6,7.7,8.14,710
13,6,6.45,7.68,8.19,629
14,5,8.12,8.5,8.44,634
14,4,7.49,8.36,8.42,638
14,7,11.75,12.83,13.2,704
14,2,7.42,7.97,8.41,630
14,3,6.79,7.74,8.04,626
14,1,6.79,7.72,8.15,710
14,6,6.5,7.67,8.18,628
15,5,8.27,8.52,8.45,634
15,7,12.01,12.87,13.21,701
15,4,7.53,8.35,8.42,637
15,3,6.97,7.76,8.04,626
15,2,7.62,8,8.42,629
15,1,6.97,7.75,8.15,690
15,6,6.7,7.69,8.18,627
16,5,8.41,8.55,8.46,633
16,7,12.97,13.05,13.27,700
16,4,7.49,8.33,8.41,636
16,3,7.13,7.79,8.05,626
16,2,7.65,8,8.41,628
16,1,7.21,7.78,8.16,688
16,6,6.72,7.68,8.18,626
17,5,8.21,8.5,8.44,630
17,7,13.14,13.08,13.28,697
17,4,7.61,8.34,8.41,635
17,3,7.2,7.79,8.05,623
17,2,7.76,8.02,8.42,627
17,1,7.35,7.8,8.17,686
17,6,6.91,7.7,8.18,625
18,5,8.28,8.51,8.45,630
18,7,13.29,13.12,13.29,698
18,4,7.8,8.37,8.42,633
18,3,7.27,7.79,8.05,623
18,1,7.4,7.81,8.17,687
18,2,7.86,8.04,8.42,626
18,6,6.91,7.69,8.18,625
19,5,8.25,8.5,8.44,630
19,7,13.34,13.13,13.29,698
19,4,7.9,8.38,8.42,634
19,3,7.33,7.8,8.05,622
19,1,7.53,7.83,8.17,686
19,2,7.95,8.05,8.43,626
19,6,7.16,7.73,8.19,624
20,5,8.39,8.53,8.45,631
20,7,14.2,13.31,13.35,697
20,4,7.99,8.39,8.43,634
20,3,7.38,7.8,8.05,623
20,1,7.49,7.81,8.17,687
20,2,8.04,8.07,8.43,626
20,6,7.23,7.73,8.18,624
21,5,8.28,8.5,8.44,631
21,7,14.26,13.34,13.36,699
21,4,8.07,8.4,8.43,634
21,3,7.35,7.79,8.04,623
21,1,7.69,7.85,8.18,686
21,2,8.03,8.07,8.43,627
21,6,7.37,7.75,8.19,625
22,5,8.26,8.49,8.44,630
22,7,14.16,13.33,13.36,698
22,4,7.98,8.38,8.42,634
22,3,7.4,7.79,8.04,623
22,2,8.19,8.1,8.43,627
22,1,7.72,7.85,8.17,686
22,6,7.98,7.87,8.23,624
23,5,8.08,8.45,8.43,630
23,7,13.83,13.28,13.34,698
23,4,7.58,8.29,8.39,634
23,3,7.21,7.74,8.03,624
23,2,8.18,8.1,8.43,627
23,1,7.58,7.82,8.16,686
23,6,7.9,7.86,8.22,624
24,5,7.67,8.36,8.4,629
24,7,13.28,13.17,13.31,698
24,4,7.14,8.18,8.36,635
24,2,8,8.06,8.42,626
24,3,6.87,7.66,8,624
24,1,7.29,7.76,8.14,686
24,6,7.67,7.81,8.2,624
25,5,7.22,8.26,8.36,630
25,7,12.38,12.99,13.25,698
25,4,6.56,8.05,8.31,635
25,1,6.79,7.65,8.1,687
25,2,7.6,7.98,8.39,627
25,3,6.4,7.55,7.96,622
25,6,7.38,7.75,8.18,624
26,5,6.64,8.12,8.32,630
26,7,12.83,13.07,13.27,701
26,4,6.04,7.91,8.27,635
26,1,6.96,7.67,8.11,687
26,2,8.03,8.06,8.41,628
26,3,6.69,7.6,7.97,623
26,6,6.87,7.63,8.14,627
27,5,6.35,8.03,8.29,647
27,7,11.96,12.89,13.21,724
27,4,5.8,7.83,8.24,653
27,1,6.41,7.54,8.06,706
27,2,7.71,7.99,8.39,646
27,3,6.39,7.52,7.94,642
27,6,6.64,7.57,8.12,638
28,5,6.8,8.1,8.31,647
28,7,11,12.67,13.14,724
28,4,6.77,8,8.29,655
28,1,6.21,7.48,8.04,706
28,2,7.17,7.88,8.35,646
28,3,5.96,7.41,7.91,643
28,6,7.39,7.71,8.16,640
29,5,6.82,8.08,8.3,648
29,4,7.11,8.05,8.31,655
29,7,10.84,12.61,13.12,724
29,1,6.52,7.52,8.05,706
29,2,7.4,7.91,8.36,646
29,3,5.88,7.37,7.89,643
29,6,7.6,7.75,8.17,640
30,5,7.07,8.11,8.31,648
30,4,7.18,8.05,8.31,655
30,7,10.93,12.6,13.11,724
30,1,6.4,7.48,8.04,706
30,2,7.29,7.88,8.35,646
30,3,5.81,7.33,7.88,643
30,6,7.79,7.79,8.18,640
31,5,6.75,8.03,8.28,678
31,4,6.61,7.91,8.26,685
31,7,10.22,12.43,13.05,769
31,1,5.96,7.37,8,736
31,2,6.86,7.78,8.31,676
31,3,5.35,7.21,7.83,658
31,6,7.16,7.66,8.14,673
32,5,6.29,7.91,8.24,678
32,7,9.4,12.22,12.98,769
32,4,6.16,7.8,8.22,685
32,1,6.37,7.43,8.01,736
32,2,6.55,7.7,8.28,676
32,3,5,7.1,7.8,658
32,6,6.83,7.58,8.11,674
33,5,6.66,7.96,8.26,678
33,7,9.77,12.25,12.99,769
33,4,6.55,7.85,8.24,686
33,1,6.5,7.44,8.01,736
33,2,7.07,7.79,8.31,678
33,3,5.16,7.1,7.79,658
33,6,7.16,7.64,8.12,674
34,5,6.21,7.85,8.22,678
34,7,10.19,12.3,13,770
34,4,6.1,7.74,8.2,686
34,1,5.98,7.32,7.97,736
34,3,4.75,6.98,7.75,673
34,2,6.5,7.66,8.27,678
