moment,node,recv_packets,send_bytes,send_packets
1,3,59,30208,58
1,4,58,30299,61
1,5,76,37585,75
1,2,57,15574,61
1,1,17,6347,23
1,7,38,17095,44
1,6,1929,118260469,2438
2,3,2982,44552815,2401
2,4,2321,44547019,2568
2,5,11347,271353813,9934
2,2,13,4875,20
2,1,5069,223932,3040
2,7,16,5821,23
2,6,4584,333583,4636
3,3,5498,88913406,4295
3,4,5333,89199458,4233
3,5,5726,271184214,6390
3,2,4888,217934,2990
3,7,5142,228271,3232
3,1,228,107364,261
3,6,5961,271073757,6316
4,3,119,44841,123
4,5,172,61862,172
4,4,146,48681,143
4,2,95,27014,101
4,7,8554,523579,7051
4,1,62,16902,70
4,6,92,43552,97
5,3,54758,3223104,47459
5,4,53544,3281090,48321
5,5,76881,4551986,66219
5,7,129361,7541802,111555
5,1,66616,3876286,57095
5,2,52191,3128025,45806
5,6,52352,2994841,43928
6,4,23582,669365,9943
6,5,43530,1920706,28915
6,3,24206,724043,10640
6,7,55758,2400506,35703
6,1,37946,1635934,24517
6,2,70486,3519419,52908
6,6,46197,2068329,31060
7,5,117030,6672098,99196
7,4,117592,6674253,100425
7,7,112159,5925565,89286
7,2,108675,5790851,87051
7,3,93463,5091123,76668
7,1,94666,5048857,75793
7,6,145400,7869270,118182
8,4,42993,1877972,28157
8,5,24891,697535,10504
8,7,107804,5691040,85342
8,2,45981,1926379,28893
8,3,40188,1621500,24275
8,1,47468,2052065,30777
8,6,24713,707326,10629
9,4,69855,3642218,54755
9,5,109284,6233739,91618
9,7,33475,943260,14230
9,2,48172,2080613,31220
9,3,55368,2629702,39524
9,1,41098,1666081,24922
9,6,66528,3104918,46595
10,5,62836,3059344,45988
10,4,103505,5557674,83513
10,7,134191,6933155,103872
10,3,86288,4641690,69493
10,2,140477,7157636,107505
10,1,100588,5643144,84724
10,6,68881,3493081,52344
11,5,109925,6051427,89748
11,4,80820,4177301,62495
11,7,63777,2866917,42950
11,1,106539,5885237,88348
11,3,102212,5538531,83194
11,2,98311,4885663,73149
11,6,71847,3732630,55839
12,5,94206,5181051,75958
12,4,137643,7762717,116640
12,7,128468,6719411,100738
12,1,38236,1600859,23806
12,2,74941,3783637,56778
12,3,108781,5905748,88533
12,6,36053,1458734,21769
13,5,154689,8887044,132598
13,4,28724,889869,13285
13,7,137800,7354054,110510
13,2,53829,2595523,38800
13,3,47969,2149916,32372
13,1,38265,1499931,22276
13,6,122203,6186960,92815
14,5,73477,3968012,59633
14,4,69395,3581364,53827
14,7,132729,7275271,108974
14,2,55937,2441277,36668
14,3,32222,1111996,16569
14,1,84811,4375052,65834
14,6,72127,3836528,57661
15,5,72901,4025917,58463
15,7,63856,2848380,42948
15,4,54077,2394048,35831
15,3,67371,3429986,51520
15,2,110993,6032234,90774
15,1,133528,7359826,110579
15,6,80187,4080876,61241
16,5,107864,5927116,89127
16,7,104035,5318156,79629
16,4,128354,7202043,108163
16,3,76512,3960650,59455
16,2,112047,5945891,89063
16,1,103728,5815123,87286
16,6,48900,2253115,33680
17,5,51944,2663127,38822
17,7,60309,2676354,40214
17,4,74050,3935564,59056
17,3,139273,7819502,117498
17,2,53604,2521785,37616
17,1,96930,5268313,79066
17,6,93786,4846349,72631
18,5,72094,3905953,56729
18,7,80655,4006019,59887
18,4,63945,2912569,43698
18,3,125536,6975222,104512
18,1,101973,5437702,81681
18,2,78364,3816760,57357
18,6,82340,4255458,63789
19,5,92455,5177997,77654
19,7,122239,6380005,95929
19,4,55240,2485607,37345
19,3,37854,1455215,21969
19,1,108768,5777833,86835
19,2,83806,4217993,63199
19,6,78924,4025120,60450
20,5,93927,5365653,79577
20,7,107495,5764184,86338
20,4,63681,3284595,48909
20,3,31805,1105371,16357
20,1,163556,8446727,126923
20,2,87466,4212878,63253
20,6,73422,3804949,57049
21,5,98017,5517024,80828
21,7,98000,4961563,74688
21,4,32110,1132489,16876
21,3,65870,3281182,49416
21,1,84913,4572940,68683
21,2,49642,2228338,33201
21,6,87765,4349870,65226
22,5,71531,3723764,56219
22,7,73003,3548909,53121
22,4,114885,6639724,100140
22,3,57915,2790757,41840
22,2,52822,2437585,36705
22,1,65619,3105249,46751
