moment,node,user,system,iowait,softirq,idle
1,1,0.149831439630416,0.0374578599076039,0.0249719066050693,0.0124859533025346,99.7752528405544
1,6,0.174868848363727,0.0374718960779415,0.024981264051961,0,99.7626779915064
1,3,0.124921923797626,0.0749531542785759,0.124921923797626,0,99.6752029981262
1,4,0.137396952285786,0.024981264051961,0,0,99.8376217836623
1,5,0.112401648557512,0.0374672161858374,0.0124890720619458,0,99.8376420631947
1,2,0.199900049975012,0.112443778110945,0.762118940529735,0,98.9255372313843
1,7,0.174890693316677,0.0624609618988132,0.0124921923797626,0,99.7501561524047
2,5,2.36309077269317,0.712678169542386,0.250062515628907,0,96.6741685421355
2,4,0.149981252343457,0.274965629296338,0.274965629296338,0.0124984376952881,99.2875890513686
2,1,0.2875,0.2625,0.55,0.0125,98.8875
2,6,0.112457828314382,0.124953142571536,0.437335999000375,0.0124953142571536,99.3127577158565
2,3,0.0749625187406297,0.0249875062468766,0.299850074962519,0,99.60019990005
2,2,0.124859533025346,0.0998876264202772,0.0124859533025346,0.0124859533025346,99.7502809339493
2,7,0.0999625140572285,0.087467199800075,0.512307884543296,0,99.3002624015994
3,5,12.8096072054041,0.875656742556918,0,0,86.314736052039
3,3,3.97848117102465,0.87576629550857,0.0125109470786939,0.0250218941573877,95.1082196922307
3,2,4.02751719824891,0.963101938711695,0,0.0250156347717323,94.9843652282677
3,1,4.18697662792151,0.937382827146607,0.0124984376952881,0.0124984376952881,94.8506436695413
3,4,4.16562421816362,0.763072304228171,0,0.0125093820365274,95.0587940955717
3,6,4.18331668331668,0.961538461538462,0.0124875124875125,0.0124875124875125,94.8301698301698
3,7,3.210493441599,1.11180512179888,0.0499687695190506,0.0124921923797626,95.6152404747033
4,5,9.33900851276915,0.738607911867802,0.0250375563345018,0.0125187781672509,89.8848272408613
4,2,7.30063646574317,0.536627979533258,0.0124797204542618,0,92.1502558342693
4,3,6.89008378141803,0.637739152182068,0.0125046892584719,0,92.4596723771414
4,4,7.12140175219024,0.613266583229036,0.0250312891113892,0,92.2403003754693
